単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/1/1,0:00,8874,789,2824,6527,32,242,845,159,789,0,0,1241,0,2,-1,-4584,9,8874
2025/1/1,0:30,8714,788,2590,6608,30,244,844,164,791,0,0,1157,0,2,-1,-4512,9,8714
2025/1/1,1:00,8812,788,2784,6613,30,244,847,161,790,0,0,1123,0,2,-1,-4578,9,8812
2025/1/1,1:30,8748,787,2662,6572,30,243,848,163,787,0,0,1188,0,2,-2,-4542,10,8748
2025/1/1,2:00,8847,792,2632,6583,30,241,844,161,787,0,0,1171,0,2,-1,-4406,11,8847
2025/1/1,2:30,8888,790,2588,6557,31,247,845,162,785,0,0,1198,0,2,-1,-4326,10,8888
2025/1/1,3:00,8965,788,2684,6584,31,242,848,160,785,0,0,1241,0,2,-2,-4408,10,8965
2025/1/1,3:30,8919,786,2676,6581,31,243,845,163,781,0,0,1225,0,2,-1,-4422,9,8919
2025/1/1,4:00,8943,786,2762,6550,31,242,824,161,782,0,0,1269,0,2,-1,-4474,9,8943
2025/1/1,4:30,8955,790,3010,6388,31,244,819,164,782,0,0,1199,0,2,-1,-4482,9,8955
2025/1/1,5:00,8919,786,3090,6269,31,240,825,161,785,0,0,1183,0,2,-1,-4464,12,8919
2025/1/1,5:30,8921,790,3148,6305,30,244,825,163,786,0,0,1136,0,2,-2,-4518,12,8921
2025/1/1,6:00,8831,788,3298,6333,30,245,747,161,786,0,0,999,0,2,-1,-4570,13,8831
2025/1/1,6:30,8787,787,3250,6321,30,251,742,162,789,0,0,1078,0,2,-3,-4642,20,8787
2025/1/1,7:00,8733,792,3432,6221,30,253,737,161,783,75,0,1094,0,2,-4,-4874,31,8733
2025/1/1,7:30,8811,784,3550,5957,32,254,738,163,789,270,0,992,0,2,-1,-4744,25,8811
2025/1/1,8:00,8775,788,2858,5845,33,290,730,165,839,563,0,1023,0,2,-5,-4380,24,8775
2025/1/1,8:30,8778,786,2800,5454,33,295,740,169,893,1023,0,1044,0,2,2,-4484,21,8778
2025/1/1,9:00,8740,790,2168,4873,33,300,747,169,929,1512,0,919,0,2,-4,-3722,24,8740
2025/1/1,9:30,8400,790,1818,4175,32,298,753,173,949,1974,0,919,0,2,-38,-3470,25,8400
2025/1/1,10:00,8383,786,1682,3843,29,301,760,172,983,2396,0,869,0,-128,-31,-3304,25,8383
2025/1/1,10:30,8212,791,1722,3348,28,237,760,173,989,2789,0,844,0,-224,-13,-3254,22,8212
2025/1/1,11:00,8034,786,1774,3108,27,217,761,173,1002,3013,0,889,0,-220,-7,-3508,19,8034
2025/1/1,11:30,7992,788,1816,3147,27,215,759,175,1006,3114,0,950,0,-222,-2,-3802,21,7992
2025/1/1,12:00,7848,790,1678,3174,26,216,769,176,1049,3099,0,1057,0,-222,-13,-3972,21,7848
2025/1/1,12:30,7709,787,1454,3261,26,218,771,177,1046,3068,0,1197,0,-222,-9,-4090,25,7709
2025/1/1,13:00,7605,786,1424,3395,27,219,759,175,1024,2827,0,1223,0,-220,-10,-4046,22,7605
2025/1/1,13:30,7552,796,1486,3620,27,221,760,176,1017,2452,0,1252,0,-222,-9,-4048,24,7552
2025/1/1,14:00,7517,786,1832,3867,27,232,745,170,944,2092,0,1178,0,-220,-10,-4148,22,7517
2025/1/1,14:30,7582,788,2066,4078,28,246,729,165,844,1559,0,1098,0,2,-14,-4032,25,7582
2025/1/1,15:00,7719,789,2496,4619,29,248,737,160,767,959,0,1147,0,2,-8,-4248,22,7719
2025/1/1,15:30,7942,788,2848,5374,31,246,761,160,755,378,0,1006,0,2,-5,-4428,26,7942
2025/1/1,16:00,8290,790,3048,6033,32,241,852,160,763,56,0,932,0,2,-1,-4640,22,8290
2025/1/1,16:30,8704,786,3194,6392,34,247,857,161,768,0,0,834,0,1,-7,-4578,15,8704
2025/1/1,17:00,9121,790,3398,6473,35,249,857,161,765,0,0,733,0,136,3,-4504,25,9121
2025/1/1,17:30,9204,787,3272,6593,35,247,854,161,767,0,0,734,0,142,7,-4416,21,9204
2025/1/1,18:00,9272,788,3118,6558,35,251,852,159,766,0,0,685,0,140,41,-4150,29,9272
2025/1/1,18:30,9283,788,3096,6585,35,249,854,161,766,0,0,614,0,142,35,-4064,22,9283
2025/1/1,19:00,9273,788,3096,6631,33,250,825,160,772,0,0,604,0,140,8,-4056,22,9273
2025/1/1,19:30,9219,788,2930,6607,33,255,821,162,772,0,0,594,0,140,8,-3908,17,9219
2025/1/1,20:00,9241,788,3000,6707,33,256,808,159,772,0,0,545,0,2,8,-3858,21,9241
2025/1/1,20:30,9190,789,2958,6725,32,248,802,162,773,0,0,603,0,0,8,-3928,18,9190
2025/1/1,21:00,9131,788,3160,6720,32,246,801,159,770,0,0,649,0,0,-1,-4212,19,9131
2025/1/1,21:30,8944,787,2976,6682,30,247,800,161,769,0,0,777,0,0,-1,-4296,12,8944
2025/1/1,22:00,8718,788,2868,6700,31,245,792,158,769,0,0,797,0,0,-1,-4448,19,8718
2025/1/1,22:30,8529,788,2884,6699,29,243,778,161,770,0,0,739,0,0,-1,-4578,17,8529
2025/1/1,23:00,8632,787,3028,6619,31,250,752,161,772,0,0,771,0,0,-1,-4550,12,8632
2025/1/1,23:30,8430,784,2664,6581,29,253,702,160,768,0,0,834,0,0,-1,-4354,10,8430
2025/1/2,0:00,8320,786,2714,6482,28,250,677,162,773,0,0,713,0,0,-1,-4272,8,8320
2025/1/2,0:30,8180,790,2574,6484,28,247,675,159,774,0,0,684,0,0,-1,-4242,8,8180
2025/1/2,1:00,8317,786,2844,6413,28,252,673,162,779,0,0,665,0,0,-1,-4292,8,8317
2025/1/2,1:30,8352,790,2774,6431,28,250,674,159,776,0,0,692,0,0,-1,-4230,9,8352
2025/1/2,2:00,8511,784,2740,6522,28,252,676,163,780,0,0,780,0,0,-1,-4222,9,8511
2025/1/2,2:30,8580,788,2696,6466,29,254,671,161,783,0,0,805,0,0,-2,-4080,9,8580
2025/1/2,3:00,8684,788,2738,6343,30,253,676,162,782,0,0,916,0,0,-1,-4012,9,8684
2025/1/2,3:30,8724,786,2884,6269,30,254,679,160,788,0,0,871,0,0,-1,-4004,8,8724
2025/1/2,4:00,8769,788,2866,6184,30,251,686,162,787,0,0,974,0,0,-1,-3966,8,8769
2025/1/2,4:30,8830,786,3006,6116,30,256,690,160,785,0,0,996,0,0,-1,-4002,8,8830
