単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/12/1,0:00,7770,0,2560,4768,25,306,1370,155,695,0,0,1756,0,2,-2,-3870,5,7770
2024/12/1,0:30,7578,0,2510,4700,25,309,1370,154,694,0,0,1747,0,2,-1,-3936,4,7578
2024/12/1,1:00,7655,0,2564,4684,24,312,1372,155,695,0,0,1765,0,2,-2,-3920,4,7655
2024/12/1,1:30,7723,0,2710,4664,24,310,1369,153,697,0,0,1775,0,2,-1,-3984,4,7723
2024/12/1,2:00,7858,0,2870,4620,25,309,1369,156,695,0,0,1791,0,2,0,-3984,5,7858
2024/12/1,2:30,8012,0,2976,4641,25,310,1362,154,696,0,0,1783,0,2,-2,-3940,5,8012
2024/12/1,3:00,8137,0,2926,4625,26,311,1362,156,696,0,0,1775,0,2,-1,-3746,5,8137
2024/12/1,3:30,8201,0,3100,4684,27,306,1317,153,697,0,0,1734,0,2,-1,-3822,4,8201
2024/12/1,4:00,8251,0,2806,4658,27,308,1307,154,695,0,0,1725,0,2,-1,-3434,4,8251
2024/12/1,4:30,8311,0,2640,4693,28,310,1305,154,696,0,0,1700,0,2,-1,-3220,4,8311
2024/12/1,5:00,8357,0,2956,4789,28,307,1282,156,696,0,0,1704,0,2,-1,-3566,4,8357
2024/12/1,5:30,8282,0,2882,4861,28,308,1283,152,698,0,0,1696,0,2,-1,-3632,5,8282
2024/12/1,6:00,8321,0,3266,4694,27,306,1286,155,699,0,0,1702,0,2,1,-3828,11,8321
2024/12/1,6:30,8254,0,3348,4533,27,309,1288,154,696,42,0,1658,0,2,1,-3816,12,8254
2024/12/1,7:00,8222,0,3200,4425,28,311,1270,154,679,336,0,1615,0,1,-7,-3812,22,8222
2024/12/1,7:30,8273,0,3038,4277,29,307,1270,151,678,829,0,1570,0,0,-1,-3894,19,8273
2024/12/1,8:00,8371,0,3010,3868,30,312,1292,158,730,1336,0,1582,0,0,0,-3962,15,8371
2024/12/1,8:30,8430,0,3026,3490,30,312,1303,157,760,1761,0,1528,0,0,-2,-3948,13,8430
2024/12/1,9:00,8483,0,2348,3003,31,309,1296,159,745,2176,0,1483,0,0,-5,-3078,16,8483
2024/12/1,9:30,8399,0,2244,2537,30,273,1299,155,699,2447,0,1447,0,0,-13,-2738,19,8399
2024/12/1,10:00,8377,0,2800,2104,31,240,1321,157,599,2675,0,1492,0,-212,-10,-2836,16,8377
2024/12/1,10:30,8230,0,2712,2080,30,240,1315,154,525,2917,0,1502,0,-222,-5,-3034,16,8230
2024/12/1,11:00,8202,0,2868,2137,29,242,1313,156,519,2818,0,1478,0,-220,2,-3152,12,8202
2024/12/1,11:30,8196,0,3080,2206,29,241,1314,154,514,2626,0,1452,0,-222,20,-3234,16,8196
2024/12/1,12:00,8201,0,2668,2309,28,242,1300,156,530,2463,0,1437,0,-220,-6,-2720,14,8201
2024/12/1,12:30,7987,0,2464,2367,27,240,1289,154,510,2305,0,1329,0,-220,-20,-2468,10,7987
2024/12/1,13:00,8042,0,2464,2378,27,244,1269,153,488,2136,0,1306,0,-220,-35,-2184,16,8042
2024/12/1,13:30,7992,0,2508,2523,27,243,1269,152,526,1829,0,1247,0,-220,-30,-2096,14,7992
2024/12/1,14:00,7912,0,2498,2801,28,281,1278,153,589,1439,0,1176,0,-220,-6,-2120,15,7912
2024/12/1,14:30,8133,0,3206,3305,28,299,1285,150,632,1004,0,1050,0,-218,-6,-2616,14,8133
2024/12/1,15:00,8123,0,3400,3793,28,318,1291,153,654,572,0,909,0,0,-2,-3008,15,8123
2024/12/1,15:30,8307,0,3510,4204,29,407,1287,152,658,207,0,883,0,0,-4,-3040,14,8307
2024/12/1,16:00,8602,0,3978,4576,30,403,1320,154,685,8,0,790,0,0,6,-3366,18,8602
2024/12/1,16:30,8975,0,4180,4827,32,409,1321,153,686,0,0,746,0,0,-4,-3390,15,8975
2024/12/1,17:00,9222,0,4358,4902,33,409,1341,155,686,0,0,686,0,0,-1,-3366,19,9222
2024/12/1,17:30,9344,0,4536,4984,34,407,1339,153,683,0,0,641,0,0,0,-3450,17,9344
2024/12/1,18:00,9358,0,4558,4977,34,406,1339,155,685,0,0,576,0,0,35,-3426,19,9358
2024/12/1,18:30,9316,0,4408,5071,34,406,1335,153,682,0,0,519,0,0,29,-3338,17,9316
2024/12/1,19:00,9239,0,4166,5123,34,408,1336,154,685,0,0,495,0,0,-1,-3180,19,9239
2024/12/1,19:30,9159,0,4130,5125,33,404,1329,153,684,0,0,437,0,0,-1,-3148,13,9159
2024/12/1,20:00,9002,0,4008,5116,32,410,1292,155,682,0,0,369,0,0,-1,-3076,15,9002
2024/12/1,20:30,8926,0,3932,5115,32,407,1287,152,684,0,0,350,0,0,-1,-3046,14,8926
2024/12/1,21:00,8660,0,3996,5110,30,411,1284,155,682,0,0,339,0,0,-1,-3362,16,8660
2024/12/1,21:30,8420,0,3804,5138,29,405,1286,153,685,0,0,359,0,0,-1,-3446,8,8420
2024/12/1,22:00,8169,0,3468,5105,27,391,1282,155,675,0,0,368,0,0,-2,-3314,14,8169
2024/12/1,22:30,7972,0,3324,5102,26,386,1277,153,672,0,0,384,0,0,-1,-3364,13,7972
2024/12/1,23:00,7980,0,3342,5093,27,382,1282,155,673,0,0,375,0,0,-2,-3354,7,7980
2024/12/1,23:30,7752,0,3076,4949,26,372,1278,151,673,0,0,380,0,0,0,-3158,5,7752
2024/12/2,0:00,7710,0,3172,4874,25,333,1288,154,675,0,0,377,0,0,-1,-3190,3,7710
2024/12/2,0:30,7550,0,2872,4849,24,301,1294,155,677,0,0,352,0,0,-1,-2976,3,7550
2024/12/2,1:00,7673,0,2970,4885,24,307,1290,153,676,0,0,362,0,0,-1,-2996,3,7673
2024/12/2,1:30,7762,0,3008,4835,25,302,1285,154,676,0,0,390,0,0,-1,-2916,4,7762
2024/12/2,2:00,7939,0,3128,4788,25,302,1286,152,674,0,0,403,0,0,-1,-2822,4,7939
2024/12/2,2:30,8133,0,3340,4787,26,299,1287,155,678,0,0,412,0,0,-1,-2854,4,8133
2024/12/2,3:00,8322,0,3468,4804,26,300,1282,153,676,0,0,406,0,0,-1,-2796,4,8322
2024/12/2,3:30,8396,0,3566,4807,28,300,1281,154,678,0,0,394,0,0,-2,-2814,4,8396
2024/12/2,4:00,8545,0,3648,4843,28,302,1287,153,678,0,0,366,0,0,-1,-2762,3,8545
2024/12/2,4:30,8745,0,3920,4844,29,322,1283,156,681,0,0,355,0,0,-1,-2848,4,8745
2024/12/2,5:00,8964,0,4354,4825,29,380,1282,152,682,0,0,363,0,0,-1,-3106,4,8964
2024/12/2,5:30,9156,0,4398,4865,30,384,1281,154,683,0,0,313,0,0,-1,-2956,5,9156
