単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/2/1,0:00,10148,0,4176,6489,32,385,1160,154,776,0,0,1239,0,1,9,-4282,9,10148
2026/2/1,0:30,10064,0,4174,6434,31,381,1151,154,750,0,0,1281,0,1,3,-4304,8,10064
2026/2/1,1:00,10151,0,4234,6408,31,378,1145,152,751,0,0,1312,0,1,-1,-4268,8,10151
2026/2/1,1:30,10229,0,4270,6417,31,383,1153,155,749,0,0,1274,0,1,-1,-4212,9,10229
2026/2/1,2:00,10299,0,4356,6408,32,377,1152,155,750,0,0,1271,0,1,-1,-4212,10,10299
2026/2/1,2:30,10409,0,4466,6415,32,382,1159,155,752,0,0,1266,0,1,0,-4228,9,10409
2026/2/1,3:00,10454,0,4458,6409,33,378,1184,155,751,0,0,1318,0,1,-1,-4240,8,10454
2026/2/1,3:30,10469,0,4510,6412,33,379,1180,155,752,0,0,1318,0,1,-1,-4278,8,10469
2026/2/1,4:00,10519,0,4538,6416,33,379,1186,153,752,0,0,1265,0,1,-2,-4210,8,10519
2026/2/1,4:30,10548,0,4476,6409,34,374,1205,155,751,0,0,1315,0,1,-2,-4178,8,10548
2026/2/1,5:00,10623,0,4614,6412,35,379,1253,154,749,0,0,1329,0,1,-2,-4312,11,10623
2026/2/1,5:30,10717,0,4734,6413,35,377,1253,155,749,0,0,1382,0,1,-2,-4392,12,10717
2026/2/1,6:00,10792,0,4896,6431,35,405,1264,155,747,0,0,1314,0,1,6,-4474,12,10792
2026/2/1,6:30,10898,0,5216,6476,35,407,1273,156,753,12,0,1310,0,1,-4,-4756,19,10898
2026/2/1,7:00,10854,0,4876,6476,36,408,1264,153,748,208,0,1425,0,1,-3,-4770,32,10854
2026/2/1,7:30,11088,0,4648,6442,37,406,1279,157,757,523,0,1499,0,1,-3,-4684,26,11088
2026/2/1,8:00,11266,0,4570,6352,38,407,1326,163,783,901,0,1554,0,1,1,-4852,22,11266
2026/2/1,8:30,11306,0,3786,6223,39,322,1348,166,787,1367,0,1596,0,1,-2,-4352,25,11306
2026/2/1,9:00,11254,0,3648,6042,40,403,1281,167,790,1986,0,1541,0,1,-5,-4664,24,11254
2026/2/1,9:30,11200,0,3578,5812,39,305,1280,168,794,2570,0,1535,0,1,-2,-4908,28,11200
2026/2/1,10:00,11064,0,3432,5605,40,293,1240,167,797,2936,0,1590,0,1,-7,-5056,26,11064
2026/2/1,10:30,10702,0,2760,5186,38,293,1218,166,788,3153,0,1609,0,1,-6,-4526,22,10702
2026/2/1,11:00,10631,0,2730,5023,37,297,1183,166,790,3158,0,1705,0,1,0,-4478,19,10631
2026/2/1,11:30,10715,0,2918,5267,38,296,1185,166,791,3159,0,1695,0,1,-5,-4820,24,10715
2026/2/1,12:00,10615,0,2942,5244,38,294,1159,163,778,3242,0,1682,0,1,-38,-4908,18,10615
2026/2/1,12:30,10382,0,2864,5180,37,296,1208,168,801,3058,0,1553,0,1,-38,-4760,14,10382
2026/2/1,13:00,10356,0,2694,5143,37,298,1211,169,792,2967,0,1483,0,1,-5,-4456,22,10356
2026/2/1,13:30,10320,0,2912,5285,37,302,1207,169,792,2644,0,1469,0,1,-4,-4514,20,10320
2026/2/1,14:00,10202,0,2762,5294,36,297,1223,166,785,2241,0,1447,0,1,4,-4074,20,10202
2026/2/1,14:30,10176,0,2752,5364,37,298,1191,162,764,1934,0,1480,0,1,2,-3836,27,10176
2026/2/1,15:00,10377,0,3268,5645,37,301,1221,159,747,1425,0,1457,0,1,3,-3908,21,10377
2026/2/1,15:30,10595,0,4114,5993,37,313,1242,157,742,829,0,1395,0,1,2,-4252,22,10595
2026/2/1,16:00,10594,0,4398,6232,37,404,1310,156,738,358,0,1434,0,1,-6,-4492,24,10594
2026/2/1,16:30,11029,0,4856,6509,39,408,1325,157,744,52,0,1461,0,1,-3,-4542,22,11029
2026/2/1,17:00,11640,0,4760,6593,41,412,1340,157,745,0,0,1509,0,1,-3,-3944,29,11640
2026/2/1,17:30,11975,0,5090,6656,42,413,1338,156,740,0,0,1595,0,1,1,-4082,25,11975
2026/2/1,18:00,12004,0,5344,6682,42,420,1340,156,740,0,0,1605,0,1,-1,-4352,27,12004
2026/2/1,18:30,11984,0,5242,6815,42,423,1337,157,738,0,0,1605,0,1,-1,-4398,23,11984
2026/2/1,19:00,11869,0,5148,6875,41,423,1347,156,741,0,0,1610,0,1,1,-4498,24,11869
2026/2/1,19:30,11832,0,5330,6861,40,418,1355,158,742,0,0,1601,0,1,34,-4728,20,11832
2026/2/1,20:00,11691,0,5464,6884,39,419,1326,156,743,0,0,1566,0,1,29,-4958,22,11691
2026/2/1,20:30,11457,0,5338,6797,39,419,1274,157,741,0,0,1512,0,1,-1,-4838,18,11457
2026/2/1,21:00,11355,0,5172,6730,37,415,1252,157,741,0,0,1505,0,1,-2,-4674,21,11355
2026/2/1,21:30,10925,0,4818,6617,35,415,1250,156,742,0,0,1524,0,1,-2,-4644,13,10925
