単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/2/1,0:00,10230,787,4986,6406,30,295,745,163,679,0,0,1561,0,1,-1,-5430,8,10230
2025/2/1,0:30,10110,787,4944,6443,29,297,740,162,659,0,0,1533,0,1,-1,-5492,8,10110
2025/2/1,1:00,10138,785,5188,6416,29,297,739,164,661,0,0,1505,0,1,-1,-5654,8,10138
2025/2/1,1:30,10159,785,5340,6332,30,292,739,162,662,0,0,1485,0,1,-2,-5676,9,10159
2025/2/1,2:00,10260,787,5060,6398,30,303,735,164,662,0,0,1403,0,1,-1,-5292,10,10260
2025/2/1,2:30,10350,789,4952,6429,31,370,740,161,658,0,0,1431,0,1,-1,-5220,9,10350
2025/2/1,3:00,10403,787,4772,6416,31,370,740,164,658,0,0,1429,0,1,3,-4976,8,10403
2025/2/1,3:30,10418,785,4926,6452,32,366,729,162,660,0,0,1386,0,1,-1,-5088,8,10418
2025/2/1,4:00,10432,789,4780,6556,32,302,730,164,663,0,0,1303,0,1,-1,-4894,7,10432
2025/2/1,4:30,10445,783,4798,6540,32,296,731,162,661,0,0,1309,0,1,0,-4876,8,10445
2025/2/1,5:00,10488,791,4652,6529,33,302,758,164,661,0,0,1309,0,1,-1,-4722,11,10488
2025/2/1,5:30,10648,783,4812,6546,32,304,755,162,658,0,0,1279,0,1,0,-4696,12,10648
2025/2/1,6:00,10629,787,4740,6524,32,318,756,163,659,0,0,1216,0,1,-1,-4580,14,10629
2025/2/1,6:30,10813,786,5022,6577,33,408,753,162,664,6,0,1182,0,1,-1,-4804,24,10813
2025/2/1,7:00,10817,787,5098,6567,34,409,753,164,658,165,0,1250,0,1,-1,-5098,30,10817
2025/2/1,7:30,10954,789,4956,6526,36,438,757,163,673,485,0,1249,0,1,-3,-5142,26,10954
2025/2/1,8:00,11043,785,4996,6436,38,452,753,167,720,891,0,1240,0,1,1,-5460,23,11043
2025/2/1,8:30,11284,791,5064,6416,38,382,767,169,758,1435,0,1279,0,1,-1,-5838,23,11284
2025/2/1,9:00,11237,783,4666,6108,38,457,771,172,794,1968,0,1300,0,1,-5,-5840,24,11237
2025/2/1,9:30,10976,789,4388,5555,37,366,791,175,853,2418,0,1373,0,1,-1,-5798,29,10976
