単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/12/1,0:00,7226,794,2716,4639,21,293,1336,107,758,0,0,491,0,0,-4,-3928,3,7226
2025/12/1,0:30,7172,788,2726,4651,22,290,1338,109,762,0,0,517,0,0,0,-4034,3,7172
2025/12/1,1:00,7256,782,2640,4656,20,284,1335,109,774,0,0,558,0,0,-1,-3904,3,7256
2025/12/1,1:30,7380,794,2672,4656,21,286,1334,109,773,0,0,599,0,0,-1,-3866,3,7380
2025/12/1,2:00,7490,786,2596,4697,22,285,1334,109,775,0,0,568,0,0,0,-3686,4,7490
2025/12/1,2:30,7723,786,2706,4720,22,286,1329,107,773,0,0,621,0,0,-1,-3630,4,7723
2025/12/1,3:00,7899,790,2740,4682,24,286,1334,108,772,0,0,679,0,0,1,-3520,3,7899
2025/12/1,3:30,8038,790,2868,4666,25,285,1326,109,773,0,0,629,0,0,-2,-3434,3,8038
2025/12/1,4:00,8164,788,2982,4751,25,287,1322,109,769,0,0,691,0,0,-1,-3562,3,8164
2025/12/1,4:30,8346,790,2798,4791,26,284,1319,109,769,0,0,755,0,136,0,-3434,3,8346
2025/12/1,5:00,8565,788,2622,4753,26,285,1409,107,769,0,0,897,0,140,-1,-3234,4,8565
2025/12/1,5:30,8728,790,2800,4708,26,287,1421,108,770,0,0,956,0,140,-2,-3280,4,8728
2025/12/1,6:00,9104,788,3770,4812,26,282,1473,109,771,0,0,991,0,142,-13,-4054,7,9104
2025/12/1,6:30,9373,786,3896,4876,27,290,1485,109,770,66,0,1090,0,140,-2,-4178,18,9373
2025/12/1,7:00,9432,790,4038,4744,27,284,1477,104,755,575,0,1092,0,0,-4,-4474,24,9432
2025/12/1,7:30,9637,788,3988,4381,28,284,1482,107,755,1279,0,1108,0,0,-8,-4574,19,9637
2025/12/1,8:00,9868,790,3724,4146,29,288,1482,106,751,2210,0,1276,0,0,4,-4954,16,9868
2025/12/1,8:30,10166,788,3464,3839,28,291,1477,106,743,3158,0,1300,0,0,-1,-5040,13,10166
2025/12/1,9:00,10165,786,3242,3541,28,287,1455,107,741,3868,0,1251,0,0,-2,-5154,15,10165
2025/12/1,9:30,10118,786,3032,3231,27,286,1453,104,736,4236,0,1300,0,-2,-2,-5088,19,10118
2025/12/1,10:00,9939,792,3090,2887,26,289,1431,106,721,4503,0,1389,0,-206,-2,-5102,15,9939
2025/12/1,10:30,9899,784,3228,2580,27,253,1403,106,718,4810,0,1271,0,-222,-2,-5072,15,9899
2025/12/1,11:00,9800,788,3244,2419,27,220,1359,106,716,4947,0,1385,0,-220,-1,-5202,12,9800
2025/12/1,11:30,9622,784,3038,2370,29,220,1357,106,719,4696,0,1467,0,-220,-6,-4952,14,9622
2025/12/1,12:00,9252,786,3246,2391,29,218,1347,104,742,4335,0,1394,0,-220,-40,-5092,12,9252
2025/12/1,12:30,9152,784,3452,2473,28,221,1366,106,745,3941,0,1441,0,-220,-39,-5154,8,9152
2025/12/1,13:00,9564,788,3330,2736,28,262,1442,107,743,3255,0,1534,0,0,-4,-4672,15,9564
2025/12/1,13:30,9560,784,3304,3151,29,294,1469,105,744,2691,0,1505,0,0,-2,-4522,8,9560
2025/12/1,14:00,9620,782,3394,3608,27,293,1494,106,746,1954,0,1454,0,0,-1,-4250,13,9620
2025/12/1,14:30,9705,786,3826,4069,28,304,1496,104,741,1335,0,1382,0,1,-1,-4374,8,9705
2025/12/1,15:00,9640,788,3984,4484,29,382,1538,106,744,782,0,1265,0,0,-1,-4476,15,9640
2025/12/1,15:30,9844,788,4278,4834,30,397,1555,106,740,294,0,1196,0,1,-1,-4388,14,9844
2025/12/1,16:00,10033,790,4264,5082,31,399,1656,109,758,11,0,1085,0,138,-1,-4306,17,10033
2025/12/1,16:30,10183,790,4222,5228,30,400,1676,108,759,0,0,1011,0,140,1,-4190,8,10183
2025/12/1,17:00,10046,788,4094,5224,30,398,1673,106,761,0,0,930,0,142,0,-4118,18,10046
2025/12/1,17:30,9961,782,4036,5250,30,401,1676,108,758,0,0,842,0,140,0,-4078,16,9961
2025/12/1,18:00,9878,794,4086,5237,30,397,1675,108,759,0,0,769,0,140,0,-4136,19,9878
2025/12/1,18:30,9762,788,3982,5311,31,400,1680,109,758,0,0,699,0,140,2,-4154,16,9762
2025/12/1,19:00,9589,788,3982,5297,31,395,1673,108,760,0,0,708,0,1,33,-4202,15,9589
2025/12/1,19:30,9416,788,4030,5173,30,402,1682,109,760,0,0,672,0,0,27,-4268,11,9416
2025/12/1,20:00,9281,788,4114,5034,29,399,1669,106,761,0,0,640,0,1,-1,-4276,17,9281
2025/12/1,20:30,9052,788,4180,4831,29,401,1667,109,760,0,0,622,0,1,-1,-4348,13,9052
2025/12/1,21:00,8847,792,3978,4754,28,392,1639,108,763,0,0,610,0,0,-3,-4226,12,8847
2025/12/1,21:30,8549,786,3832,4667,26,391,1637,109,763,0,0,614,0,1,-1,-4284,8,8549
2025/12/1,22:00,8387,792,3610,4637,25,361,1642,109,761,0,0,563,0,1,-1,-4128,15,8387
2025/12/1,22:30,8132,786,3492,4622,24,360,1638,109,762,0,0,509,0,0,-1,-4182,13,8132
2025/12/1,23:00,8034,790,3468,4608,25,361,1635,108,763,0,0,409,0,1,-1,-4140,7,8034
2025/12/1,23:30,7855,792,3478,4586,24,360,1604,109,765,0,0,333,0,0,0,-4200,4,7855
2025/12/2,0:00,7712,788,3272,4584,23,361,1469,109,763,0,0,239,0,1,-12,-3888,3,7712
2025/12/2,0:30,7552,784,3134,4596,22,357,1460,110,764,0,0,204,0,1,-11,-3872,3,7552
2025/12/2,1:00,7662,792,3146,4604,22,361,1456,109,759,0,0,210,0,0,-10,-3790,3,7662
2025/12/2,1:30,7661,790,3102,4587,22,359,1461,109,762,0,0,207,0,1,-10,-3732,3,7661
2025/12/2,2:00,7872,786,3126,4603,23,364,1457,108,759,0,0,213,0,1,-2,-3570,4,7872
2025/12/2,2:30,7995,792,3202,4597,24,365,1453,109,757,0,0,219,0,0,-1,-3526,4,7995
2025/12/2,3:00,8190,784,3282,4639,25,362,1457,109,757,0,0,175,0,1,-3,-3402,4,8190
2025/12/2,3:30,8314,790,3302,4665,25,358,1447,110,758,0,0,151,0,1,-2,-3294,3,8314
2025/12/2,4:00,8431,792,3218,4668,26,359,1434,109,760,0,0,165,0,0,-1,-3102,3,8431
2025/12/2,4:30,8614,786,3382,4719,27,361,1431,109,767,0,0,172,0,1,0,-3144,3,8614
2025/12/2,5:00,8814,788,3464,4721,27,356,1410,108,767,0,0,150,0,1,0,-2982,4,8814
2025/12/2,5:30,8935,794,3690,4742,27,363,1392,109,769,0,0,106,0,1,-2,-3060,4,8935
2025/12/2,6:00,9263,784,4308,4848,28,383,1408,110,765,0,0,110,0,0,-3,-3484,6,9263
2025/12/2,6:30,9437,788,4328,4864,28,389,1406,109,769,41,0,109,0,1,-1,-3412,18,9437
2025/12/2,7:00,9434,786,4420,4876,29,388,1359,107,756,448,0,127,0,1,-1,-3886,24,9434
2025/12/2,7:30,9664,790,4558,4880,30,388,1359,107,753,956,0,150,0,0,-1,-4324,18,9664
2025/12/2,8:00,9951,784,4402,4981,31,388,1351,105,751,1549,0,151,0,1,-1,-4556,14,9951
2025/12/2,8:30,10351,790,4348,4971,31,386,1341,106,747,2217,0,132,0,1,-2,-4730,13,10351
2025/12/2,9:00,10396,790,3932,4806,28,391,1309,108,744,2710,0,110,0,0,-1,-4546,15,10396
2025/12/2,9:30,10377,786,3704,4803,28,393,1325,108,746,2773,0,131,0,1,-1,-4438,18,10377
2025/12/2,10:00,10165,790,3376,4687,28,389,1330,107,749,2719,0,160,0,1,0,-4186,15,10165
2025/12/2,10:30,10139,780,3096,4772,28,326,1351,96,749,2833,0,197,0,1,-2,-4102,14,10139
2025/12/2,11:00,10000,792,2816,4421,27,289,1366,99,747,3265,0,250,0,1,-2,-4082,11,10000
2025/12/2,11:30,9892,786,2918,4128,26,292,1373,109,752,3378,0,312,0,1,-5,-4192,14,9892
2025/12/2,12:00,9469,788,2874,4082,26,288,1405,110,752,3388,0,343,0,1,-39,-4560,11,9469
2025/12/2,12:30,9400,790,3318,4276,27,307,1417,111,749,2832,0,365,0,1,-38,-4762,7,9400
2025/12/2,13:00,9747,786,3750,4431,28,397,1436,109,739,2617,0,404,0,1,-5,-4960,14,9747
2025/12/2,13:30,9800,786,4024,4548,29,393,1449,110,734,2239,0,445,0,1,-2,-4964,8,9800
2025/12/2,14:00,9792,788,3882,4796,29,394,1466,109,732,1549,0,501,0,1,0,-4468,13,9792
2025/12/2,14:30,9821,790,4156,5033,30,397,1472,110,729,937,0,528,0,1,0,-4370,8,9821
2025/12/2,15:00,9760,786,4084,5200,30,401,1502,110,729,500,0,559,0,1,-1,-4154,13,9760
2025/12/2,15:30,10007,788,4321,5333,30,407,1527,111,734,163,0,690,0,1,-1,-4110,13,10007
2025/12/2,16:00,10155,790,4084,5296,31,399,1616,113,745,9,0,936,0,138,-1,-4018,17,10155
2025/12/2,16:30,10399,788,4438,5386,32,403,1625,113,749,0,0,988,0,142,-1,-4270,6,10399
2025/12/2,17:00,10224,788,3970,5449,32,406,1645,110,752,0,0,1094,0,140,-2,-4180,20,10224
2025/12/2,17:30,10188,784,4210,5435,32,401,1667,111,751,0,0,1117,0,1,-1,-4336,16,10188
2025/12/2,18:00,10087,792,4284,5431,33,397,1664,110,755,0,0,1039,0,1,-2,-4436,19,10087
2025/12/2,18:30,9905,788,4070,5200,32,394,1671,110,752,0,0,1128,0,1,-1,-4256,16,9905
2025/12/2,19:00,9760,788,3896,4965,32,395,1674,110,745,0,0,1122,0,1,-1,-3982,15,9760
2025/12/2,19:30,9580,786,3752,4789,31,398,1678,108,745,0,0,1204,0,1,8,-3932,12,9580
2025/12/2,20:00,9433,790,3980,4759,31,394,1680,110,745,0,0,1303,0,1,33,-4410,17,9433
2025/12/2,20:30,9256,792,3886,4739,30,393,1679,110,743,0,0,1310,0,1,22,-4462,13,9256
2025/12/2,21:00,9009,782,3526,4727,28,390,1656,110,744,0,0,1331,0,1,-2,-4296,12,9009
2025/12/2,21:30,8736,788,3570,4687,27,390,1664,110,746,0,0,1232,0,1,-1,-4486,8,8736
2025/12/2,22:00,8465,792,3474,4637,26,363,1661,110,745,0,0,1295,0,1,-1,-4652,14,8465
2025/12/2,22:30,8202,786,3298,4558,25,363,1656,108,745,0,0,1236,0,1,-1,-4586,13,8202
2025/12/2,23:00,8135,788,3272,4541,25,361,1646,111,748,0,0,1204,0,1,-1,-4568,7,8135
2025/12/2,23:30,7936,788,3188,4517,24,366,1623,110,746,0,0,1092,0,1,-1,-4522,4,7936
2025/12/3,0:00,7780,790,3058,4525,23,359,1557,110,743,0,0,960,0,1,-1,-4348,3,7780
2025/12/3,0:30,7584,790,2966,4542,22,360,1553,110,744,0,0,780,0,1,-1,-4286,3,7584
2025/12/3,1:00,7703,786,3196,4536,22,358,1552,110,741,0,0,648,0,1,0,-4250,3,7703
2025/12/3,1:30,7681,788,2974,4617,23,357,1557,108,746,0,0,597,0,1,-1,-4090,4,7681
2025/12/3,2:00,7871,788,2744,4632,23,356,1551,111,745,0,0,682,0,1,-2,-3764,4,7871
2025/12/3,2:30,7995,788,2744,4685,24,354,1552,110,742,0,0,718,0,1,-1,-3726,4,7995
2025/12/3,3:00,8202,788,2850,4666,25,359,1521,111,743,0,0,809,0,1,-1,-3674,4,8202
2025/12/3,3:30,8347,790,2986,4646,26,355,1508,110,746,0,0,978,0,1,0,-3802,3,8347
2025/12/3,4:00,8538,788,3158,4692,27,362,1463,110,743,0,0,1003,0,1,-2,-3810,3,8538
