単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/3/1,0:00,8893,0,4614,4430,164,296,1527,164,571,0,0,290,0,2,-1,-3172,7,8892
2024/3/1,0:30,8660,0,4016,4367,165,299,1517,163,570,0,0,329,0,2,-1,-2774,6,8659
2024/3/1,1:00,8875,0,4344,4392,165,296,1525,164,560,0,0,325,0,2,-1,-2904,6,8874
2024/3/1,1:30,8993,0,4264,4499,168,297,1527,165,561,0,0,352,0,2,-1,-2850,8,8992
2024/3/1,2:00,9212,0,4300,4772,167,299,1526,163,558,0,0,418,0,2,-1,-3002,9,9211
2024/3/1,2:30,9359,0,4260,4850,167,299,1534,165,559,0,0,387,0,2,-1,-2872,8,9358
2024/3/1,3:00,9508,0,4390,5169,169,298,1589,164,561,0,0,347,0,2,-1,-3188,7,9507
2024/3/1,3:30,9544,0,4436,5125,169,299,1605,166,554,0,0,385,0,2,-1,-3204,7,9543
2024/3/1,4:00,9677,0,4594,5214,171,296,1626,162,556,0,0,405,0,2,-1,-3356,7,9676
2024/3/1,4:30,9815,0,4714,5282,170,293,1637,165,556,0,0,405,0,2,-1,-3416,7,9814
2024/3/1,5:00,10052,0,4722,5601,173,291,1649,164,554,0,0,382,0,2,-1,-3496,10,10051
2024/3/1,5:30,10374,0,5390,5643,211,295,1655,165,553,0,0,379,0,2,-1,-3930,11,10373
2024/3/1,6:00,10667,0,5638,5792,272,297,1709,163,554,8,0,396,0,2,8,-4176,12,10675
2024/3/1,6:30,10823,0,5604,5963,295,295,1712,163,548,17,0,409,0,2,2,-4206,21,10825
2024/3/1,7:00,10843,0,5570,5882,414,301,1708,162,540,56,0,376,0,2,7,-4198,30,10850
2024/3/1,7:30,11251,0,5974,6002,443,356,1712,164,547,95,0,362,0,2,-3,-4430,24,11248
2024/3/1,8:00,11700,0,5964,6134,479,455,1685,163,552,153,0,396,0,2,-22,-4304,21,11678
2024/3/1,8:30,12035,0,5764,6146,465,453,1690,162,558,229,0,374,0,2,6,-3830,22,12041
2024/3/1,9:00,12244,0,5488,6077,482,446,1615,165,566,477,0,326,0,2,3,-3420,20,12247
2024/3/1,9:30,12126,0,5280,5840,402,448,1612,166,594,769,0,287,0,2,-4,-3298,24,12122
2024/3/1,10:00,11845,0,4920,5653,297,449,1555,168,621,980,0,274,0,2,9,-3096,22,11854
2024/3/1,10:30,11675,0,4532,5572,296,436,1569,171,655,1143,0,283,0,2,3,-3004,20,11678
2024/3/1,11:00,11550,0,3978,5556,327,434,1569,173,673,1559,0,264,0,2,-2,-3002,17,11548
2024/3/1,11:30,11196,0,3572,4936,299,435,1548,170,645,2295,0,232,0,0,9,-2956,20,11205
2024/3/1,12:00,10826,0,3546,4620,194,431,1518,169,642,2536,0,234,0,-210,1,-2872,18,10827
2024/3/1,12:30,10533,0,3490,4169,171,435,1503,167,612,2754,0,253,0,-222,-41,-2810,11,10492
2024/3/1,13:00,10806,0,3782,4172,170,434,1501,171,628,2961,0,275,0,2,5,-3308,18,10811
2024/3/1,13:30,10732,0,3736,4033,170,430,1508,169,646,3108,0,303,0,2,0,-3386,13,10732
2024/3/1,14:00,10658,0,3554,3988,172,425,1573,170,643,3063,0,333,0,2,9,-3284,19,10667
2024/3/1,14:30,10567,0,4016,3870,178,429,1597,169,644,2464,0,341,0,2,3,-3162,19,10570
2024/3/1,15:00,10536,0,4034,3875,174,421,1679,168,616,1854,0,594,0,2,-1,-2898,17,10535
2024/3/1,15:30,10566,0,3912,4111,174,423,1686,165,597,1281,0,851,0,2,0,-2652,16,10566
2024/3/1,16:00,10677,0,4538,4333,175,422,1729,164,564,855,0,1008,0,2,12,-3136,23,10689
2024/3/1,16:30,11008,0,5552,4841,176,423,1727,162,557,389,0,1058,0,2,3,-3898,19,11011
2024/3/1,17:00,10806,0,5646,5423,178,424,1742,165,577,66,0,1008,0,2,4,-4448,23,10810
2024/3/1,17:30,11132,0,5782,5895,252,421,1747,164,584,0,0,1062,0,138,0,-4932,19,11132
2024/3/1,18:00,11005,0,5448,6041,277,429,1743,164,584,0,0,1100,0,144,-5,-4950,25,11000
2024/3/1,18:30,10982,0,5486,6059,201,432,1750,164,583,0,0,1124,0,144,-1,-4980,19,10981
2024/3/1,19:00,10778,0,5544,5985,178,436,1743,167,580,0,0,1176,0,142,-1,-5194,21,10777
2024/3/1,19:30,10702,0,5732,6027,178,432,1749,163,576,0,0,1217,0,2,-1,-5390,16,10701
2024/3/1,20:00,10502,0,5468,5981,177,436,1706,163,575,0,0,1271,0,2,-1,-5298,21,10501
2024/3/1,20:30,10404,0,5242,6010,174,428,1700,164,579,0,0,1354,0,2,-1,-5268,19,10403
2024/3/1,21:00,10217,0,5276,5941,177,422,1697,166,576,0,0,1414,0,2,-1,-5470,16,10216
2024/3/1,21:30,9896,0,5046,5761,174,423,1686,163,575,0,0,1477,0,2,-1,-5422,11,9895
2024/3/1,22:00,9825,0,4814,5481,171,289,1622,164,562,0,0,1511,0,2,-1,-4812,21,9824
2024/3/1,22:30,9509,0,4212,5255,172,262,1563,164,561,0,0,1618,0,2,-1,-4316,16,9508
2024/3/1,23:00,9875,0,4142,5262,173,264,1502,165,556,0,0,1689,0,2,-1,-3896,16,9874
2024/3/1,23:30,9789,0,4152,5204,172,262,1454,163,558,0,0,1718,0,2,-1,-3906,10,9788
2024/3/2,0:00,9784,0,4228,5171,169,264,1363,165,551,0,0,1706,0,2,-1,-3844,9,9783
2024/3/2,0:30,9579,0,3810,5173,170,264,1360,166,553,0,0,1671,0,2,-1,-3598,8,9578
2024/3/2,1:00,9828,0,3550,5114,170,263,1346,164,552,0,0,1668,0,2,-1,-3008,7,9827
2024/3/2,1:30,9892,0,3472,5098,173,261,1331,165,552,0,0,1673,0,2,-1,-2844,9,9891
2024/3/2,2:00,10053,0,3632,4964,170,264,1328,163,552,0,0,1685,0,2,-1,-2716,9,10052
2024/3/2,2:30,10129,0,3654,5057,172,261,1306,165,550,0,0,1683,0,2,-1,-2730,9,10128
2024/3/2,3:00,10184,0,3708,5158,171,261,1305,164,553,0,0,1688,0,2,-1,-2834,8,10183
2024/3/2,3:30,10252,0,3682,5356,177,263,1312,164,551,0,0,1622,0,2,-1,-2884,7,10251
2024/3/2,4:00,10291,0,3642,5374,172,263,1364,164,551,0,0,1634,0,2,-1,-2882,7,10290
2024/3/2,4:30,10370,0,3904,5306,172,262,1371,166,547,0,0,1632,0,2,-1,-3000,8,10369
2024/3/2,5:00,10405,0,4320,5408,172,263,1397,164,552,0,0,1647,0,2,-1,-3532,12,10404
2024/3/2,5:30,10493,0,4720,5507,178,273,1415,163,553,0,0,1648,0,2,-2,-3980,14,10491
2024/3/2,6:00,10559,0,5042,5520,173,276,1462,163,550,16,0,1624,0,2,9,-4286,17,10568
2024/3/2,6:30,10543,0,4892,5578,176,274,1461,164,541,156,0,1581,0,2,1,-4306,24,10544
2024/3/2,7:00,10365,0,4054,5042,175,279,1459,164,538,451,0,1598,0,2,12,-3428,31,10377
2024/3/2,7:30,10534,0,4010,4932,178,334,1472,163,588,770,0,1602,0,2,42,-3542,25,10576
2024/3/2,8:00,10853,0,3886,4934,182,421,1489,171,627,1253,0,1622,0,2,23,-3756,22,10876
2024/3/2,8:30,10804,0,3148,4579,180,419,1497,170,658,1803,0,1623,0,2,0,-3300,25,10804
