単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/10/1,0:00,6783,784,2418,3854,21,298,816,129,778,0,0,323,0,0,-2,-2638,2,6783
2025/10/1,0:30,6693,788,2516,3831,20,295,814,128,773,0,0,319,0,0,-1,-2792,2,6693
2025/10/1,1:00,6592,788,2388,3851,19,290,808,129,770,0,0,358,0,0,-1,-2810,2,6592
2025/10/1,1:30,6586,786,2438,3847,19,291,805,131,773,0,0,391,0,0,-1,-2896,2,6586
2025/10/1,2:00,6583,786,2348,3838,19,290,803,128,774,0,0,408,0,0,-1,-2812,2,6583
2025/10/1,2:30,6673,790,2422,3851,20,289,801,129,775,0,0,393,0,0,-1,-2798,2,6673
2025/10/1,3:00,6843,786,2562,3845,21,285,792,129,774,0,0,387,0,0,0,-2740,2,6843
2025/10/1,3:30,6830,786,2506,3843,21,291,798,129,768,0,0,354,0,0,-2,-2666,2,6830
2025/10/1,4:00,7077,786,2624,3856,22,292,832,129,770,0,0,351,0,0,-1,-2586,2,7077
2025/10/1,4:30,7110,786,2562,3846,23,288,831,130,771,0,0,350,0,0,-1,-2478,2,7110
2025/10/1,5:00,7258,788,2946,3837,23,293,831,129,771,0,0,335,0,0,-2,-2696,3,7258
2025/10/1,5:30,7160,788,2904,3833,23,291,819,128,764,39,0,297,0,0,-1,-2728,3,7160
2025/10/1,6:00,7195,786,3172,3898,23,296,794,126,759,202,0,268,0,0,-5,-3130,6,7195
2025/10/1,6:30,7357,786,3040,3952,22,290,786,124,753,510,0,301,0,0,-1,-3222,16,7357
2025/10/1,7:00,7468,784,3002,3927,23,295,809,125,757,778,0,283,0,0,-3,-3330,18,7468
2025/10/1,7:30,7767,792,3042,3933,23,295,841,127,767,946,0,292,0,0,-2,-3310,21,7767
2025/10/1,8:00,8227,780,3754,3918,26,296,857,128,766,987,0,227,0,0,-1,-3530,19,8227
2025/10/1,8:30,8796,790,4232,3910,28,291,897,131,774,1098,0,240,0,0,2,-3612,15,8796
2025/10/1,9:00,9017,788,4520,3901,29,293,909,134,782,1253,0,280,0,0,-14,-3876,18,9017
2025/10/1,9:30,9253,782,4590,3920,29,288,892,131,774,1526,0,265,0,0,-20,-3942,18,9253
2025/10/1,10:00,9265,784,4854,3896,28,290,884,131,777,1609,0,199,0,0,-28,-4174,15,9265
2025/10/1,10:30,9323,784,4980,3915,28,287,895,131,780,1670,0,188,0,0,-26,-4324,15,9323
2025/10/1,11:00,9364,794,4704,3910,28,290,950,135,791,1765,0,179,0,0,-15,-4178,11,9364
2025/10/1,11:30,9201,782,4572,3919,29,289,975,135,788,1478,0,140,0,0,-22,-3900,16,9201
2025/10/1,12:00,8802,790,3902,3923,29,282,1032,134,786,1353,0,135,0,0,-28,-3548,12,8802
2025/10/1,12:30,8788,784,3870,3908,27,301,1050,134,789,1222,0,136,0,0,-20,-3420,7,8788
2025/10/1,13:00,9177,788,4384,3930,26,380,1055,134,778,1070,0,119,0,0,-15,-3486,14,9177
2025/10/1,13:30,9307,786,4456,3959,27,382,1082,135,782,1052,0,102,0,0,0,-3464,8,9307
2025/10/1,14:00,9237,786,4362,4048,25,384,1118,132,776,1058,0,104,0,0,-4,-3564,12,9237
2025/10/1,14:30,9308,788,4792,4081,26,387,1105,129,759,922,0,108,0,0,1,-3798,8,9308
2025/10/1,15:00,9104,786,4694,4178,27,400,1202,129,754,681,0,94,0,0,-3,-3854,16,9104
2025/10/1,15:30,9219,784,4810,4252,27,411,1230,126,750,460,0,104,0,0,-4,-3746,15,9219
2025/10/1,16:00,9246,790,4706,4331,28,408,1305,127,752,312,0,98,0,0,14,-3642,17,9246
2025/10/1,16:30,9103,786,4604,4387,27,409,1329,127,758,130,0,115,0,0,15,-3592,8,9103
2025/10/1,17:00,9032,788,4754,4382,27,409,1365,129,758,16,0,124,0,0,14,-3752,18,9032
2025/10/1,17:30,8963,782,4688,4387,27,407,1371,129,761,0,0,142,0,0,15,-3762,16,8963
2025/10/1,18:00,8882,790,4934,4283,28,407,1357,129,761,0,0,117,0,0,14,-3958,20,8882
2025/10/1,18:30,8634,786,4894,4149,27,395,1346,129,762,0,0,74,0,0,14,-3960,18,8634
2025/10/1,19:00,8411,788,4752,3993,27,386,1296,129,772,0,0,69,0,0,39,-3856,16,8411
2025/10/1,19:30,8253,784,4898,3917,27,386,1277,129,770,0,0,68,0,0,37,-4052,12,8253
2025/10/1,20:00,8046,788,4194,3888,25,383,1177,129,771,0,0,61,0,0,7,-3394,17,8046
2025/10/1,20:30,7860,790,3990,3895,24,391,1148,131,773,0,0,64,0,0,-1,-3358,13,7860
2025/10/1,21:00,7667,784,3818,3906,24,386,1075,129,772,0,0,65,0,0,-1,-3304,13,7667
2025/10/1,21:30,7534,788,3836,3908,22,392,1043,129,770,0,0,64,0,0,-2,-3422,6,7534
2025/10/1,22:00,7385,788,4000,3911,22,295,1008,130,772,0,0,59,0,0,-1,-3614,15,7385
2025/10/1,22:30,7177,788,3786,3883,21,296,987,129,773,0,0,48,0,0,-1,-3546,13,7177
2025/10/1,23:00,7133,784,3474,3840,21,291,982,130,775,0,0,49,0,0,-1,-3218,6,7133
2025/10/1,23:30,6932,788,3154,3762,20,291,971,129,774,0,0,58,0,0,-1,-3018,4,6932
2025/10/2,0:00,6795,788,2696,3689,20,287,944,129,774,0,0,67,0,0,-1,-2600,2,6795
2025/10/2,0:30,6638,786,2576,3698,19,291,942,129,774,0,0,75,0,0,-1,-2654,3,6638
2025/10/2,1:00,6585,788,2540,3683,18,288,939,129,773,0,0,108,0,0,-1,-2686,6,6585
2025/10/2,1:30,6555,784,2566,3706,18,285,938,128,774,0,0,107,0,0,-2,-2752,3,6555
2025/10/2,2:00,6537,788,2588,3687,19,287,932,129,774,0,0,129,0,0,-1,-2798,3,6537
2025/10/2,2:30,6620,788,2610,3659,19,289,938,129,772,0,0,136,0,0,-1,-2724,5,6620
2025/10/2,3:00,6757,786,2642,3640,20,284,979,128,774,0,0,120,0,0,-1,-2618,3,6757
2025/10/2,3:30,6878,788,2750,3616,21,285,984,129,773,0,0,124,0,0,-1,-2594,3,6878
2025/10/2,4:00,7022,784,2720,3656,21,290,984,128,772,0,0,134,0,0,-2,-2470,5,7022
2025/10/2,4:30,7171,788,2972,3726,22,293,983,128,771,0,0,138,0,0,-1,-2652,3,7171
2025/10/2,5:00,7225,788,3064,3701,24,287,939,128,773,0,0,153,0,0,-1,-2634,3,7225
2025/10/2,5:30,7196,786,3156,3580,24,290,932,128,771,95,0,148,0,0,-1,-2716,3,7196
2025/10/2,6:00,7136,788,3156,3305,23,289,907,125,756,551,0,122,0,0,-24,-2870,8,7136
2025/10/2,6:30,7279,788,3166,3086,22,289,909,127,759,1212,0,99,0,0,4,-3200,18,7279
2025/10/2,7:00,7352,786,3078,2895,21,285,923,125,756,2099,0,91,0,0,10,-3738,21,7352
2025/10/2,7:30,7643,784,2536,2612,21,289,915,124,751,3295,0,87,0,0,2,-3792,19,7643
2025/10/2,8:00,8257,784,2629,2431,23,269,897,124,750,4479,0,98,0,0,-5,-4240,18,8257
2025/10/2,8:30,8757,788,2750,2059,24,250,888,124,745,5362,0,108,0,0,0,-4354,13,8757
2025/10/2,9:00,9111,784,2650,1857,24,245,879,124,748,6110,0,140,0,0,-1,-4466,17,9111
2025/10/2,9:30,9330,788,2680,1723,23,247,876,124,746,6583,0,170,0,0,-12,-4636,18,9330
2025/10/2,10:00,9319,784,2540,1591,23,241,876,124,746,6794,0,204,0,0,-20,-4600,16,9319
2025/10/2,10:30,9540,780,2618,1447,24,243,875,124,745,6992,0,213,0,0,-15,-4522,16,9540
2025/10/2,11:00,9633,786,2760,1432,25,244,871,124,744,6996,0,230,0,0,-17,-4574,12,9633
2025/10/2,11:30,9577,782,2888,1430,26,246,875,128,744,6822,0,244,0,0,-24,-4598,14,9577
2025/10/2,12:00,9224,786,2634,1456,26,244,877,130,746,6618,0,235,0,0,-54,-4484,10,9224
2025/10/2,12:30,9131,792,2608,1632,25,241,881,129,753,6431,0,260,0,0,-46,-4584,9,9131
