単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/6/1,0:00,6755,0,3378,3436,21,198,1362,124,628,0,0,140,0,2,-1,-2536,3,6755
2024/6/1,0:30,6562,0,2920,3406,20,201,1352,123,622,0,0,158,0,2,-1,-2244,3,6562
2024/6/1,1:00,6576,0,2966,3416,19,201,1353,125,612,0,0,149,0,2,-1,-2272,6,6576
2024/6/1,1:30,6525,0,2864,3436,20,199,1344,123,607,0,0,137,0,2,-1,-2210,4,6525
2024/6/1,2:00,6698,0,2932,3454,20,202,1346,126,613,0,0,147,0,2,-1,-2146,3,6698
2024/6/1,2:30,6731,0,2820,3393,21,200,1342,123,609,0,0,151,0,2,-1,-1936,7,6731
2024/6/1,3:00,6905,0,2944,3560,22,199,1339,126,611,0,0,176,0,2,-1,-2076,3,6905
2024/6/1,3:30,6972,0,2988,3554,22,198,1340,122,610,0,0,164,0,2,-1,-2030,3,6972
2024/6/1,4:00,7051,0,3166,3504,23,197,1336,127,609,4,0,139,0,2,-9,-2052,5,7051
2024/6/1,4:30,7028,0,3166,3361,23,198,1330,122,576,128,0,152,0,2,-37,-1996,3,7028
2024/6/1,5:00,6878,0,3196,3246,23,194,1329,122,554,371,0,158,0,2,2,-2322,3,6878
2024/6/1,5:30,6700,0,3004,3043,22,194,1327,123,538,776,0,146,0,2,6,-2484,3,6700
2024/6/1,6:00,6697,0,2546,2732,22,200,1323,121,529,1329,0,129,0,2,1,-2244,7,6697
2024/6/1,6:30,6602,0,2288,2484,21,201,1325,124,543,1960,0,141,0,2,-4,-2494,11,6602
2024/6/1,7:00,6561,0,2148,2154,20,204,1328,122,564,2546,0,151,0,2,-16,-2682,20,6561
2024/6/1,7:30,6828,0,2274,1963,21,228,1336,126,591,3156,0,140,0,2,-5,-3024,20,6828
2024/6/1,8:00,6942,0,2592,1689,21,185,1344,124,591,3702,0,125,0,2,14,-3466,19,6942
