単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/5/1,0:00,6511,788,3026,2842,23,173,2189,151,714,0,0,247,0,0,-1,-3644,3,6511
2025/5/1,0:30,6407,788,2952,2859,22,172,2193,150,713,0,0,217,0,0,-2,-3660,3,6407
2025/5/1,1:00,6504,790,3126,2868,22,172,2190,151,712,0,0,209,0,0,-1,-3738,3,6504
2025/5/1,1:30,6540,786,3128,2873,22,170,2190,152,713,0,0,191,0,0,-1,-3688,4,6540
2025/5/1,2:00,6756,790,3280,2870,23,172,2193,148,713,0,0,169,0,0,-1,-3604,3,6756
2025/5/1,2:30,6850,788,3356,2860,24,174,2189,151,712,0,0,139,0,0,-1,-3546,4,6850
2025/5/1,3:00,7095,790,3330,2866,24,169,2191,150,711,0,0,134,0,190,-1,-3462,3,7095
2025/5/1,3:30,7141,788,3266,2817,25,173,2188,152,713,0,0,125,0,210,-1,-3318,3,7141
2025/5/1,4:00,7325,786,3610,2765,26,172,2192,152,713,0,0,125,0,208,-1,-3426,3,7325
2025/5/1,4:30,7398,792,3842,2649,27,171,2195,150,715,29,0,146,0,0,-2,-3320,4,7398
2025/5/1,5:00,7418,788,3704,2497,27,166,2218,153,719,235,0,190,0,0,-1,-3282,4,7418
2025/5/1,5:30,7412,790,3170,2426,27,170,2235,151,714,692,0,223,0,0,-2,-3188,4,7412
2025/5/1,6:00,7365,790,3194,2078,27,170,2228,153,663,1478,0,191,0,0,-6,-3608,7,7365
2025/5/1,6:30,7309,790,2856,1849,26,151,2245,155,581,2417,0,159,0,-210,7,-3730,13,7309
2025/5/1,7:00,7247,786,2336,1511,25,123,2306,155,551,3407,0,143,0,-222,-7,-3888,21,7247
2025/5/1,7:30,7260,790,1766,1326,24,125,2376,160,561,4125,0,124,0,-222,-6,-3908,19,7260
2025/5/1,8:00,7639,788,1782,1252,24,124,2419,160,563,4244,843,127,9,0,-3,-3856,15,7639
2025/5/1,8:30,7919,790,1932,1248,24,126,2419,162,559,4392,1270,130,9,0,0,-3876,13,7919
2025/5/1,9:00,8027,790,2078,1270,24,124,2416,160,558,4402,1811,133,8,0,-5,-3938,15,8027
2025/5/1,9:30,8071,784,1914,1423,23,124,2361,159,535,4685,1894,143,5,0,-2,-4098,20,8071
2025/5/1,10:00,7999,790,1442,1311,22,126,2343,154,519,5030,1982,151,5,-2,0,-3902,15,7999
2025/5/1,10:30,8041,798,1386,1359,23,125,2316,153,505,5295,2055,188,4,-214,-2,-3906,15,8041
2025/5/1,11:00,8022,788,1508,1481,22,125,2323,154,506,5408,2083,205,3,-424,-4,-4082,12,8022
2025/5/1,11:30,8022,790,1560,1509,23,127,2321,150,503,5447,2082,197,3,-440,0,-4180,15,8022
2025/5/1,12:00,7723,788,1410,1452,22,125,2336,153,509,5028,2446,217,3,-438,-35,-3856,12,7723
2025/5/1,12:30,7650,790,1382,1518,22,127,2322,149,505,4931,2394,252,4,-438,-41,-3876,7,7650
2025/5/1,13:00,7843,784,1728,1519,22,127,2343,153,511,4757,2296,287,4,-438,-8,-3956,14,7843
2025/5/1,13:30,7854,792,1582,1515,22,127,2371,152,517,4911,1679,306,4,-436,1,-4014,8,7854
2025/5/1,14:00,7865,790,1660,1515,22,125,2401,157,529,4464,1529,324,4,-220,-2,-3912,12,7865
2025/5/1,14:30,7762,784,1684,1485,23,124,2403,153,526,4256,994,339,4,0,-3,-4020,8,7762
2025/5/1,15:00,7688,792,2096,1465,23,128,2398,155,580,3860,596,370,5,0,10,-4202,13,7688
2025/5/1,15:30,7703,786,2496,1649,24,159,2416,153,676,3172,310,380,7,0,-13,-4208,13,7703
2025/5/1,16:00,7714,792,2564,1738,25,167,2354,154,722,2432,0,406,0,190,-2,-3848,20,7714
2025/5/1,16:30,7617,786,2876,2036,26,166,2282,147,717,1534,0,439,0,212,0,-3612,8,7617
2025/5/1,17:00,7576,788,3388,2230,26,171,2251,149,718,766,0,444,0,208,1,-3582,18,7576
2025/5/1,17:30,7591,790,3638,2465,28,169,2229,145,715,278,0,491,0,208,0,-3580,15,7591
2025/5/1,18:00,7696,792,3530,2600,28,167,2206,145,711,50,0,580,0,206,16,-3354,19,7696
2025/5/1,18:30,7900,788,3554,2767,29,166,2221,145,709,0,0,650,0,210,31,-3386,16,7900
2025/5/1,19:00,7748,788,3196,2733,29,171,2223,146,711,0,0,737,0,208,-2,-3208,16,7748
2025/5/1,19:30,7700,790,3108,2713,29,170,2224,147,710,0,0,840,0,208,-1,-3250,12,7700
2025/5/1,20:00,7451,788,2922,2688,28,169,2220,145,712,0,0,935,0,206,-1,-3378,17,7451
2025/5/1,20:30,7445,790,3112,2617,28,166,2227,146,710,0,0,955,0,210,-1,-3528,13,7445
2025/5/1,21:00,7099,786,2818,2697,26,173,2222,144,710,0,0,1038,0,206,-1,-3732,12,7099
2025/5/1,21:30,6947,790,2830,2756,25,172,2233,147,710,0,0,1037,0,0,-1,-3758,6,6947
2025/5/1,22:00,6690,788,2486,2756,24,169,2226,144,714,0,0,1036,0,0,0,-3668,15,6690
2025/5/1,22:30,6512,788,2230,2782,23,173,2237,147,713,0,0,1013,0,0,-2,-3604,12,6512
2025/5/1,23:00,6450,788,2204,2777,23,173,2235,145,714,0,0,1012,0,0,-1,-3626,6,6450
2025/5/1,23:30,6255,794,2028,2736,23,172,2226,147,714,0,0,1054,0,0,-1,-3642,4,6255
2025/5/2,0:00,6163,790,1932,2682,21,171,2219,146,715,0,0,1135,0,0,-1,-3650,3,6163
2025/5/2,0:30,5981,788,1868,2707,21,172,2216,144,714,0,0,1140,0,0,-2,-3790,3,5981
2025/5/2,1:00,6060,792,1988,2785,21,171,2213,147,716,0,0,1067,0,0,-1,-3842,3,6060
2025/5/2,1:30,6134,788,2204,2789,21,169,2216,145,716,0,0,1041,0,0,-1,-3958,4,6134
2025/5/2,2:00,6224,794,2202,2768,21,173,2215,146,717,0,0,1057,0,0,-1,-3872,4,6224
2025/5/2,2:30,6369,784,2208,2765,22,171,2216,145,716,0,0,1063,0,0,-1,-3724,4,6369
2025/5/2,3:00,6533,792,2358,2769,23,171,2212,146,716,0,0,1037,0,0,-1,-3694,4,6533
2025/5/2,3:30,6569,788,2304,2768,24,172,2218,145,714,0,0,1030,0,0,-1,-3596,3,6569
2025/5/2,4:00,6710,792,2524,2717,25,171,2213,147,716,0,0,996,0,0,-1,-3594,4,6710
2025/5/2,4:30,6718,790,2542,2581,25,170,2211,147,716,26,0,1025,0,0,-1,-3518,4,6718
2025/5/2,5:00,6705,788,2646,2335,25,170,2224,145,718,232,0,1044,0,0,-1,-3624,3,6705
2025/5/2,5:30,6585,792,2254,2148,25,169,2270,149,730,635,0,1060,0,0,-1,-3650,4,6585
2025/5/2,6:00,6596,788,2050,1876,25,173,2296,149,744,1217,0,1035,0,0,1,-3764,6,6596
2025/5/2,6:30,6657,792,1890,1660,24,151,2330,153,746,1839,0,984,0,-212,-3,-3710,13,6657
2025/5/2,7:00,6733,786,1856,1349,24,125,2362,153,757,2551,0,976,0,-430,-2,-3794,20,6733
2025/5/2,7:30,6912,796,1576,1244,23,127,2428,157,770,3161,68,806,242,-440,-2,-3752,18,6912
2025/5/2,8:00,7376,788,2066,1340,23,126,2447,156,766,3429,90,826,209,-436,-5,-4164,14,7376
2025/5/2,8:30,7685,788,1864,1340,25,127,2470,159,725,3868,69,868,203,-440,-2,-4120,13,7685
2025/5/2,9:00,7841,790,1674,1273,27,126,2506,162,632,4342,70,909,266,-436,-1,-4178,15,7841
2025/5/2,9:30,7978,790,1666,1211,27,124,2522,160,576,4557,71,960,268,-220,-1,-4412,18,7978
2025/5/2,10:00,7934,788,1648,1243,26,123,2523,162,561,4356,341,905,360,0,-2,-4414,15,7934
2025/5/2,10:30,7972,786,1928,1314,26,124,2439,156,533,3963,338,936,357,0,5,-4252,14,7972
2025/5/2,11:00,8029,794,2320,1452,27,126,2482,160,540,3323,299,970,362,0,-4,-4172,11,8029
2025/5/2,11:30,8013,788,2356,1549,27,125,2440,160,531,2850,1,1287,0,0,-17,-4098,15,8013
2025/5/2,12:00,7834,790,2330,1704,27,123,2410,160,526,2439,0,1335,0,0,-12,-4010,12,7834
2025/5/2,12:30,7659,784,1844,1818,27,124,2430,159,532,2239,0,1350,0,0,-37,-3626,15,7659
2025/5/2,13:00,7987,790,2126,2019,28,128,2433,161,571,2003,0,1354,0,0,-27,-3614,15,7987
2025/5/2,13:30,7974,792,2170,2091,29,157,2388,154,651,1641,0,1363,0,0,-4,-3470,12,7974
2025/5/2,14:00,8005,792,2556,2239,28,166,2357,157,714,1334,0,1320,0,0,2,-3676,16,8005
2025/5/2,14:30,7957,786,2944,2465,28,167,2317,154,727,1003,0,1224,0,0,-7,-3868,17,7957
2025/5/2,15:00,7883,788,3344,2608,28,172,2288,150,718,680,0,1214,0,0,2,-4122,13,7883
2025/5/2,15:30,7866,788,3344,2815,28,168,2255,151,715,458,0,1149,0,0,-4,-4022,21,7866
2025/5/2,16:00,7920,792,3324,2958,28,256,2232,148,710,289,0,1070,0,0,-3,-3902,18,7920
2025/5/2,16:30,7884,792,3112,2990,29,249,2228,149,705,169,0,1021,0,0,-1,-3576,17,7884
2025/5/2,17:00,7784,788,3020,3004,29,170,2211,147,705,83,0,1041,0,202,2,-3640,22,7784
2025/5/2,17:30,7910,790,3170,3006,29,163,2217,149,709,34,0,969,0,412,36,-3794,20,7910
2025/5/2,18:00,7930,788,3208,3006,29,163,2212,149,706,14,0,930,0,430,25,-3754,24,7930
2025/5/2,18:30,7911,792,3152,2980,29,162,2218,147,705,0,0,960,0,428,-1,-3682,21,7911
