単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/3/1,0:00,8469,791,3556,4497,25,303,688,155,632,0,0,1405,0,0,0,-3590,7,8469
2025/3/1,0:30,8371,788,3188,4583,25,299,682,156,634,0,0,1453,0,0,-1,-3442,6,8371
2025/3/1,1:00,8473,791,3390,4607,25,301,684,158,637,0,0,1481,0,0,-1,-3606,6,8473
2025/3/1,1:30,8529,786,3412,4590,25,305,680,155,635,0,0,1528,0,0,-2,-3592,7,8529
2025/3/1,2:00,8681,793,3656,4609,26,304,682,158,633,0,0,1438,0,0,-2,-3624,8,8681
2025/3/1,2:30,8706,789,3668,4606,27,297,697,156,636,0,0,1404,0,0,1,-3582,7,8706
2025/3/1,3:00,8836,791,3672,4729,27,295,697,158,637,0,0,1369,0,0,-2,-3544,7,8836
2025/3/1,3:30,8770,789,3494,4739,27,294,697,155,633,0,0,1326,0,0,0,-3390,6,8770
2025/3/1,4:00,8884,784,3672,4657,28,297,693,158,637,0,0,1309,0,0,-1,-3356,6,8884
2025/3/1,4:30,8904,795,3608,4688,28,297,698,156,640,0,0,1296,0,0,-1,-3308,7,8904
2025/3/1,5:00,8978,788,3884,4764,28,293,720,158,639,0,0,1078,0,0,0,-3384,10,8978
2025/3/1,5:30,8943,791,3936,4743,28,301,734,156,641,0,0,983,0,0,-1,-3380,11,8943
2025/3/1,6:00,9008,789,4112,4746,28,303,761,158,644,30,0,926,0,0,0,-3500,11,9008
2025/3/1,6:30,8928,789,3870,4711,28,308,762,156,651,361,0,853,0,0,2,-3584,21,8928
2025/3/1,7:00,8757,794,3610,4655,28,305,780,160,677,1045,0,797,0,0,1,-4122,27,8757
2025/3/1,7:30,8684,787,3060,4162,28,340,796,162,748,1859,0,767,0,0,-14,-4036,25,8684
2025/3/1,8:00,8781,791,3118,3965,28,352,803,168,798,2703,272,792,5,0,-10,-4750,23,8781
2025/3/1,8:30,8890,789,3080,3382,28,352,829,168,833,3613,272,814,6,0,-11,-5010,23,8890
2025/3/1,9:00,8886,791,2636,2897,26,352,807,173,851,4364,400,807,5,0,-1,-4838,21,8886
2025/3/1,9:30,8742,790,2014,2611,26,290,803,171,809,4973,446,813,4,0,1,-4586,27,8742
2025/3/1,10:00,8642,788,2110,2302,25,225,760,169,698,5492,494,816,4,0,-3,-4764,24,8642
2025/3/1,10:30,8485,791,1872,2260,24,222,761,171,690,5681,513,803,4,-218,-7,-4586,21,8485
2025/3/1,11:00,8427,787,2054,2193,24,227,743,170,679,5863,531,817,4,-436,-5,-4708,19,8427
2025/3/1,11:30,8309,793,1862,2063,24,225,737,169,647,5979,533,860,5,-444,-2,-4624,20,8309
2025/3/1,12:00,8171,789,1774,1987,23,228,751,168,669,5771,527,854,4,-448,-7,-4408,20,8171
2025/3/1,12:30,7901,790,1402,2115,22,228,757,172,691,5539,524,870,5,-446,-5,-4250,16,7901
2025/3/1,13:00,7988,789,1500,2124,22,225,772,172,718,5298,496,841,4,-446,-4,-4042,19,7988
2025/3/1,13:30,7893,789,1806,2171,22,226,807,175,734,4895,457,814,4,-444,3,-4118,13,7893
2025/3/1,14:00,7808,791,1902,2175,23,230,857,174,792,4212,385,832,3,-444,-34,-3720,18,7808
2025/3/1,14:30,7834,791,2522,2434,24,232,849,174,829,3428,330,795,2,-444,-11,-3804,15,7834
2025/3/1,15:00,7754,789,2876,2509,25,233,829,165,745,2494,246,681,2,-224,0,-3388,20,7754
