単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/7/1,0:00,7581,790,4218,4223,23,291,1116,95,640,0,0,155,0,0,-1,-3972,3,7581
2025/7/1,0:30,7421,786,4370,4221,22,288,1122,96,643,0,0,156,0,0,-1,-4284,2,7421
2025/7/1,1:00,7324,794,4272,4217,22,287,1124,97,645,0,0,160,0,0,-2,-4294,2,7324
2025/7/1,1:30,7160,788,4178,4222,21,290,1111,95,643,0,0,161,0,0,-1,-4350,2,7160
2025/7/1,2:00,7229,792,4388,4209,21,286,1061,96,643,0,0,162,0,0,-1,-4430,2,7229
2025/7/1,2:30,7193,786,4458,4214,22,289,1059,95,641,0,0,163,0,-2,-1,-4534,3,7193
2025/7/1,3:00,7352,792,4626,4223,22,287,1058,96,641,0,0,168,0,-210,-1,-4352,2,7352
2025/7/1,3:30,7322,790,4618,4209,23,283,1065,95,643,0,0,155,0,-220,-1,-4340,2,7322
2025/7/1,4:00,7421,790,4542,4215,23,289,1060,96,641,2,0,148,0,-222,-1,-4164,2,7421
2025/7/1,4:30,7430,788,4474,4238,24,288,1042,94,636,101,0,136,0,-220,-1,-4172,2,7430
2025/7/1,5:00,7459,794,4278,4311,25,289,1058,97,653,349,0,145,0,-222,-1,-4320,3,7459
2025/7/1,5:30,7499,788,3924,4356,24,286,1078,97,662,665,0,153,0,-220,-1,-4316,3,7499
2025/7/1,6:00,7624,792,3514,4385,25,289,1048,97,655,1148,0,155,0,-220,0,-4270,6,7624
2025/7/1,6:30,7832,786,3218,4282,25,288,1059,97,657,1732,0,150,0,-222,-5,-4252,17,7832
2025/7/1,7:00,8235,792,3414,4091,25,286,1095,100,675,2298,0,126,0,-220,0,-4468,21,8235
2025/7/1,7:30,8788,788,3486,4114,27,288,1134,100,695,2712,0,135,0,-220,-5,-4484,18,8788
2025/7/1,8:00,9637,792,3960,4322,29,287,1151,102,697,3047,0,143,0,0,-6,-4902,15,9637
2025/7/1,8:30,10332,788,4478,4342,32,288,1147,102,694,3223,0,140,0,0,3,-4918,13,10332
2025/7/1,9:00,10760,786,4468,4378,33,288,1147,102,693,3504,0,151,0,0,-9,-4796,15,10760
2025/7/1,9:30,11029,792,4486,4396,33,289,1188,103,715,3686,0,180,0,0,-12,-4846,19,11029
2025/7/1,10:00,11137,784,4434,4445,33,288,1232,106,725,3807,0,204,0,0,-15,-4922,16,11137
2025/7/1,10:30,11245,792,4316,4319,33,289,1195,103,712,4166,0,271,0,0,-11,-4954,14,11245
2025/7/1,11:00,11379,786,4638,4261,34,287,1229,105,715,3955,0,289,0,0,-18,-4914,12,11379
2025/7/1,11:30,11343,788,4688,4323,33,291,1225,102,712,3882,0,269,0,0,-24,-4960,14,11343
2025/7/1,12:00,11025,790,4732,4303,31,287,1207,104,708,3554,0,262,0,0,-54,-4910,11,11025
2025/7/1,12:30,10906,788,5066,4374,32,289,1231,102,708,3120,0,274,0,0,-53,-5032,7,10906
2025/7/1,13:00,11261,790,5170,4405,32,308,1295,104,706,2910,0,300,0,0,-16,-4758,15,11261
2025/7/1,13:30,11432,790,5498,4411,33,382,1287,100,691,2739,0,291,0,0,-1,-4796,7,11432
2025/7/1,14:00,11391,782,5638,4373,34,389,1351,102,675,2432,0,308,0,0,1,-4706,12,11391
