単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/11/1,0:00,7075,788,2554,4308,22,151,1090,141,684,0,0,583,0,0,-1,-3248,3,7075
2025/11/1,0:30,7002,788,2684,4353,21,145,1096,141,686,0,0,641,0,0,-2,-3554,3,7002
2025/11/1,1:00,6947,790,2638,4378,20,146,1113,141,685,0,0,690,0,0,-1,-3656,3,6947
2025/11/1,1:30,6952,788,2586,4260,20,143,1160,142,693,0,0,738,0,0,-1,-3580,3,6952
2025/11/1,2:00,7026,788,2338,4204,21,148,1266,142,694,0,0,841,0,0,-1,-3418,3,7026
2025/11/1,2:30,7169,788,2282,4189,22,145,1318,141,696,0,0,954,0,0,-1,-3368,3,7169
2025/11/1,3:00,7293,790,2348,4318,23,145,1396,142,696,0,0,1131,0,0,-1,-3698,3,7293
2025/11/1,3:30,7398,790,2326,4298,23,146,1441,140,697,0,0,1347,0,0,-1,-3812,3,7398
2025/11/1,4:00,7460,786,2430,4274,24,143,1447,141,698,0,0,1468,0,0,0,-3954,3,7460
2025/11/1,4:30,7477,790,2380,4272,24,145,1462,142,697,0,0,1493,0,0,-1,-3930,3,7477
2025/11/1,5:00,7590,788,2836,4064,25,146,1452,142,695,0,0,1607,0,0,-1,-4168,4,7590
2025/11/1,5:30,7429,790,2798,3888,24,148,1437,141,699,0,0,1675,0,0,-1,-4174,4,7429
2025/11/1,6:00,7438,790,2972,3784,24,146,1407,141,688,93,0,1655,0,0,-4,-4264,6,7438
2025/11/1,6:30,7326,788,2694,3606,24,146,1360,139,675,557,0,1654,0,0,-4,-4324,11,7326
2025/11/1,7:00,7433,788,2384,3448,24,145,1319,139,676,1047,0,1685,0,0,2,-4244,20,7433
2025/11/1,7:30,7474,792,2114,3208,23,148,1320,139,674,1662,0,1652,0,0,-18,-4266,26,7474
2025/11/1,8:00,7707,786,2192,2924,23,148,1312,139,674,2355,0,1704,0,0,1,-4566,15,7707
2025/11/1,8:30,7891,788,2022,2820,24,151,1310,139,667,2944,0,1648,0,0,-13,-4626,17,7891
2025/11/1,9:00,7995,790,2062,2505,25,146,1304,137,663,3292,0,1642,0,0,-10,-4582,21,7995
2025/11/1,9:30,7980,788,1902,2268,24,150,1312,139,672,3699,0,1632,0,0,-15,-4608,17,7980
2025/11/1,10:00,7923,788,1574,2188,24,132,1328,139,632,4129,0,1654,0,0,-20,-4672,27,7923
2025/11/1,10:30,7940,790,1718,1827,23,118,1320,140,549,4443,0,1647,0,0,-26,-4626,17,7940
2025/11/1,11:00,7866,788,1290,1636,23,116,1315,139,490,4613,0,1686,0,0,-20,-4230,20,7866
2025/11/1,11:30,7813,790,1350,1611,23,117,1308,139,484,4471,0,1741,0,0,-31,-4208,18,7813
2025/11/1,12:00,7704,788,1546,1684,23,115,1308,139,501,4330,0,1440,390,0,-44,-4144,18,7704
2025/11/1,12:30,7577,790,1512,1834,24,116,1315,139,508,4112,0,1379,393,0,-36,-4134,18,7577
2025/11/1,13:00,7711,788,1808,1893,24,116,1308,139,548,3900,0,1667,0,0,-3,-4496,19,7711
2025/11/1,13:30,7660,790,1790,2329,25,132,1307,139,620,3478,0,1613,0,0,-8,-4568,13,7660
2025/11/1,14:00,7701,790,2076,2770,24,147,1309,137,649,2817,0,1593,0,0,3,-4632,18,7701
2025/11/1,14:30,7578,786,2380,3167,24,149,1310,139,672,2007,0,1472,0,0,-2,-4548,22,7578
2025/11/1,15:00,7595,788,2814,3479,25,148,1341,139,674,1316,0,1401,0,0,3,-4550,17,7595
2025/11/1,15:30,7703,790,3120,3869,25,159,1347,139,670,672,0,1350,0,0,-8,-4452,22,7703
2025/11/1,16:00,7819,792,3240,4342,27,241,1376,139,659,199,0,1350,0,0,-1,-4562,17,7819
2025/11/1,16:30,8064,784,3078,4832,26,247,1418,141,690,0,0,1289,0,0,13,-4466,12,8064
2025/11/1,17:00,8205,794,2792,5054,27,245,1415,141,694,1,0,1123,0,0,13,-4118,24,8205
2025/11/1,17:30,8180,786,2760,5085,28,249,1410,141,697,1,0,992,0,0,14,-4000,17,8180
2025/11/1,18:00,8160,792,2772,5160,27,164,1398,141,695,0,0,873,0,0,14,-3896,20,8160
2025/11/1,18:30,8005,790,2696,5119,28,157,1399,141,697,0,0,765,0,0,13,-3816,16,8005
2025/11/1,19:00,7952,786,2774,5111,27,168,1404,139,696,0,0,705,0,0,13,-3888,17,7952
2025/11/1,19:30,7774,790,2616,4997,27,202,1404,141,700,0,0,605,0,0,14,-3734,12,7774
2025/11/1,20:00,7645,792,2938,4818,26,203,1409,141,702,0,0,574,0,0,-2,-3972,16,7645
2025/11/1,20:30,7481,784,2654,4747,26,245,1410,142,701,0,0,549,0,0,4,-3794,13,7481
2025/11/1,21:00,7355,792,2718,4748,25,246,1392,142,705,0,0,546,0,0,34,-4006,13,7355
2025/11/1,21:30,7080,792,2490,4757,24,246,1317,142,704,0,0,546,0,0,28,-3972,6,7080
2025/11/1,22:00,7008,788,2416,4746,23,159,1297,142,701,0,0,588,0,0,-1,-3866,15,7008
2025/11/1,22:30,6864,786,2112,4663,22,152,1290,142,703,0,0,673,0,0,-2,-3690,13,6864
2025/11/1,23:00,6760,790,2224,4457,22,152,1288,141,705,0,0,768,0,0,-2,-3792,7,6760
2025/11/1,23:30,6575,790,2168,4394,21,156,1276,140,708,0,0,893,0,0,-1,-3974,4,6575
2025/11/2,0:00,6412,790,1792,4191,21,152,1147,142,705,0,0,1148,0,0,-1,-3678,3,6412
2025/11/2,0:30,6378,788,2148,4260,20,154,1092,141,713,0,0,1226,0,0,-1,-4166,3,6378
2025/11/2,1:00,6304,790,2102,4291,19,153,1068,142,708,0,0,1389,0,0,-1,-4360,3,6304
2025/11/2,1:30,6355,790,2148,4234,19,153,1050,142,710,0,0,1463,0,0,-1,-4356,3,6355
2025/11/2,2:00,6476,788,2098,4177,20,151,1046,141,712,0,0,1538,0,0,-1,-4198,4,6476
2025/11/2,2:30,6571,788,2208,4174,20,154,1046,142,711,0,0,1540,0,0,-1,-4214,3,6571
2025/11/2,3:00,6744,788,2276,4232,21,154,1048,142,720,0,0,1547,0,0,-1,-4186,3,6744
2025/11/2,3:30,6836,788,2290,4243,22,154,1054,142,721,0,0,1582,0,0,-1,-4162,3,6836
2025/11/2,4:00,6967,790,2368,4290,23,160,1049,142,730,0,0,1631,0,0,-1,-4218,3,6967
2025/11/2,4:30,7052,786,2600,4305,23,158,1050,140,731,0,0,1651,0,0,-1,-4394,3,7052
2025/11/2,5:00,7071,792,2786,4245,24,160,1047,141,733,0,0,1665,0,0,-2,-4524,4,7071
2025/11/2,5:30,7067,788,3022,4066,24,158,1047,142,735,0,0,1642,0,0,-2,-4560,5,7067
2025/11/2,6:00,6942,792,3080,3853,23,159,1019,142,730,73,0,1644,0,0,0,-4582,9,6942
2025/11/2,6:30,6950,784,2894,3616,22,156,981,139,722,607,0,1592,0,0,-4,-4570,11,6950
2025/11/2,7:00,6874,794,2482,3126,22,158,973,140,722,1356,0,1532,0,0,0,-4452,21,6874
2025/11/2,7:30,6830,786,1958,2688,22,156,967,140,717,2310,0,1474,0,0,1,-4408,19,6830
2025/11/2,8:00,6914,790,1826,2413,21,142,962,139,687,3377,0,1389,0,0,-4,-4844,16,6914
2025/11/2,8:30,7082,784,1876,2094,20,125,956,140,586,4274,20,1074,236,0,-20,-4840,13,7082
2025/11/2,9:00,7130,790,1892,1967,22,124,960,140,536,4766,108,811,406,0,-1,-4890,13,7130
2025/11/2,9:30,7048,790,1438,1910,24,124,967,137,542,5246,171,702,388,0,-13,-4840,21,7048
2025/11/2,10:00,7042,788,986,1700,24,122,969,140,535,5507,210,639,296,0,-69,-4316,17,7042
2025/11/2,10:30,7013,788,1266,1771,24,123,971,139,528,5056,724,588,220,0,-21,-4234,14,7013
2025/11/2,11:00,7019,794,1502,2044,23,117,986,140,509,4578,727,503,215,0,-16,-4176,15,7019
2025/11/2,11:30,7023,788,1402,2313,22,119,994,139,508,4429,680,450,201,0,-31,-4126,16,7023
2025/11/2,12:00,6969,788,1730,2629,23,116,997,139,504,4056,608,392,182,0,-46,-4376,17,6969
2025/11/2,12:30,7018,790,1748,3063,25,119,1002,140,502,3836,506,471,52,0,-16,-4674,12,7018
2025/11/2,13:00,6887,790,1406,3269,26,116,1001,140,549,3841,0,450,0,0,2,-4720,17,6887
2025/11/2,13:30,6919,790,2052,3521,26,121,1006,139,624,2921,0,297,0,0,-8,-4584,14,6919
2025/11/2,14:00,6882,786,2646,3733,25,131,1058,140,692,2107,0,248,0,0,0,-4698,14,6882
2025/11/2,14:30,6846,792,2824,4021,26,154,1067,138,705,1587,0,243,0,0,-5,-4722,16,6846
2025/11/2,15:00,6913,792,2546,4196,26,171,1107,140,692,1053,0,262,0,0,2,-4088,14,6913
2025/11/2,15:30,7009,788,2478,4512,26,255,1130,139,688,545,0,296,0,0,-1,-3866,19,7009
2025/11/2,16:00,7244,786,2370,4785,27,261,1215,141,714,151,0,384,0,0,-1,-3606,17,7244
2025/11/2,16:30,7570,790,2478,5004,26,262,1240,142,716,1,0,489,0,0,12,-3602,12,7570
2025/11/2,17:00,7881,790,2748,5060,27,260,1259,141,708,0,0,586,0,0,15,-3736,23,7881
2025/11/2,17:30,7916,786,2680,5076,28,261,1260,142,730,0,0,622,0,0,15,-3704,20,7916
2025/11/2,18:00,7940,790,2984,4991,28,260,1275,143,737,0,0,680,0,0,14,-3984,22,7940
2025/11/2,18:30,7873,790,2842,4983,28,263,1267,142,739,0,0,842,0,0,17,-4058,18,7873
2025/11/2,19:00,7752,786,2918,4911,28,264,1271,142,743,0,0,774,0,0,48,-4152,19,7752
2025/11/2,19:30,7643,792,2988,4697,28,264,1268,142,743,0,0,810,0,0,43,-4144,12,7643
2025/11/2,20:00,7547,786,3110,4586,27,260,1190,140,746,0,0,684,0,0,-1,-4000,19,7547
2025/11/2,20:30,7364,792,2824,4582,26,269,1169,143,742,0,0,647,0,0,1,-3844,13,7364
2025/11/2,21:00,7200,786,2684,4535,26,271,1161,142,741,0,0,552,0,0,-2,-3712,16,7200
2025/11/2,21:30,7018,792,2576,4555,24,275,1153,142,746,0,0,557,0,0,-1,-3808,7,7018
2025/11/2,22:00,6942,790,2644,4544,23,183,1102,142,747,0,0,650,0,0,-1,-3896,14,6942
2025/11/2,22:30,6790,786,2706,4503,22,179,1099,143,746,0,0,612,0,0,-1,-4018,13,6790
2025/11/2,23:00,6742,792,2674,4451,22,178,1102,142,748,0,0,503,0,0,-2,-3874,6,6742
2025/11/2,23:30,6523,786,2622,4422,22,180,1090,142,749,0,0,434,0,0,-2,-3926,4,6523
2025/11/3,0:00,6320,792,2558,4387,20,176,1083,142,744,0,0,355,0,0,-2,-3938,3,6320
2025/11/3,0:30,6315,786,2680,4446,20,180,1075,142,743,0,0,335,0,0,-1,-4094,3,6315
2025/11/3,1:00,6264,792,2662,4473,20,171,1077,142,743,0,0,353,0,0,-2,-4170,3,6264
2025/11/3,1:30,6239,788,2440,4506,20,170,1080,140,743,0,0,361,0,0,0,-4012,3,6239
2025/11/3,2:00,6446,788,2478,4542,20,168,1083,142,742,0,0,433,0,0,-1,-3952,3,6446
2025/11/3,2:30,6541,790,2514,4488,21,169,1084,142,743,0,0,451,0,0,0,-3864,3,6541
2025/11/3,3:00,6843,790,2516,4452,22,175,1088,142,746,0,0,545,0,0,0,-3636,3,6843
2025/11/3,3:30,6814,784,2336,4439,22,174,1087,142,744,0,0,488,0,0,-1,-3404,3,6814
2025/11/3,4:00,7082,794,2510,4444,23,180,1083,142,742,0,0,467,0,0,-2,-3304,3,7082
2025/11/3,4:30,7096,786,2344,4430,24,181,1083,142,745,0,0,549,0,0,-1,-3190,3,7096
