単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/3/3,10:30,11627,0,4690,5596,35,410,0,1929,176,865,0,1508,0,858,0,64,-3,-4520,19,11627
2026/3/3,11:00,11527,0,4562,5599,35,415,0,1904,176,868,0,1585,0,863,0,110,-1,-4604,15,11527
2026/3/3,11:30,11383,0,4488,5598,35,411,0,1902,179,870,0,1568,0,863,0,40,-7,-4584,20,11383
2026/3/3,12:00,11030,0,3854,5468,35,405,0,1919,177,874,0,1455,0,879,0,0,-47,-4004,15,11030
2026/3/3,12:30,10927,0,3860,5467,35,404,0,1945,179,877,0,1280,0,810,0,34,-46,-3930,12,10927
2026/3/3,13:00,11302,0,4024,5473,35,403,0,1936,176,871,0,1139,0,766,0,170,-3,-3706,18,11302
2026/3/3,13:30,11467,0,4334,5552,35,404,0,1931,180,869,0,948,0,770,0,190,-2,-3754,10,11467
2026/3/3,14:00,11418,0,4192,5580,34,405,0,1923,174,862,0,800,0,735,0,214,-1,-3516,16,11418
2026/3/3,14:30,11204,0,3984,5553,35,394,0,1920,175,853,0,679,0,721,0,18,3,-3144,13,11204
2026/3/3,15:00,11194,0,4124,5537,35,408,0,1899,172,839,0,498,0,725,0,0,-2,-3060,19,11194
2026/3/3,15:30,11392,0,4622,5559,35,407,0,1893,169,832,0,326,0,756,0,0,-3,-3222,18,11392
2026/3/3,16:00,11485,0,5042,5566,36,411,0,1914,165,825,0,174,0,764,0,0,-1,-3432,21,11485
2026/3/3,16:30,11592,0,5246,5587,36,406,0,1910,167,819,0,70,0,769,0,0,0,-3432,14,11592
2026/3/3,17:00,11561,0,5218,5570,36,409,0,1890,163,816,0,15,0,851,0,0,2,-3432,23,11561
2026/3/3,17:30,11648,0,5236,5586,37,409,0,1901,164,816,0,0,0,966,0,0,33,-3520,20,11648
2026/3/3,18:00,11599,0,5284,5546,38,411,0,1899,166,817,0,0,0,1059,0,0,20,-3666,25,11599
2026/3/3,18:30,11556,0,5376,5520,37,407,0,1903,164,809,0,0,0,1035,0,0,-2,-3712,19,11556
2026/3/3,19:00,11380,0,5196,5543,37,413,0,1899,165,815,0,0,0,997,0,0,-3,-3702,20,11380
2026/3/3,19:30,11211,0,5144,5509,36,409,0,1898,163,816,0,0,0,988,0,0,-2,-3766,16,11211
2026/3/3,20:00,11061,0,5022,5511,35,402,0,1880,163,812,0,0,0,924,0,0,-2,-3706,20,11061
2026/3/3,20:30,10897,0,4832,5483,34,404,0,1872,166,818,0,0,0,887,0,0,-2,-3614,17,10897
2026/3/3,21:00,10655,0,4684,5466,32,400,0,1839,164,810,0,0,0,850,0,0,-1,-3604,15,10655
2026/3/3,21:30,10368,0,4320,5439,31,404,0,1829,165,813,0,0,0,874,0,0,-1,-3518,12,10368
2026/3/3,22:00,10058,0,4210,5349,29,308,0,1819,164,812,0,0,0,877,0,0,0,-3528,18,10058
2026/3/3,22:30,9767,0,4042,5340,27,298,0,1805,163,812,0,0,0,887,0,0,-1,-3622,16,9767
2026/3/3,23:00,9683,0,3746,5341,28,299,0,1785,163,808,0,0,0,854,0,0,-2,-3350,11,9683
2026/3/3,23:30,9515,0,3490,5363,27,295,0,1791,165,810,0,0,0,808,0,0,-2,-3240,8,9515
2026/3/4,0:00,9348,0,3206,5323,26,299,0,1761,163,808,0,0,0,775,0,0,-3,-3016,6,9348
2026/3/4,0:30,9214,0,3044,5315,25,297,0,1767,166,810,0,0,0,779,0,0,-2,-2992,5,9214
2026/3/4,1:00,9329,0,3182,5321,25,295,0,1776,163,810,0,0,0,742,0,0,-1,-2990,6,9329
2026/3/4,1:30,9315,0,3186,5327,26,298,0,1774,164,810,0,0,0,711,0,0,-2,-2986,7,9315
2026/3/4,2:00,9508,0,3240,5370,26,298,0,1784,165,805,0,0,0,677,0,0,-2,-2862,7,9508
2026/3/4,2:30,9523,0,3244,5387,27,295,0,1786,164,812,0,0,0,635,0,0,-2,-2832,7,9523
2026/3/4,3:00,9660,0,3432,5346,27,293,0,1799,163,809,0,0,0,595,0,0,-2,-2808,6,9660
2026/3/4,3:30,9727,0,3566,5347,28,295,0,1812,167,812,0,0,0,536,0,0,-2,-2840,6,9727
2026/3/4,4:00,9855,0,3628,5379,28,298,0,1815,163,811,0,0,0,496,0,0,0,-2768,5,9855
2026/3/4,4:30,9979,0,3838,5451,29,294,0,1815,167,811,0,0,0,451,0,0,-3,-2880,6,9979
2026/3/4,5:00,10128,0,4096,5459,30,299,0,1851,163,812,0,0,0,451,0,0,0,-3042,9,10128
2026/3/4,5:30,10400,0,4476,5453,30,297,0,1863,164,811,0,0,0,441,0,0,-3,-3142,10,10400
2026/3/4,6:00,10687,0,4666,5466,30,301,0,1902,164,810,0,11,0,409,0,0,-19,-3064,11,10687
2026/3/4,6:30,10972,0,5124,5487,32,298,0,1908,164,817,0,19,0,349,0,0,-42,-3206,22,10972
2026/3/4,7:00,10903,0,5058,5503,32,306,0,1912,163,827,0,55,0,317,0,0,-22,-3276,28,10903
2026/3/4,7:30,11090,0,4750,5526,33,338,0,1918,166,826,0,109,0,285,0,0,-3,-2880,22,11090
2026/3/4,8:00,11636,0,4270,5521,34,410,0,1920,164,826,0,177,0,259,0,0,4,-1970,21,11636
2026/3/4,8:30,11950,0,3948,5528,35,413,0,1919,163,828,0,301,0,237,0,0,-10,-1430,18,11950
2026/3/4,9:00,12179,0,3656,5509,34,413,0,1939,169,837,0,383,0,225,0,0,4,-1010,20,12179
2026/3/4,9:30,12293,0,3736,5527,33,415,0,1947,166,835,0,537,0,216,0,52,36,-1230,23,12293
2026/3/4,10:00,12021,0,3400,5516,32,415,0,1938,167,835,0,632,0,201,0,2,23,-1164,24,12021
2026/3/4,10:30,11895,0,3048,5450,32,417,0,1949,169,841,0,805,0,209,0,4,-5,-1042,18,11895
2026/3/4,11:00,11773,0,2988,5143,32,419,0,1957,171,849,0,977,0,173,0,76,-1,-1030,19,11773
2026/3/4,11:30,11701,0,3278,5058,32,402,0,1982,172,852,0,1042,0,184,0,158,-3,-1476,20,11701
2026/3/4,12:00,11161,0,2932,4900,31,307,0,1892,173,849,0,1130,0,191,0,224,-47,-1440,19,11161
2026/3/4,12:30,11013,0,3144,4951,32,318,0,1857,173,842,0,1175,0,183,0,38,-33,-1678,11,11013
2026/3/4,13:00,11293,0,3196,4921,33,306,0,1879,173,844,0,1245,0,208,0,0,-4,-1524,16,11293
2026/3/4,13:30,11269,0,3210,4922,32,316,0,1891,175,847,0,1197,0,281,0,0,-4,-1612,14,11269
2026/3/4,14:00,11200,0,3246,4900,31,379,0,1885,171,843,0,1187,0,314,0,0,1,-1774,17,11200
2026/3/4,14:30,11057,0,3066,4822,31,381,0,1879,173,832,0,1246,0,326,0,0,-3,-1712,16,11057
2026/3/4,15:00,10870,0,3150,4666,29,399,0,1897,168,830,0,1268,0,370,0,0,1,-1924,16,10870
2026/3/4,15:30,10920,0,3454,4755,30,409,0,1904,170,829,0,1071,0,412,0,0,2,-2136,20,10920
2026/3/4,16:00,10944,0,3724,4874,31,412,0,1959,168,823,0,780,0,371,0,0,-2,-2218,22,10944
2026/3/4,16:30,11074,0,4216,5096,32,413,0,1956,167,821,0,387,0,321,0,0,-7,-2344,16,11074
2026/3/4,17:00,11051,0,4226,5367,34,415,0,1956,166,819,0,78,0,363,0,0,-1,-2396,24,11051
2026/3/4,17:30,11354,0,4480,5485,35,414,0,1952,166,819,0,0,0,402,0,0,1,-2420,20,11354
2026/3/4,18:00,11325,0,4854,5529,37,416,0,1954,165,811,0,0,0,482,0,0,31,-2982,28,11325
2026/3/4,18:30,11340,0,4888,5532,37,417,0,1957,164,807,0,0,0,609,0,0,32,-3124,21,11340
2026/3/4,19:00,11121,0,4532,5497,36,414,0,1953,164,810,0,0,0,646,0,0,-1,-2952,22,11121
2026/3/4,19:30,11003,0,4450,5492,35,419,0,1962,164,811,0,0,0,763,0,0,-3,-3108,18,11003
2026/3/4,20:00,10833,0,4736,5494,35,409,0,1943,163,811,0,0,0,829,0,0,1,-3610,22,10833
2026/3/4,20:30,10605,0,4446,5460,34,418,0,1954,165,812,0,0,0,847,0,0,-1,-3548,18,10605
2026/3/4,21:00,10378,0,4370,5460,33,415,0,1895,164,811,0,0,0,848,0,0,-1,-3636,19,10378
2026/3/4,21:30,9991,0,3878,5434,31,415,0,1893,165,812,0,0,0,804,0,0,-1,-3454,14,9991
2026/3/4,22:00,9756,0,3916,5342,30,317,0,1858,164,810,0,0,0,764,0,0,0,-3466,21,9756
2026/3/4,22:30,9274,0,3440,5301,28,305,0,1862,163,812,0,0,0,724,0,0,-1,-3382,22,9274
2026/3/4,23:00,9380,0,3356,5314,29,308,0,1838,164,811,0,0,0,727,0,0,-1,-3180,14,9380
2026/3/4,23:30,9223,0,3182,5298,27,305,0,1846,164,812,0,0,0,713,0,0,-3,-3132,11,9223
2026/3/5,0:00,8998,0,3314,5264,26,309,0,1773,166,810,0,0,0,692,0,0,-2,-3362,8,8998
2026/3/5,0:30,8943,0,3366,5226,26,309,0,1773,165,808,0,0,0,718,0,0,-2,-3454,8,8943
2026/3/5,1:00,9009,0,3418,5269,26,307,0,1767,164,810,0,0,0,704,0,0,-2,-3462,8,9009
2026/3/5,1:30,9080,0,3324,5277,26,304,0,1771,164,814,0,0,0,656,0,0,-9,-3256,9,9080
2026/3/5,2:00,9211,0,3466,5320,27,304,0,1782,165,811,0,0,0,619,0,0,-1,-3292,10,9211
2026/3/5,2:30,9372,0,3740,5321,28,307,0,1785,165,815,0,0,0,605,0,0,-1,-3402,9,9372
2026/3/5,3:00,9363,0,3742,5318,28,304,0,1781,164,812,0,0,0,656,0,0,-1,-3450,9,9363
2026/3/5,3:30,9451,0,3804,5323,29,301,0,1784,165,808,0,0,0,657,0,0,-2,-3426,8,9451
2026/3/5,4:00,9542,0,3732,5317,30,303,0,1828,165,811,0,0,0,677,0,0,-1,-3328,8,9542
2026/3/5,4:30,9502,0,3708,5367,30,224,0,1853,166,809,0,0,0,722,0,0,0,-3384,7,9502
2026/3/5,5:00,9983,0,3962,5461,31,385,0,1909,164,809,0,0,0,715,0,0,-1,-3462,10,9983
2026/3/5,5:30,10055,0,4310,5483,32,305,0,1916,165,805,0,0,0,659,0,0,-1,-3630,11,10055
2026/3/5,6:00,10315,0,4438,5470,32,303,0,1906,164,805,0,38,0,616,0,0,-1,-3468,12,10315
2026/3/5,6:30,10455,0,4680,5331,33,304,0,1904,166,806,0,301,0,565,0,0,-4,-3654,23,10455
2026/3/5,7:00,10310,0,4552,5170,33,305,0,1927,167,813,0,806,0,542,0,0,-5,-4028,28,10310
2026/3/5,7:30,10480,0,4410,4880,34,336,0,1965,171,831,0,1463,0,523,0,0,3,-4160,24,10480
2026/3/5,8:00,10870,0,4598,4531,35,408,0,1981,173,836,0,2187,0,509,0,0,-7,-4402,21,10870
2026/3/5,8:30,11186,0,4584,4180,36,394,0,2007,179,846,0,2876,0,497,0,0,-5,-4426,18,11186
2026/3/5,9:00,11180,0,4294,3477,36,307,0,1993,179,853,0,3503,0,478,0,0,1,-3960,19,11180
2026/3/5,9:30,11244,0,4134,3279,34,270,0,1975,179,854,0,4031,0,486,0,0,-4,-4016,22,11244
2026/3/5,10:00,10849,0,3522,3269,32,236,1544,1907,182,860,0,4543,0,455,0,0,-1,-4178,22,10849
2026/3/5,10:30,10736,0,2960,3289,31,233,1577,1868,178,847,0,5061,0,453,0,0,-6,-4196,18,10736
2026/3/5,11:00,10618,0,2714,3118,31,235,1427,1788,176,847,0,5258,0,442,0,-2,-5,-4002,18,10618
2026/3/5,11:30,10454,0,2344,3136,31,228,1294,1780,178,849,0,5489,0,492,0,0,-8,-4086,21,10454
2026/3/5,12:00,10027,0,1948,3141,32,232,1148,1782,177,856,0,5649,0,524,0,0,-40,-4290,16,10027
2026/3/5,12:30,9830,0,2042,3126,29,235,960,1778,175,852,0,5446,0,615,0,0,-37,-4442,11,9830
2026/3/5,13:00,10192,0,2230,3226,30,234,1074,1812,181,863,0,5150,0,663,0,0,0,-4216,19,10192
2026/3/5,13:30,10241,0,2626,3238,30,235,1301,1787,177,852,0,4798,0,727,0,0,-2,-4238,11,10241
2026/3/5,14:00,10217,0,3038,3494,30,235,1418,1829,181,869,0,4246,0,778,0,-4,-4,-4492,17,10217
2026/3/5,14:30,10119,0,3056,3755,31,281,102,1803,177,852,0,3715,0,843,0,0,-2,-4406,14,10119
2026/3/5,15:00,10141,0,3268,4243,30,304,0,1793,174,838,0,2959,0,994,0,0,-2,-4476,16,10141
2026/3/5,15:30,10198,0,3256,4750,31,317,0,1785,171,826,0,2078,0,1046,0,0,1,-4080,17,10198
2026/3/5,16:00,10375,0,3634,5063,32,407,0,1843,166,815,0,1223,0,1111,0,-166,0,-3774,21,10375
2026/3/5,16:30,10559,0,4192,5358,32,405,0,1843,166,804,0,519,0,1139,0,0,1,-3914,14,10559
2026/3/5,17:00,10718,0,4530,5609,34,403,0,1873,163,802,0,108,0,1100,0,0,-3,-3924,23,10718
2026/3/5,17:30,10829,0,4548,5725,35,404,0,1890,163,804,0,0,0,1058,0,0,4,-3822,20,10829
2026/3/5,18:00,10954,0,4564,5830,36,399,0,1887,165,803,0,0,0,1046,0,0,-6,-3796,26,10954
