単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20250601,0:30,6878,2988,686,1124,76,558,434,138,648,0,0,94,0,158,12,232,194,6878
20250601,1:00,6668,2984,534,1134,72,576,396,134,642,0,0,58,0,122,-12,168,196,6668
20250601,1:30,6538,2984,428,1126,72,558,400,138,650,0,0,58,0,116,-28,160,196,6538
20250601,2:00,6528,2986,378,1000,72,576,538,134,638,0,0,50,0,112,-38,112,194,6528
20250601,2:30,6650,2984,436,1200,72,558,568,138,644,0,0,42,0,122,-32,276,194,6650
20250601,3:00,6854,2982,418,1216,70,580,582,134,634,0,0,32,0,116,-40,66,196,6854
20250601,3:30,7124,2986,426,1388,72,564,716,138,642,0,0,40,0,246,-36,252,194,7124
20250601,4:00,7404,2980,454,1628,72,576,782,134,634,0,0,42,0,314,8,416,196,7404
20250601,4:30,7562,2984,488,1672,76,554,862,138,646,0,0,46,0,318,6,424,196,7562
20250601,5:00,7792,2982,634,1498,74,582,922,134,628,0,0,42,0,446,16,360,194,7792
20250601,5:30,7740,2984,642,1260,76,530,910,138,642,8,0,46,0,610,34,336,196,7740
20250601,6:00,7380,2982,518,1040,76,526,772,134,626,212,0,44,0,712,-4,456,198,7380
20250601,6:30,7238,2988,428,814,78,476,672,138,622,844,0,46,0,474,-34,504,196,7238
20250601,7:00,6816,2982,292,648,72,468,598,132,564,1594,0,48,0,-306,-30,444,198,6816
20250601,7:30,6536,2986,608,496,74,428,494,136,526,2602,0,40,0,-990,-12,1048,196,6536
20250601,8:00,6564,2982,752,480,70,450,454,134,504,3324,225,32,0,-1352,8,1468,194,6564
20250601,8:30,6706,2986,650,480,70,400,428,136,520,3520,1070,34,0,-1094,-16,1600,192,6706
20250601,9:00,6714,2986,522,484,70,406,400,134,496,3694,1903,26,0,-1078,-6,1612,192,6714
20250601,9:30,6828,2980,350,484,68,378,392,136,502,4122,2505,18,0,-1086,-14,1692,190,6828
20250601,10:00,6990,2986,296,482,70,404,386,134,494,4514,2911,14,0,-1200,-6,1772,188,6990
20250601,10:30,7058,2986,252,484,66,376,414,136,500,4574,3444,12,0,-1182,8,1756,188,7058
20250601,11:00,7056,2982,244,486,72,404,548,134,478,4732,3590,12,0,-1458,18,1784,188,7056
20250601,11:30,7194,2988,400,488,72,378,574,136,490,4594,4107,12,0,-1456,30,1700,188,7194
20250601,12:00,7234,2986,488,484,72,400,568,134,478,4562,4165,10,0,-1426,6,1716,188,7234
20250601,12:30,7300,2984,536,488,70,380,542,134,500,4534,4250,12,0,-1366,6,1708,188,7300
20250601,13:00,7264,2982,404,484,70,400,454,134,500,4784,3812,10,0,-1438,-4,1704,188,7264
20250601,13:30,7316,2988,454,488,72,384,372,134,518,4640,3827,14,0,-1228,0,1708,188,7316
20250601,14:00,7326,2986,390,486,68,400,376,134,510,4638,3402,12,0,-1120,6,1748,188,7326
20250601,14:30,7400,2982,534,486,70,368,406,136,532,4452,3136,10,0,-1062,14,1716,188,7400
20250601,15:00,7482,2984,564,484,78,410,414,132,510,4360,2579,6,0,-964,20,1704,188,7482
20250601,15:30,7608,2986,476,488,72,378,410,136,528,4470,1905,14,0,-828,-18,1692,188,7608
20250601,16:00,7718,2980,550,484,78,398,414,132,518,4478,1112,14,0,-800,-28,1688,188,7718
20250601,16:30,7872,2982,640,538,78,384,446,136,532,4316,461,14,0,-816,6,1576,192,7872
20250601,17:00,7936,2972,616,700,80,412,606,132,510,3932,7,16,0,-1070,-20,1144,194,7936
20250601,17:30,8148,2976,718,1080,86,410,768,136,568,2968,0,20,0,-524,-34,1216,192,8148
20250601,18:00,8356,2974,696,1570,90,486,920,132,610,1938,0,20,0,102,-32,1344,194,8356
20250601,18:30,8486,2978,816,1954,96,512,948,136,630,1078,0,26,0,196,10,1088,194,8486
20250601,19:00,8428,2978,892,2134,98,536,950,132,626,336,0,24,0,194,34,704,198,8428
20250601,19:30,8412,2982,1008,2310,102,534,936,136,640,20,0,28,0,256,30,768,198,8412
20250601,20:00,8378,2984,802,2398,98,590,926,132,626,0,0,32,0,146,6,560,198,8378
20250601,20:30,8150,2980,630,2526,98,570,890,136,636,0,0,26,0,118,18,676,198,8150
20250601,21:00,8038,2980,620,2504,96,582,872,134,628,0,0,20,0,116,10,724,200,8038
20250601,21:30,7886,2984,660,2524,92,544,692,136,636,0,0,24,0,118,2,720,194,7886
20250601,22:00,7666,2984,658,2312,86,570,650,134,626,0,0,18,0,112,-6,672,194,7666
20250601,22:30,7602,2984,712,2328,86,544,622,136,636,0,0,20,0,118,10,788,194,7602
20250601,23:00,7476,2978,654,1912,78,574,592,134,630,0,0,8,0,118,14,408,192,7476
20250601,23:30,7394,2984,632,1816,80,554,596,136,640,0,0,10,0,120,-8,360,194,7394
20250601,24:00:00,7186,2982,534,1484,76,558,474,134,632,0,0,10,0,90,-28,-46,194,7186
20250602,0:30,6910,2984,546,1708,74,562,448,136,640,0,0,10,0,-150,-36,204,192,6910
20250602,1:00,6718,2984,534,1788,72,548,444,134,628,0,0,14,0,-296,-36,288,192,6718
20250602,1:30,6704,2982,552,1942,72,524,440,136,634,0,0,16,0,-528,-34,224,192,6704
20250602,2:00,6632,2986,548,1838,66,548,430,134,626,0,0,12,0,-582,-34,132,192,6632
20250602,2:30,6712,2984,516,2030,70,530,416,136,636,0,0,16,0,-482,-16,316,192,6712
20250602,3:00,6930,2984,532,2040,72,542,562,134,616,0,0,12,0,-288,-4,464,192,6930
20250602,3:30,7198,2988,516,2106,72,524,686,136,636,0,0,18,0,-184,12,504,192,7198
20250602,4:00,7502,2980,536,2090,72,546,748,134,628,0,0,16,0,58,20,516,190,7502
20250602,4:30,7784,2986,536,2126,76,526,836,136,638,0,0,18,0,118,22,424,190,7784
20250602,5:00,8000,2980,540,2320,76,544,882,134,622,0,0,18,0,114,10,432,192,8000
20250602,5:30,8100,2986,548,2334,78,522,884,136,644,0,0,14,0,118,22,376,190,8100
20250602,6:00,7908,2982,512,2198,80,544,876,134,616,38,0,10,0,112,22,408,192,7908
20250602,6:30,7756,2984,552,2080,82,520,832,136,630,202,0,26,0,116,-26,568,190,7756
20250602,7:00,7594,2982,538,1980,86,550,758,134,614,412,0,34,0,108,-32,760,190,7594
20250602,7:30,7670,2986,580,1990,88,524,530,136,626,712,0,60,0,112,-40,824,190,7670
20250602,8:00,7792,2982,592,1964,84,556,494,132,604,990,0,74,0,-124,-38,704,186,7792
20250602,8:30,8144,2984,686,1832,94,532,468,134,612,1283,0,99,0,-246,-22,496,184,8144
20250602,9:00,8510,2982,720,1816,94,524,438,134,598,1623,0,99,0,-244,-34,424,184,8510
20250602,9:30,8770,2986,658,1734,96,508,434,136,606,2009,0,107,0,-164,6,528,182,8770
20250602,10:00,8920,2984,470,1644,98,518,424,132,584,2295,0,121,0,84,-16,600,182,8920
20250602,10:30,8900,2986,490,1592,96,510,434,136,598,2474,0,132,0,124,-10,844,182,8900
20250602,11:00,9044,2976,532,1696,96,524,442,132,602,2486,0,144,0,124,34,928,184,9044
20250602,11:30,9176,2982,566,1626,100,508,504,136,612,2524,0,154,0,126,16,860,182,9176
20250602,12:00,9012,2980,512,1588,98,522,644,132,616,2598,0,154,0,104,-20,1100,184,9012
20250602,12:30,8916,2984,754,1668,100,508,652,136,628,2497,0,161,0,-242,12,1124,182,8916
20250602,13:00,8724,2984,586,1464,94,526,638,132,624,2415,0,177,0,-146,22,976,184,8724
20250602,13:30,9160,2982,748,1598,98,508,554,136,632,2134,0,190,0,184,38,824,182,9160
20250602,14:00,9230,2980,664,1656,98,520,536,132,622,2008,0,186,0,146,22,524,184,9230
20250602,14:30,9290,2986,698,1786,102,510,560,136,634,1874,0,192,0,170,8,548,182,9290
