単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20250401,0:30,8996,2996,1456,3852,86,350,240,164,716,0,0,74,0,120,-22,1240,204,8996
20250401,1:00,8748,2990,1512,3856,86,366,226,162,704,0,0,54,0,118,-40,1488,202,8748
20250401,1:30,8708,2996,1554,3938,82,348,226,164,714,0,0,60,0,122,-34,1664,202,8708
20250401,2:00,8796,2988,1546,3984,78,368,226,162,704,0,0,56,0,120,-40,1600,204,8796
20250401,2:30,8992,2994,1662,4058,80,346,238,164,712,0,0,44,0,122,-14,1616,202,8992
20250401,3:00,9254,2992,1910,4152,78,364,242,162,698,0,0,34,0,122,16,1720,204,9254
20250401,3:30,9610,2992,2304,4150,82,346,246,164,714,0,0,38,0,136,16,1780,202,9610
20250401,4:00,9776,2992,2318,4150,80,362,238,160,696,0,0,60,0,120,28,1632,204,9776
20250401,4:30,9948,2992,2374,4158,86,348,370,164,708,0,0,72,0,122,30,1680,204,9948
20250401,5:00,9992,2990,2036,4150,88,368,512,162,688,0,0,70,0,216,-4,1488,204,9992
20250401,5:30,10196,2990,2052,4158,92,342,606,164,702,1,0,77,0,242,2,1436,204,10196
20250401,6:00,10318,2994,2040,4154,90,344,604,160,684,0,0,86,0,236,-2,1276,204,10318
20250401,6:30,10460,2988,2058,4154,98,292,722,164,688,4,0,106,0,242,6,1268,206,10460
20250401,7:00,10526,2992,1914,4136,100,314,656,162,672,114,0,116,0,238,-30,1064,206,10526
20250401,7:30,10640,2996,1718,3986,104,264,448,164,672,468,0,116,0,234,-40,696,206,10640
20250401,8:00,10606,2990,1458,3728,108,268,386,162,648,806,0,114,0,328,-38,556,204,10606
20250401,8:30,10756,2994,1512,3838,108,232,320,164,654,1250,0,126,0,306,-32,920,204,10756
20250401,9:00,11040,2990,1526,3918,110,236,320,160,642,1686,0,122,0,294,-42,1124,202,11040
20250401,9:30,11088,2996,1276,3206,112,234,244,164,646,2191,0,125,0,308,-12,604,202,11088
20250401,10:00,10882,2994,1052,2876,102,226,222,160,632,2903,0,149,0,86,4,724,200,10882
20250401,10:30,10626,2990,1080,2666,108,184,222,164,640,3490,0,166,0,-308,10,984,198,10626
20250401,11:00,10524,2996,1106,2892,104,172,224,160,640,3646,0,160,0,-574,32,1232,198,10524
20250401,11:30,10452,2992,1204,2966,102,156,234,162,644,3628,0,154,0,-382,34,1640,198,10452
20250401,12:00,10394,2992,820,2966,102,162,240,162,642,3622,0,150,0,-260,42,1444,198,10394
20250401,12:30,10254,2994,800,2828,100,168,234,164,648,3610,0,146,0,-828,-4,804,198,10254
20250401,13:00,9956,2994,900,2912,98,190,226,160,634,3350,0,136,0,-1044,10,808,198,9956
20250401,13:30,10216,2992,920,2968,98,182,222,164,634,3200,0,144,0,-674,4,836,198,10216
20250401,14:00,10204,2994,836,2968,96,188,224,160,630,3032,0,134,0,-394,-2,860,198,10204
20250401,14:30,10258,2994,1120,2972,94,176,230,164,636,2894,0,128,0,-256,8,1100,198,10258
20250401,15:00,10158,2988,1110,2966,92,192,238,160,632,2562,0,132,0,-142,18,988,198,10158
20250401,15:30,10146,2996,1124,2972,96,182,238,164,652,2132,0,134,0,236,-22,956,198,10146
20250401,16:00,10284,2994,1182,2974,96,212,232,160,654,1722,0,140,0,390,-38,632,198,10284
20250401,16:30,10376,2992,1242,3218,98,226,288,164,664,1510,0,144,0,198,-46,520,198,10376
20250401,17:00,10442,2992,1290,3322,98,248,302,162,656,1170,0,142,0,152,-34,256,198,10442
20250401,17:30,10404,2990,1168,3910,104,232,344,164,682,756,0,140,0,120,-34,372,200,10404
20250401,18:00,10624,2988,1512,4098,106,258,412,162,678,400,0,136,0,122,2,452,202,10624
20250401,18:30,10782,2988,1932,4154,112,296,450,164,696,68,0,138,0,424,30,872,202,10782
20250401,19:00,11116,2990,1826,4148,114,302,800,162,694,0,0,134,0,372,40,672,206,11116
20250401,19:30,11098,2994,1806,4152,116,302,844,164,700,0,0,144,0,334,24,688,206,11098
20250401,20:00,10914,2988,1670,4156,114,308,846,162,686,0,0,140,0,292,2,656,206,10914
20250401,20:30,10830,2996,1804,4154,110,302,672,164,694,0,0,148,0,322,14,752,202,10830
20250401,21:00,10706,2994,1788,4150,110,284,640,162,688,0,0,150,0,290,10,760,200,10706
20250401,21:30,10520,2996,1732,4152,108,274,596,164,698,0,0,124,0,178,2,704,200,10520
20250401,22:00,10248,2996,1500,4150,98,280,464,162,686,0,0,96,0,120,2,504,198,10248
20250401,22:30,10088,2994,1748,4152,96,262,298,164,700,0,0,84,0,120,26,756,200,10088
20250401,23:00,9700,2996,1254,4150,92,282,236,162,690,0,0,98,0,118,12,588,198,9700
20250401,23:30,9490,2992,1320,4154,88,252,232,164,702,0,0,86,0,120,14,832,198,9490
20250401,24:00:00,9134,2994,1148,3954,84,252,232,162,696,0,0,66,0,116,-2,768,200,9134
20250402,0:30,8790,2994,1138,3576,80,234,236,164,702,0,0,44,0,120,-34,664,200,8790
