単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20250101,0:30,9294,4154,880,3700,100,256,182,160,716,0,0,70,0,130,-36,1240,222,9294
20250101,1:00,9134,4148,922,3680,96,262,182,160,708,0,0,74,0,116,-44,1392,222,9134
20250101,1:30,9080,4148,954,3556,94,248,186,160,716,0,0,68,0,124,-42,1352,220,9080
20250101,2:00,9142,4154,1040,3928,92,270,186,160,710,0,0,60,0,120,-40,1760,222,9142
20250101,2:30,9296,4150,994,4126,92,250,190,162,714,0,0,54,0,226,-8,1876,222,9296
20250101,3:00,9476,4148,1120,4162,88,268,186,158,714,0,0,46,0,242,-12,1864,220,9476
20250101,3:30,9606,4156,1120,4216,92,242,206,160,720,0,0,36,0,240,-2,1800,220,9606
20250101,4:00,9680,4146,1012,4244,90,274,234,160,708,0,0,32,0,234,-4,1672,222,9680
20250101,4:30,9678,4152,932,4246,92,236,302,162,716,0,0,28,0,364,18,1792,222,9678
20250101,5:00,9660,4150,968,4004,92,246,316,160,708,0,0,30,0,470,42,1748,222,9660
20250101,5:30,9610,4146,928,3844,94,232,318,162,716,0,0,28,0,570,22,1672,222,9610
20250101,6:00,9410,4146,894,3664,98,250,324,162,704,0,0,24,0,566,0,1644,222,9410
20250101,6:30,9334,4148,954,3384,98,232,318,162,714,0,0,28,0,558,-4,1480,222,9334
20250101,7:00,9272,4152,950,3278,98,248,356,160,714,0,0,26,0,518,-44,1404,220,9272
20250101,7:30,9434,4146,1026,3562,104,248,412,162,716,0,0,28,0,430,-44,1576,220,9434
20250101,8:00,9672,4150,1036,3524,108,248,402,160,712,220,0,24,0,420,-46,1508,222,9672
20250101,8:30,9722,4150,960,2596,110,254,350,160,710,1060,0,24,0,502,-40,1332,218,9722
20250101,9:00,9500,4148,564,2102,102,256,224,162,692,2208,0,24,0,-136,-46,1016,216,9500
20250101,9:30,8870,4152,500,1828,96,222,212,162,636,3296,1,24,0,-654,0,1820,216,8870
20250101,10:00,8836,4146,640,1446,86,238,216,158,552,4102,453,22,0,-1092,34,1928,216,8836
20250101,10:30,8644,4152,460,1380,80,212,198,160,568,4502,1110,14,0,-1282,20,2036,216,8644
20250101,11:00,8296,4150,614,1218,74,214,190,162,556,4168,2439,6,0,-1358,22,1936,216,8296
20250101,11:30,8128,4148,550,1206,70,204,196,160,570,4028,3231,10,0,-1302,18,1944,214,8128
20250101,12:00,7940,4150,500,1210,68,220,188,160,556,4150,3374,8,0,-1560,18,1944,216,7940
20250101,12:30,7822,4148,640,1212,66,198,192,160,570,4080,3646,6,0,-1816,46,1896,216,7822
20250101,13:00,7622,4146,482,1214,60,224,194,160,550,4026,3738,2,0,-1802,46,1896,216,7622
20250101,13:30,7546,4152,572,1216,64,204,182,160,570,3888,3670,4,0,-1790,8,1900,216,7546
20250101,14:00,7270,4148,474,1212,64,234,176,160,554,3786,3244,6,0,-1862,2,1900,216,7270
20250101,14:30,7186,4148,466,1208,66,212,180,160,566,3686,2649,8,0,-1822,4,1912,216,7186
20250101,15:00,7034,4146,484,1210,68,232,180,160,554,3414,1949,8,0,-1738,-6,1892,214,7034
20250101,15:30,7102,4148,476,1212,72,202,198,160,574,3170,1057,12,0,-1416,-40,1880,214,7102
20250101,16:00,7312,4148,600,1212,78,230,244,160,550,2664,320,14,0,-1012,-44,1748,216,7312
20250101,16:30,7482,4148,724,1360,86,222,242,160,610,1742,0,14,0,-820,-40,1184,218,7482
20250101,17:00,7728,4148,854,1624,90,252,360,160,678,632,0,14,0,-264,-44,996,220,7728
20250101,17:30,8310,4142,902,2104,102,238,614,160,706,70,0,18,0,570,-48,1492,224,8310
20250101,18:00,8858,4146,746,3074,106,242,598,160,706,0,0,16,0,634,-46,1748,224,8858
20250101,18:30,9206,4138,744,3196,114,234,712,160,714,0,0,20,0,674,0,1724,224,9206
20250101,19:00,9418,4146,784,3324,114,250,730,162,710,0,0,18,0,680,34,1760,226,9418
20250101,19:30,9418,4148,812,3458,114,234,626,160,720,0,0,14,0,522,38,1652,224,9418
20250101,20:00,9470,4140,846,3576,110,250,386,162,706,0,0,14,0,736,40,1720,224,9470
20250101,20:30,9554,4152,784,3636,112,240,276,160,716,0,0,12,0,760,26,1544,224,9554
20250101,21:00,9530,4150,812,3702,112,240,218,162,704,0,0,10,0,720,18,1540,222,9530
20250101,21:30,9620,4152,798,3564,110,236,190,160,718,0,0,8,0,746,22,1308,224,9620
20250101,22:00,9496,4146,810,3566,112,246,180,162,708,0,0,10,0,528,14,1208,222,9496
20250101,22:30,9356,4150,862,3834,104,232,184,160,718,0,0,14,0,276,12,1412,222,9356
20250101,23:00,9158,4150,830,3530,100,248,180,162,710,0,0,18,0,226,10,1228,222,9158
20250101,23:30,9124,4150,860,3650,96,230,180,160,720,0,0,22,0,228,-2,1392,222,9124
20250101,24:00:00,8864,4148,840,3396,94,248,184,162,714,0,0,24,0,20,-36,1152,222,8864
20250102,0:30,8584,4152,834,3374,88,238,176,158,694,0,0,26,0,0,-46,1328,218,8584
20250102,1:00,8442,4146,800,3242,88,232,186,162,726,0,0,30,0,0,-46,1344,220,8442
20250102,1:30,8418,4150,804,3342,84,226,184,160,724,0,0,40,0,0,-48,1468,220,8418
20250102,2:00,8492,4148,804,3336,84,254,182,160,706,0,0,42,0,114,-40,1520,222,8492
20250102,2:30,8694,4148,826,3312,86,224,186,160,720,0,0,46,0,274,4,1512,220,8694
20250102,3:00,8872,4148,848,3278,84,250,190,162,704,0,0,40,0,368,8,1428,220,8872
20250102,3:30,9036,4146,914,3354,86,230,236,160,722,0,0,50,0,522,24,1628,220,9036
20250102,4:00,9124,4148,920,3452,84,242,312,162,698,0,0,46,0,544,16,1720,220,9124
20250102,4:30,9190,4146,924,3568,88,206,360,160,722,0,0,54,0,600,14,1872,220,9190
20250102,5:00,9152,4150,914,3484,86,230,370,160,700,0,0,52,0,588,20,1824,222,9152
20250102,5:30,9138,4152,920,3484,90,206,340,160,720,0,0,66,0,548,22,1792,222,9138
20250102,6:00,9018,4146,922,3394,88,234,306,160,702,0,0,84,0,390,38,1668,222,9018
20250102,6:30,8992,4152,950,3366,92,226,240,160,718,0,0,100,0,388,-22,1600,222,8992
20250102,7:00,8950,4144,934,3274,92,236,274,160,718,0,0,96,0,400,-46,1552,220,8950
20250102,7:30,9138,4154,958,3366,100,218,346,160,724,0,0,106,0,526,-44,1696,220,9138
20250102,8:00,9358,4152,1102,3392,106,240,354,162,700,168,0,104,0,656,-44,1956,222,9358
20250102,8:30,9518,4150,1090,2828,106,230,328,160,718,910,0,98,0,622,-24,1916,218,9518
20250102,9:00,9358,4152,816,2212,110,232,216,162,698,2024,0,78,0,264,-46,1776,216,9358
20250102,9:30,8836,4154,522,1696,102,218,186,160,692,3042,0,56,0,-96,0,2112,216,8836
20250102,10:00,8638,4150,480,1446,96,216,186,162,612,4322,0,48,0,-1292,44,2048,216,8638
20250102,10:30,8644,4156,516,1220,90,196,190,160,568,5042,373,44,0,-1782,36,2008,216,8644
