単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20260201,0:30,10188,3238,842,4728,96,446,136,164,634,0,0,136,0,122,0,528,174,10188
20260201,1:00,10014,3236,850,4532,90,470,138,160,622,0,0,152,0,118,0,528,174,10014
20260201,1:30,9976,3240,834,4622,90,454,138,164,632,0,0,172,0,122,0,664,172,9976
20260201,2:00,10046,3234,842,4652,88,472,138,160,622,0,0,192,0,118,0,644,172,10046
20260201,2:30,10258,3238,884,4752,90,452,138,164,630,0,0,208,0,122,0,592,172,10258
20260201,3:00,10454,3234,1010,4788,86,472,138,160,624,0,0,200,0,118,0,548,172,10454
20260201,3:30,10532,3236,1138,4746,90,448,138,164,632,0,0,252,0,116,0,600,172,10532
20260201,4:00,10592,3236,1262,4794,90,474,134,160,624,0,0,276,0,114,0,744,172,10592
20260201,4:30,10592,3240,1326,4794,94,454,138,164,632,0,0,286,0,116,0,824,172,10592
20260201,5:00,10572,3236,1202,4804,92,466,134,160,626,0,0,296,0,112,0,728,172,10572
20260201,5:30,10600,3238,1200,4766,98,446,140,164,632,0,0,300,0,116,0,672,172,10600
20260201,6:00,10404,3234,1144,4544,98,474,146,160,610,0,0,286,0,116,0,580,172,10404
20260201,6:30,10422,3238,1212,4526,102,450,186,164,618,0,0,270,0,156,0,672,172,10422
20260201,7:00,10490,3240,1184,4322,104,468,226,160,616,0,0,250,0,366,0,620,174,10490
20260201,7:30,10638,3234,1138,4354,112,444,348,164,630,11,0,237,0,406,0,612,172,10638
20260201,8:00,10744,3236,908,4408,110,476,302,160,616,183,0,215,0,432,0,476,174,10744
20260201,8:30,10898,3240,782,4404,114,432,190,164,628,971,0,189,0,344,0,736,176,10898
20260201,9:00,10892,3234,872,4048,110,428,142,160,612,1985,0,161,0,266,0,1300,174,10892
20260201,9:30,10960,3240,1012,3300,110,380,140,164,626,3059,0,153,0,90,0,1488,174,10960
20260201,10:00,10702,3236,710,2622,102,382,136,160,618,4063,0,137,0,-44,0,1596,176,10702
20260201,10:30,10624,3238,678,2218,100,326,138,164,626,5167,0,157,0,-650,0,1712,174,10624
20260201,11:00,10420,3234,578,1828,102,308,134,160,612,5961,0,181,0,-1238,0,1616,176,10420
20260201,11:30,10580,3238,550,1790,96,284,140,164,602,6672,0,192,0,-1422,0,1900,174,10580
20260201,12:00,10546,3234,536,1626,92,292,136,160,534,7220,0,192,0,-1650,0,2000,174,10546
20260201,12:30,10362,3238,506,1624,94,274,146,164,490,7300,0,206,0,-1758,0,2096,174,10362
20260201,13:00,10154,3236,524,1578,94,280,146,160,476,7196,0,220,0,-1890,0,2040,174,10154
20260201,13:30,10166,3238,528,1568,92,252,150,164,490,7058,0,276,0,-1868,0,1956,174,10166
20260201,14:00,10092,3234,582,1624,88,294,144,160,508,6726,0,306,0,-1812,0,1936,174,10092
20260201,14:30,9768,3238,646,1740,88,282,138,162,592,5948,0,346,0,-1814,0,1772,174,9768
20260201,15:00,9628,3234,778,1934,88,330,138,162,594,5174,0,344,0,-1704,0,1620,176,9628
20260201,15:30,9500,3238,622,2476,94,336,138,162,604,4464,0,328,0,-1494,0,1640,172,9500
20260201,16:00,9772,3236,600,2952,98,384,134,162,592,3658,0,314,0,-628,0,1904,174,9772
20260201,16:30,9980,3238,718,3772,102,422,144,164,608,2490,0,292,0,-590,0,1556,176,9980
20260201,17:00,10322,3234,1014,4468,110,468,144,160,598,1412,0,268,0,-380,0,1352,178,10322
20260201,17:30,10738,3234,1284,4642,118,452,150,164,604,493,0,243,0,8,0,836,182,10738
20260201,18:00,11360,3238,1358,4796,122,454,188,160,596,0,0,246,0,298,0,280,184,11360
20260201,18:30,11808,3234,1504,4800,130,438,248,162,602,15,0,253,0,248,0,12,186,11808
20260201,19:00,11908,3232,1414,4794,132,396,682,162,596,0,0,268,0,242,0,200,190,11908
20260201,19:30,11982,3238,1610,4802,132,346,746,164,602,0,0,232,0,226,0,304,188,11982
20260201,20:00,11868,3234,1552,4798,132,386,706,160,596,0,0,226,0,114,0,224,188,11868
20260201,20:30,11864,3238,1708,4802,128,372,686,164,608,0,0,210,0,118,0,356,186,11864
20260201,21:00,11716,3234,1592,4802,126,400,588,160,596,0,0,208,0,116,0,288,182,11716
20260201,21:30,11522,3236,1520,4806,122,388,502,164,608,0,0,184,0,118,0,304,178,11522
20260201,22:00,11174,3238,1250,4804,116,416,492,160,594,0,0,176,0,114,0,360,174,11174
20260201,22:30,10870,3234,1144,4752,112,392,218,164,606,0,0,194,0,118,0,236,172,10870
20260201,23:00,10422,3238,964,4652,106,414,152,160,602,0,0,194,0,118,0,352,174,10422
20260201,23:30,10202,3236,962,4740,100,394,132,164,606,0,0,162,0,118,0,584,172,10202
20260201,24:00:00,9880,3236,810,4732,98,418,132,160,604,0,0,148,0,116,0,748,174,9880
20260202,0:30,9706,3236,886,4760,92,446,134,164,610,0,0,160,0,120,0,1072,170,9706
20260202,1:00,9494,3238,836,4718,84,468,132,160,602,0,0,156,0,116,0,1184,168,9494
20260202,1:30,9552,3238,904,4746,88,454,134,164,610,0,0,136,0,120,0,1212,170,9552
20260202,2:00,9638,3236,906,4804,86,476,134,160,600,0,0,130,0,118,0,1184,172,9638
20260202,2:30,9866,3236,942,4808,86,452,130,164,606,0,0,132,0,120,0,980,170,9866
20260202,3:00,10118,3238,1078,4806,86,474,130,160,598,0,0,150,0,126,0,900,172,10118
20260202,3:30,10382,3240,1122,4810,90,448,132,164,610,0,0,158,0,138,0,700,170,10382
20260202,4:00,10520,3234,1178,4800,90,472,128,160,600,0,0,152,0,118,0,584,172,10520
20260202,4:30,10696,3238,1296,4798,94,448,132,164,610,0,0,148,0,118,0,520,170,10696
