単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20251101,0:30,7564,3214,648,3320,78,52,246,154,558,0,0,114,0,116,-6,1132,202,7564
20251101,1:00,7276,3212,676,2852,74,78,244,150,538,0,0,122,0,120,2,992,200,7276
20251101,1:30,7122,3216,682,2798,74,58,246,154,544,0,0,138,0,120,-8,1100,200,7122
20251101,2:00,7122,3214,644,2800,70,72,252,150,538,0,0,148,0,116,-8,1076,202,7122
20251101,2:30,7182,3210,608,2814,72,56,294,154,540,0,0,164,0,118,-8,1040,200,7182
20251101,3:00,7422,3214,614,3046,72,68,322,150,532,0,0,194,0,120,-4,1108,202,7422
20251101,3:30,7752,3212,660,3290,74,56,330,154,542,0,0,188,0,122,-4,1072,200,7752
20251101,4:00,7952,3216,832,3304,72,66,342,150,530,0,0,166,0,134,-2,1060,202,7952
20251101,4:30,8166,3206,908,3484,74,54,396,154,542,0,0,226,0,140,2,1220,200,8166
20251101,5:00,8306,3212,916,3490,76,78,490,150,528,0,0,268,0,260,28,1392,202,8306
20251101,5:30,8342,3212,892,3494,80,46,524,154,546,0,0,264,0,296,8,1376,202,8342
20251101,6:00,8136,3208,908,3338,78,72,534,150,524,0,0,284,0,376,-2,1536,202,8136
20251101,6:30,7938,3210,868,3260,80,58,470,152,542,0,0,292,0,432,4,1632,202,7938
20251101,7:00,7756,3208,896,3006,82,78,436,136,534,8,0,308,0,478,4,1620,202,7756
20251101,7:30,7780,3216,906,2804,82,56,368,136,542,209,0,317,0,516,-8,1564,200,7780
20251101,8:00,7574,3212,852,2716,80,64,364,132,526,639,0,323,0,196,-12,1720,202,7574
20251101,8:30,7646,3214,778,2092,82,70,296,136,534,1495,0,271,85,156,4,1684,202,7646
20251101,9:00,7696,3216,508,1598,78,68,276,132,518,2671,0,267,82,-44,-16,1776,200,7696
20251101,9:30,7802,3214,434,1264,76,44,262,136,476,3911,0,257,89,-726,-18,1728,200,7802
20251101,10:00,7952,3212,456,1010,72,46,252,132,424,4805,0,273,93,-1178,-18,1736,202,7952
20251101,10:30,8074,3214,578,798,70,32,236,136,432,5069,100,289,93,-1364,2,1620,202,8074
20251101,11:00,8220,3216,632,754,72,56,234,132,420,5169,259,295,93,-1368,24,1616,200,8220
20251101,11:30,8080,3216,482,758,68,24,242,134,438,5301,221,319,94,-1414,-24,1664,200,8080
20251101,12:00,8136,3214,576,752,68,62,240,132,418,5357,411,325,94,-1518,-24,1668,202,8136
20251101,12:30,7966,3216,468,758,70,36,252,136,430,5471,598,317,94,-1716,-28,1644,200,7966
20251101,13:00,7724,3214,620,760,70,50,250,132,422,5047,904,297,94,-1688,4,1656,202,7724
20251101,13:30,7768,3210,512,762,70,34,242,134,434,5047,740,303,94,-1592,26,1616,202,7768
20251101,14:00,7702,3216,604,862,72,46,234,132,422,4843,395,299,94,-1552,20,1696,200,7702
20251101,14:30,7910,3216,602,936,72,44,238,134,428,4969,223,321,94,-1418,8,1840,200,7910
20251101,15:00,8044,3212,570,1200,72,58,232,132,454,4783,115,289,93,-1290,10,1880,202,8044
20251101,15:30,7958,3216,634,1482,76,60,246,134,520,4131,0,289,92,-1342,0,1688,200,7958
20251101,16:00,8034,3216,700,1692,84,62,284,134,528,3163,0,269,91,-666,-14,1620,202,8034
20251101,16:30,8076,3214,578,2530,88,52,338,136,540,1825,0,249,0,-54,-22,1600,202,8076
20251101,17:00,8156,3214,844,2954,88,66,404,132,528,737,0,251,0,526,0,1792,204,8156
20251101,17:30,8348,3212,744,3256,94,52,628,136,542,117,0,223,0,498,-32,1328,206,8348
20251101,18:00,8542,3212,838,3320,96,72,796,132,534,5,0,191,0,416,-30,1248,208,8542
20251101,18:30,8658,3210,860,3484,100,54,698,136,544,9,0,167,0,452,20,1284,208,8658
20251101,19:00,8558,3212,874,3486,100,74,592,134,532,0,0,162,0,410,16,1244,210,8558
20251101,19:30,8472,3214,898,3488,98,54,510,136,548,0,0,160,0,502,30,1376,210,8472
20251101,20:00,8370,3212,900,3490,98,78,372,134,534,0,0,190,0,402,28,1272,204,8370
20251101,20:30,8220,3214,890,3486,94,48,308,136,548,0,0,178,0,434,16,1336,204,8220
20251101,21:00,8112,3218,866,3488,90,70,296,134,524,0,0,184,0,320,-16,1264,202,8112
20251101,21:30,7992,3216,852,3490,90,56,286,136,548,0,0,190,0,136,10,1220,202,7992
20251101,22:00,7756,3212,696,3486,84,68,278,134,534,0,0,194,0,118,2,1252,202,7756
20251101,22:30,7632,3216,796,3490,84,46,242,136,548,0,0,216,0,126,-2,1468,202,7632
20251101,23:00,7456,3220,830,3486,80,72,234,134,536,0,0,202,0,114,-4,1648,200,7456
20251101,23:30,7418,3216,752,3490,78,50,232,136,550,0,0,234,0,110,-14,1616,200,7418
20251101,24:00:00,7222,3214,594,3372,76,66,236,134,534,0,0,218,0,104,-16,1512,202,7222
20251102,0:30,7088,3218,652,2752,74,52,244,136,554,0,0,226,0,116,-32,1104,200,7088
20251102,1:00,6750,3214,624,2242,74,64,262,132,536,0,0,238,0,116,-26,928,202,6750
20251102,1:30,6662,3220,632,2388,72,50,240,136,552,0,0,234,0,118,-28,1152,200,6662
20251102,2:00,6638,3214,624,2396,70,60,236,132,532,0,0,260,0,122,-34,1176,202,6638
20251102,2:30,6794,3216,700,2584,70,54,236,136,546,0,0,262,0,120,-10,1320,200,6794
20251102,3:00,7008,3220,698,2608,72,76,242,132,540,0,0,244,0,152,6,1184,202,7008
20251102,3:30,7270,3212,830,2626,72,54,266,136,548,0,0,232,0,316,24,1248,202,7270
20251102,4:00,7592,3216,888,2624,72,68,274,132,538,0,0,246,0,740,16,1424,202,7592
20251102,4:30,7770,3216,862,2628,76,52,314,136,546,0,0,242,0,810,6,1320,202,7770
20251102,5:00,7952,3216,896,2626,76,66,382,132,534,0,0,240,0,928,22,1368,202,7952
20251102,5:30,8024,3210,886,2628,80,54,426,136,546,0,0,228,0,926,10,1308,202,8024
20251102,6:00,7810,3212,862,2552,76,70,582,132,534,0,0,236,0,812,20,1480,202,7810
20251102,6:30,7594,3216,848,2484,80,54,588,134,542,0,0,232,0,820,-18,1588,202,7594
20251102,7:00,7338,3210,842,2394,76,62,392,132,542,8,0,226,0,874,-10,1612,202,7338
20251102,7:30,7228,3218,838,2332,80,52,316,134,550,210,0,220,0,616,-18,1520,200,7228
20251102,8:00,7018,3218,814,1914,80,66,268,132,524,624,0,208,0,148,-12,1168,202,7018
20251102,8:30,6962,3214,488,1544,82,48,252,134,530,1354,0,188,0,-94,-20,960,202,6962
20251102,9:00,7080,3218,494,1210,78,60,252,132,472,2232,0,188,91,-404,-36,1016,200,7080
20251102,9:30,7346,3216,456,1042,78,34,254,136,434,2966,19,204,90,-724,-8,944,202,7346
20251102,10:00,7450,3214,440,936,76,46,258,132,422,3472,134,172,101,-1008,8,920,202,7450
20251102,10:30,7548,3212,588,762,72,32,244,136,436,4064,203,180,97,-1312,12,1080,202,7548
20251102,11:00,7488,3218,648,752,70,54,240,132,422,4322,165,184,103,-1350,18,1424,202,7488
20251102,11:30,7408,3214,596,758,70,30,236,134,438,4668,30,172,103,-1472,6,1644,202,7408
20251102,12:00,7548,3216,466,760,74,50,234,134,426,4842,21,178,102,-1414,8,1628,202,7548
20251102,12:30,7494,3210,670,792,72,36,238,134,438,4272,21,198,103,-1204,32,1596,202,7494
20251102,13:00,7540,3214,658,962,74,48,246,132,418,3916,15,188,103,-948,8,1576,200,7540
20251102,13:30,7590,3214,726,1130,68,38,230,134,434,3478,14,196,101,-802,16,1472,200,7590
20251102,14:00,7516,3212,544,1336,72,46,234,132,424,3202,1,180,101,-1006,2,1064,202,7516
20251102,14:30,7496,3220,428,1514,72,32,236,134,434,3242,1,200,101,-1160,0,1056,200,7496
20251102,15:00,7190,3214,430,1808,74,50,262,132,420,2980,1,194,101,-1226,-14,1336,202,7190
20251102,15:30,7336,3220,460,2054,76,36,296,134,470,2834,0,210,101,-926,-8,1720,200,7336
20251102,16:00,7380,3212,528,2244,78,66,320,132,520,2294,0,218,102,-634,-16,1784,202,7380
20251102,16:30,7580,3214,602,2936,86,60,362,134,542,1382,0,236,0,-292,-20,1864,202,7580
20251102,17:00,7642,3214,822,3214,86,74,416,134,532,536,0,252,0,6,-24,1824,204,7642
20251102,17:30,7998,3212,836,3480,92,62,496,136,546,98,0,262,0,302,-28,1704,208,7998
20251102,18:00,8308,3212,726,3488,94,72,658,132,536,12,0,290,0,302,-32,1392,210,8308
20251102,18:30,8388,3214,828,3488,100,62,690,136,542,18,0,284,0,362,4,1552,212,8388
20251102,19:00,8350,3216,752,3490,100,68,650,132,534,0,0,322,0,398,-2,1524,214,8350
20251102,19:30,8278,3212,856,3492,96,56,552,136,550,0,0,322,0,398,32,1632,208,8278
20251102,20:00,8182,3218,910,3490,94,72,402,132,536,0,0,294,0,324,-2,1496,208,8182
20251102,20:30,8032,3218,954,3490,92,54,316,136,546,0,0,288,0,300,26,1592,204,8032
20251102,21:00,7916,3214,860,3490,86,72,290,132,532,0,0,282,0,296,-24,1516,202,7916
20251102,21:30,7816,3218,782,3494,90,56,288,136,544,0,0,294,0,150,14,1452,202,7816
20251102,22:00,7586,3216,804,3392,80,72,282,132,538,0,0,296,0,124,0,1552,202,7586
20251102,22:30,7602,3216,866,2814,84,54,274,136,546,0,0,336,0,256,34,1216,202,7602
20251102,23:00,7342,3214,908,2312,76,76,256,132,544,0,0,338,0,182,16,912,200,7342
20251102,23:30,7258,3216,892,2378,78,58,240,136,554,0,0,322,0,264,16,1096,200,7258
20251102,24:00:00,7076,3218,722,2330,74,72,238,134,536,0,0,308,0,140,-18,880,202,7076
20251103,0:30,6880,3218,788,2128,74,54,238,136,552,0,0,312,0,134,-14,940,200,6880
20251103,1:00,6640,3216,664,1876,70,78,252,134,536,0,0,300,0,122,-22,788,202,6640
20251103,1:30,6490,3218,664,1890,68,56,252,136,552,0,0,286,0,122,-34,920,200,6490
20251103,2:00,6558,3218,706,1954,68,72,250,134,538,0,0,258,0,122,-28,936,202,6558
20251103,2:30,6682,3214,722,1982,70,60,232,136,548,0,0,320,0,124,-6,920,200,6682
20251103,3:00,6934,3220,700,2136,70,66,232,134,542,0,0,316,0,124,-24,784,202,6934
20251103,3:30,7212,3216,864,2332,72,54,242,136,552,0,0,324,0,394,24,1200,202,7212
20251103,4:00,7502,3220,768,2498,72,74,248,134,538,0,0,320,0,352,8,932,202,7502
20251103,4:30,7824,3210,914,2632,74,56,340,136,550,0,0,306,0,594,14,1204,202,7824
20251103,5:00,8008,3216,890,2632,74,80,380,134,536,0,0,288,0,660,32,1116,202,8008
20251103,5:30,8138,3216,884,2630,78,58,496,136,550,0,0,276,0,764,4,1156,202,8138
20251103,6:00,8024,3218,900,2572,78,72,650,134,536,0,0,252,0,550,0,1140,202,8024
20251103,6:30,7966,3214,898,2538,82,58,668,136,546,0,0,254,0,660,-26,1264,202,7966
20251103,7:00,7714,3210,890,2338,80,70,454,134,534,17,0,255,0,754,-22,1200,200,7714
20251103,7:30,7556,3222,876,2214,84,54,362,136,546,417,0,245,0,752,8,1560,200,7556
20251103,8:00,7444,3216,778,1816,78,70,326,134,526,1341,0,259,0,334,-28,1608,202,7444
20251103,8:30,7424,3218,584,1668,80,54,266,136,530,2507,0,241,100,-268,-18,1776,202,7424
20251103,9:00,7658,3220,542,1182,78,64,252,134,472,3851,0,203,102,-716,-24,1800,200,7658
20251103,9:30,7998,3216,418,1096,80,40,226,136,430,5147,10,183,102,-1266,-12,1896,200,7998
20251103,10:00,7876,3214,408,940,76,46,222,134,420,5715,266,181,103,-1878,-8,1792,198,7876
20251103,10:30,7768,3222,400,774,72,50,224,136,428,5555,528,193,101,-1812,16,1688,198,7768
20251103,11:00,7636,3218,400,760,72,50,228,134,424,5667,671,173,95,-1928,-26,1736,200,7636
20251103,11:30,7636,3220,446,754,68,38,242,136,434,5709,960,171,93,-1950,-24,1808,200,7636
20251103,12:00,7736,3214,424,760,76,50,250,132,420,5837,1142,187,91,-1944,-22,1848,200,7736
20251103,12:30,7612,3218,422,760,74,28,254,136,438,5453,1443,139,88,-1810,4,1704,200,7612
20251103,13:00,7402,3216,436,760,66,62,240,132,414,5245,1486,165,81,-1828,20,1724,198,7402
20251103,13:30,7558,3218,442,766,70,36,236,136,436,5113,1407,193,89,-1650,28,1664,198,7558
20251103,14:00,7672,3216,426,760,78,54,234,132,416,5123,837,189,94,-1504,20,1672,200,7672
20251103,14:30,7910,3216,440,766,74,42,234,136,432,5143,455,179,96,-1344,30,1636,198,7910
20251103,15:00,8102,3216,556,986,78,56,248,132,420,4845,298,173,88,-1102,30,1736,200,8102
20251103,15:30,7866,3214,560,1090,82,52,284,136,470,3992,1,188,0,-1100,-8,1292,198,7866
20251103,16:00,7972,3218,700,1296,86,76,286,132,514,2802,1,164,0,-160,4,1344,198,7972
20251103,16:30,8124,3218,652,2220,90,52,288,136,538,1582,0,184,0,242,-28,1248,198,8124
20251103,17:00,8338,3220,800,2786,92,76,306,132,532,560,0,212,0,412,-28,960,198,8338
20251103,17:30,8548,3208,824,3232,98,54,428,136,546,90,0,208,0,938,-26,1392,204,8548
20251103,18:00,8910,3214,824,3312,100,72,560,132,532,12,0,220,0,1372,-30,1616,206,8910
20251103,18:30,9138,3214,796,3480,104,56,606,136,544,20,0,184,0,1058,18,1288,210,9138
20251103,19:00,9002,3214,810,3488,102,76,564,132,532,0,0,178,0,854,26,1184,210,9002
20251103,19:30,8922,3212,838,3490,102,56,478,136,548,0,0,162,0,1136,18,1460,206,8922
20251103,20:00,8854,3214,860,3492,98,78,406,132,530,0,0,170,0,996,-4,1324,206,8854
20251103,20:30,8728,3218,836,3494,96,52,344,136,544,0,0,148,0,940,16,1300,204,8728
20251103,21:00,8582,3216,850,3496,92,84,326,132,532,0,0,148,0,732,2,1228,200,8582
20251103,21:30,8430,3218,836,3496,90,64,316,136,546,0,0,134,0,582,0,1188,200,8430
20251103,22:00,8282,3214,842,3492,90,66,276,134,534,0,0,126,0,514,-2,1204,200,8282
20251103,22:30,8108,3218,864,3496,86,58,252,136,544,0,0,120,0,356,0,1220,198,8108
20251103,23:00,7934,3218,850,3492,82,70,240,134,542,0,0,108,0,234,12,1248,200,7934
20251103,23:30,7812,3212,908,3496,80,54,236,136,548,0,0,108,0,220,12,1396,198,7812
20251103,24:00:00,7642,3220,712,3494,76,72,238,134,536,0,0,98,0,174,-20,1292,200,7642
20251104,0:30,7468,3216,862,3120,74,60,232,136,552,0,0,108,0,120,-16,1192,196,7468
20251104,1:00,7148,3216,800,2616,74,78,232,134,538,0,0,92,0,116,-16,928,196,7148
20251104,1:30,7028,3218,744,2592,72,56,234,136,548,0,0,102,0,120,-30,960,196,7028
20251104,2:00,7026,3218,748,2896,70,76,236,134,546,0,0,92,0,120,-18,1288,196,7026
20251104,2:30,7250,3218,790,3426,70,54,232,136,550,0,0,80,0,120,-22,1600,196,7250
20251104,3:00,7530,3214,812,3484,70,74,222,134,540,0,0,72,0,120,-24,1384,196,7530
20251104,3:30,7838,3216,822,3498,74,54,236,136,548,0,0,64,0,124,6,1136,196,7838
20251104,4:00,8144,3222,834,3490,70,72,248,134,536,0,0,64,0,116,2,840,196,8144
20251104,4:30,8436,3212,984,3498,76,52,308,136,550,0,0,68,0,124,32,800,196,8436
20251104,5:00,8596,3216,990,3492,74,78,410,132,530,0,0,70,0,136,24,752,196,8596
