単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20250901,0:30,9140,2954,546,4444,106,508,610,136,744,0,0,58,0,0,-32,1152,218,9140
20250901,1:00,8854,2956,518,4318,104,520,616,134,732,0,0,54,0,-86,-30,1200,218,8854
20250901,1:30,8518,2956,514,4066,100,512,610,136,742,0,0,62,0,-252,-34,1112,218,8518
20250901,2:00,8410,2952,520,4114,100,518,616,134,740,0,0,58,0,-248,-32,1280,218,8410
20250901,2:30,8378,2952,564,3770,96,512,780,136,742,0,0,58,0,-266,0,1184,218,8378
20250901,3:00,8372,2948,500,3762,94,520,812,134,736,0,0,56,0,-286,-2,1120,218,8372
20250901,3:30,8494,2952,496,3864,96,512,814,136,744,0,0,60,0,-280,14,1132,218,8494
20250901,4:00,8502,2948,474,3964,94,516,840,134,738,0,0,62,0,-286,8,1208,218,8502
20250901,4:30,8602,2942,450,4166,98,518,870,136,744,0,0,66,0,-284,22,1344,218,8602
20250901,5:00,8944,2950,546,4318,96,548,948,134,734,0,0,56,0,-266,26,1364,218,8944
20250901,5:30,9246,2944,472,4402,102,532,844,136,736,0,0,56,0,-38,30,1188,218,9246
20250901,6:00,9376,2948,478,4536,102,550,816,136,728,0,0,46,0,0,10,1192,218,9376
20250901,6:30,9468,2946,608,4610,108,536,802,136,726,85,0,53,0,0,-24,1336,218,9468
20250901,7:00,9746,2948,530,4472,106,546,728,136,724,591,0,51,0,0,-36,1268,218,9746
20250901,7:30,10348,2950,610,4416,118,546,652,136,720,1471,0,55,0,-200,-28,1316,218,10348
20250901,8:00,11068,2954,628,4198,124,544,648,136,718,2613,0,49,0,-328,-26,1404,214,11068
20250901,8:30,12072,2954,728,4424,138,542,536,136,712,3857,0,55,0,-534,-30,1660,214,12072
20250901,9:00,12962,2952,648,4610,140,544,488,136,712,4857,0,61,0,-592,-34,1772,212,12962
20250901,9:30,13612,2954,606,4592,146,534,390,136,710,5589,0,59,0,-932,-8,1376,212,13612
20250901,10:00,13958,2956,576,4466,148,552,374,134,706,6101,0,57,0,-1092,8,1240,212,13958
20250901,10:30,14246,2954,644,4008,148,512,518,136,706,6539,0,63,0,-1048,26,1172,212,14246
20250901,11:00,14428,2958,668,3764,148,496,552,136,712,6993,0,61,0,-1304,-24,944,212,14428
20250901,11:30,14624,2952,772,3978,148,492,540,138,714,7220,0,50,0,-1346,36,1280,210,14624
20250901,12:00,14458,2954,828,4068,146,498,538,134,706,6940,0,46,0,-1374,28,1264,210,14458
20250901,12:30,14422,2956,908,4046,150,490,396,138,714,7234,0,60,0,-1338,18,1560,210,14422
20250901,13:00,14420,2952,788,3598,144,504,382,134,706,7579,0,67,0,-1430,-32,1184,212,14420
20250901,13:30,15090,2952,988,3810,150,500,374,136,706,7780,0,84,0,-1310,10,1300,210,15090
20250901,14:00,14950,2952,1022,4372,150,508,372,134,706,7256,0,80,0,-1160,26,1680,212,14950
20250901,14:30,15326,2950,1106,4788,156,558,388,134,704,6734,0,74,0,-576,24,1924,210,15326
20250901,15:00,15240,2950,1136,4786,152,552,396,136,710,6156,0,74,0,-576,4,1448,212,15240
20250901,15:30,15210,2952,1314,4790,164,584,464,134,706,5657,0,65,0,-300,-28,1520,228,15210
20250901,16:00,15586,2950,1994,4792,162,632,656,134,702,5017,0,55,0,28,16,1832,280,15586
20250901,16:30,15550,2946,2384,4794,164,638,764,134,706,3969,0,57,0,400,-24,1676,294,15550
20250901,17:00,15222,2936,2518,4792,166,638,1008,134,708,2799,0,53,0,1322,-32,2120,300,15222
20250901,17:30,14986,2944,2534,4794,164,628,1028,134,714,1753,0,61,0,2046,-26,2092,304,14986
20250901,18:00,14760,2934,2650,4792,164,648,1040,134,710,865,0,79,0,2140,-32,1668,304,14760
20250901,18:30,14516,2936,2742,4794,168,632,1032,134,714,228,0,82,0,2184,28,1468,310,14516
20250901,19:00,14236,2938,2652,4792,170,612,1030,134,714,0,0,84,0,2126,34,1360,310,14236
20250901,19:30,13918,2946,2664,4798,164,630,1012,134,718,0,0,94,0,1846,28,1424,308,13918
20250901,20:00,13606,2952,2630,4796,164,636,962,134,712,0,0,110,0,1018,4,816,304,13606
20250901,20:30,12994,2948,2432,4792,154,632,896,136,716,0,0,92,0,686,2,796,304,12994
20250901,21:00,12576,2946,2430,4794,150,636,700,134,710,0,0,100,0,878,22,1228,304,12576
20250901,21:30,12264,2946,2444,4794,144,628,652,136,714,0,0,104,0,558,4,1164,304,12264
20250901,22:00,11866,2948,2338,4800,136,638,552,136,710,0,0,110,0,38,-28,816,304,11866
20250901,22:30,11522,2950,1892,4796,130,588,516,142,714,0,0,92,0,0,-18,556,276,11522
20250901,23:00,11148,2944,1640,4800,120,552,426,146,714,0,0,78,0,0,-20,484,232,11148
20250901,23:30,10832,2950,1662,4800,118,540,376,146,718,0,0,82,0,0,12,796,224,10832
20250901,24:00,10412,2948,1096,4752,110,536,346,144,712,0,0,66,0,0,-2,520,224,10412
20250902,0:30,9926,2950,972,4728,108,512,336,146,714,0,0,66,0,0,-8,816,218,9926
20250902,1:00,9484,2950,574,4770,100,516,332,144,718,0,0,66,0,-216,-36,652,218,9484
20250902,1:30,9280,2948,572,4802,100,506,350,146,718,0,0,64,0,-254,-26,864,218,9280
20250902,2:00,9094,2948,412,4796,98,516,338,144,714,0,0,72,0,-520,-26,616,218,9094
20250902,2:30,8944,2950,450,4802,96,510,354,146,712,0,0,64,0,-590,-32,736,218,8944
20250902,3:00,8930,2948,460,4796,94,512,500,144,716,0,0,66,0,-582,-18,924,218,8930
20250902,3:30,8936,2946,556,4796,96,508,538,146,714,0,0,56,0,-580,-26,1032,218,8936
20250902,4:00,9056,2946,560,4794,94,512,562,146,720,0,0,48,0,-548,28,1024,218,9056
20250902,4:30,9090,2944,548,4804,96,514,638,146,718,0,0,44,0,-566,34,1048,218,9090
20250902,5:00,9292,2944,498,4782,98,538,780,146,716,0,0,42,0,-542,24,952,218,9292
20250902,5:30,9580,2940,480,4784,102,556,838,146,720,0,0,34,0,-572,-14,652,218,9580
20250902,6:00,9690,2946,526,4798,100,580,724,146,718,2,0,18,0,-572,30,544,218,9690
20250902,6:30,9748,2938,548,4786,106,564,632,148,722,132,0,24,0,-538,14,544,216,9748
20250902,7:00,10004,2942,554,4794,106,582,492,146,716,683,0,37,0,-540,-20,704,216,10004
20250902,7:30,10386,2946,478,4746,118,562,432,148,720,1401,0,15,0,-570,-36,788,214,10386
20250902,8:00,10942,2948,746,4782,120,580,392,146,714,2145,0,5,0,-610,-12,1224,210,10942
20250902,8:30,11710,2946,770,4794,136,572,358,146,706,2917,0,5,0,-646,-10,1192,208,11710
20250902,9:00,12410,2946,788,4792,142,572,338,146,702,3512,0,34,0,-594,-26,1148,206,12410
20250902,9:30,12790,2948,660,4740,144,582,316,148,692,3955,0,19,0,-926,-6,688,206,12790
20250902,10:00,13176,2944,608,4710,146,570,310,146,700,4577,0,19,0,-918,6,848,206,13176
20250902,10:30,13152,2946,898,4782,146,570,312,148,696,4625,0,25,0,-876,26,1352,206,13152
20250902,11:00,13198,2948,996,4790,146,576,322,146,696,4741,0,29,0,-872,14,1540,206,13198
20250902,11:30,13044,2946,894,4702,148,552,320,148,700,4817,0,27,0,-1176,-14,1224,204,13044
20250902,12:00,13084,2946,874,4736,150,550,304,146,702,5034,0,24,0,-1198,2,1392,206,13084
20250902,12:30,12908,2944,772,4518,148,544,292,148,704,5404,0,22,0,-1428,0,1364,204,12908
