単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20251001,0:30,8216,2956,478,3650,98,504,432,112,682,0,0,6,0,-228,-36,628,190,8216
20251001,1:00,7870,2958,482,3608,92,496,428,110,674,0,0,4,0,-298,-28,848,192,7870
20251001,1:30,7666,2952,480,3760,90,466,426,112,678,0,0,8,0,-270,-30,1196,190,7666
20251001,2:00,7712,2956,498,3380,90,486,426,110,674,0,0,6,0,-270,-32,804,192,7712
20251001,2:30,7586,2956,530,3138,90,458,404,112,678,0,0,10,0,-256,-18,708,192,7586
20251001,3:00,7682,2950,558,3212,86,452,414,110,676,0,0,6,0,-266,0,708,192,7682
20251001,3:30,7726,2956,436,3488,88,424,444,112,684,0,0,10,0,-318,2,792,192,7726
20251001,4:00,7862,2954,434,3848,84,464,468,110,666,0,0,8,0,-304,4,1064,190,7862
20251001,4:30,8050,2950,446,3810,88,420,592,112,682,0,0,8,0,-122,28,1156,192,8050
20251001,5:00,8416,2952,458,3696,92,420,702,110,668,0,0,10,0,130,20,1032,190,8416
20251001,5:30,8612,2950,544,3970,94,394,856,112,684,0,0,10,0,120,30,1344,192,8612
20251001,6:00,8692,2952,518,3992,94,428,954,110,668,0,0,10,0,118,24,1368,192,8692
20251001,6:30,8596,2952,606,3892,98,400,928,112,678,8,0,6,0,276,-28,1524,192,8596
20251001,7:00,8374,2954,620,3756,98,414,842,110,668,166,0,4,0,234,-28,1656,192,8374
20251001,7:30,8544,2956,542,3446,102,406,558,112,680,940,0,8,0,-98,-28,1272,192,8544
20251001,8:00,8858,2958,556,3146,100,420,498,110,664,2046,0,6,0,-420,-34,1384,192,8858
20251001,8:30,9310,2956,770,2440,114,422,440,110,664,3350,0,10,0,-504,-4,1648,190,9310
20251001,9:00,9954,2952,680,1976,116,364,438,110,658,4720,0,10,0,-288,-36,1936,190,9954
20251001,9:30,10532,2956,626,1722,126,290,408,110,650,5748,0,6,0,-306,16,2008,188,10532
20251001,10:00,11030,2910,594,1546,132,276,394,110,636,6574,0,0,0,-736,24,1616,186,11030
20251001,10:30,11286,2876,844,1596,132,230,414,110,582,7168,0,4,0,-1036,26,1848,188,11286
20251001,11:00,11428,2880,766,1608,132,236,412,110,520,7508,0,2,0,-1050,30,1912,186,11428
20251001,11:30,11638,2880,708,1748,136,222,416,110,528,7732,0,4,0,-1078,14,1968,186,11638
20251001,12:00,11910,2894,744,1832,134,222,424,108,526,7918,0,8,0,-1352,8,1744,188,11910
20251001,12:30,11698,2908,710,1890,140,224,420,110,530,7664,0,12,0,-1550,0,1548,188,11698
20251001,13:00,11544,2922,766,1888,134,230,430,110,526,7606,0,20,0,-1560,12,1728,188,11544
20251001,13:30,12114,2934,690,1898,142,230,406,110,564,7574,0,22,0,-952,-8,1684,188,12114
