単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/04/01,00:00,3323,0,565,1655,12,105,0,280,18,270,0,0,0,256,0,100,-5,67,0,3323
2025/04/01,00:30,3301,0,592,1653,12,105,0,284,19,270,0,0,0,210,0,157,-5,4,0,3301
2025/04/01,01:00,3369,0,598,1659,12,105,0,283,19,270,0,0,0,197,0,135,-2,93,0,3369
2025/04/01,01:30,3401,0,586,1660,12,105,0,294,19,270,0,0,0,232,0,129,-3,97,0,3401
2025/04/01,02:00,3448,0,465,1659,12,105,0,358,19,270,0,0,0,258,0,106,-4,200,0,3448
2025/04/01,02:30,3504,0,443,1656,12,105,0,333,18,270,0,0,0,259,0,102,-5,311,0,3504
2025/04/01,03:00,3572,0,467,1664,12,105,0,356,18,269,0,0,0,301,0,106,-3,277,0,3572
2025/04/01,03:30,3594,0,491,1667,12,105,0,379,18,270,0,0,0,293,0,102,-6,263,0,3594
2025/04/01,04:00,3649,0,490,1662,12,105,0,402,18,270,0,0,0,300,0,100,-6,296,0,3649
2025/04/01,04:30,3675,0,492,1662,12,105,0,418,18,270,0,0,0,331,0,102,-5,270,0,3675
2025/04/01,05:00,3665,0,430,1664,12,105,0,445,19,270,0,4,0,358,0,99,-5,264,0,3665
2025/04/01,05:30,3649,0,457,1667,12,104,0,451,18,270,0,132,0,389,0,96,-5,58,0,3649
2025/04/01,06:00,3648,0,429,1667,13,105,0,488,19,270,0,330,0,360,0,93,-5,-121,0,3648
2025/04/01,06:30,3588,0,434,1676,12,92,0,427,19,270,0,575,0,376,0,86,-5,-374,0,3588
2025/04/01,07:00,3588,0,485,1672,16,65,0,389,19,270,0,850,0,420,0,22,-4,-616,0,3588
2025/04/01,07:30,3580,0,341,1577,18,58,0,345,18,270,0,1117,0,493,0,16,-11,-662,0,3580
2025/04/01,08:00,3627,0,296,1403,18,59,0,295,19,269,0,1395,0,517,0,25,-5,-664,0,3627
2025/04/01,08:30,3727,0,297,1326,18,59,0,259,19,268,0,1580,0,540,0,34,-5,-668,0,3727
2025/04/01,09:00,3775,0,272,1250,18,59,0,240,19,268,0,1754,0,546,0,21,-5,-667,0,3775
2025/04/01,09:30,3811,0,244,1208,18,58,0,226,19,267,0,1855,0,560,0,30,-6,-668,0,3811
2025/04/01,10:00,3790,0,226,1237,18,59,0,217,19,267,0,1929,0,551,0,-60,-5,-668,0,3790
2025/04/01,10:30,3790,0,271,1246,18,58,0,215,19,266,0,1943,0,501,0,-74,-5,-668,0,3790
2025/04/01,11:00,3824,0,348,1316,18,59,0,210,19,266,0,1949,0,465,0,-152,-6,-668,0,3824
2025/04/01,11:30,3738,0,359,1420,18,59,0,211,19,263,0,1917,0,470,0,-320,-9,-669,0,3738
2025/04/01,12:00,3592,0,262,1410,18,59,0,188,19,258,0,1867,0,485,0,-304,-1,-669,0,3592
2025/04/01,12:30,3474,0,221,1308,18,59,0,187,19,256,0,1803,0,497,0,-220,-4,-670,0,3474
2025/04/01,13:00,3533,0,221,1442,18,59,0,207,19,243,0,1735,0,478,0,-219,-1,-669,0,3533
2025/04/01,13:30,3489,0,244,1454,18,58,0,221,19,233,0,1592,0,552,0,-228,-4,-670,0,3489
2025/04/01,14:00,3409,0,234,1439,20,59,0,224,19,241,0,1442,0,630,0,-227,-3,-669,0,3409
2025/04/01,14:30,3369,0,282,1511,20,58,0,253,19,256,0,1234,0,627,0,-221,-2,-668,0,3369
2025/04/01,15:00,3324,0,380,1583,19,59,0,282,19,256,0,979,0,626,0,-214,-2,-663,0,3324
2025/04/01,15:30,3348,0,547,1615,19,72,0,381,19,256,0,703,0,550,0,-164,-2,-648,0,3348
2025/04/01,16:00,3407,0,371,1615,39,97,0,436,19,257,0,456,0,602,0,0,-5,-480,0,3407
2025/04/01,16:30,3437,0,322,1533,65,106,0,466,19,256,0,251,0,603,0,40,-5,-219,0,3437
2025/04/01,17:00,3471,0,322,1602,55,106,0,622,19,256,0,80,0,574,0,81,-4,-242,0,3471
2025/04/01,17:30,3563,0,373,1618,53,108,0,663,19,256,0,2,0,600,0,60,-5,-184,0,3563
2025/04/01,18:00,3689,0,411,1622,54,108,0,691,19,257,0,0,0,653,0,130,-20,-236,0,3689
2025/04/01,18:30,3697,0,503,1622,86,108,0,632,19,260,0,0,0,686,0,137,-5,-351,0,3697
2025/04/01,19:00,3693,0,501,1645,106,108,0,609,18,261,0,0,0,752,0,136,-5,-438,0,3693
2025/04/01,19:30,3631,0,455,1659,107,106,0,600,18,261,0,0,0,792,0,135,-5,-497,0,3631
2025/04/01,20:00,3572,0,499,1652,106,107,0,568,19,263,0,0,0,781,0,130,-4,-549,0,3572
2025/04/01,20:30,3492,0,538,1652,122,107,0,526,19,265,0,0,0,758,0,80,-5,-570,0,3492
2025/04/01,21:00,3422,0,521,1660,106,105,0,476,18,266,0,0,0,754,0,59,-5,-538,0,3422
2025/04/01,21:30,3346,0,534,1658,106,105,0,454,19,265,0,0,0,738,0,59,-5,-587,0,3346
2025/04/01,22:00,3277,0,483,1657,99,105,0,427,19,264,0,0,0,736,0,59,-4,-568,0,3277
2025/04/01,22:30,3195,0,421,1650,93,104,0,382,18,259,0,0,0,741,0,80,-4,-549,0,3195
2025/04/01,23:00,3293,0,490,1657,48,105,0,333,18,258,0,0,0,744,0,35,-6,-389,0,3293
2025/04/01,23:30,3225,0,483,1657,33,105,0,299,18,258,0,0,0,748,0,20,-6,-390,0,3225
2025/04/02,00:00,3223,0,547,1654,12,105,0,267,19,259,0,0,0,740,0,23,-3,-400,0,3223
2025/04/02,00:30,3167,0,558,1655,11,105,0,252,18,258,0,0,0,664,0,24,-3,-375,0,3167
2025/04/02,01:00,3241,0,539,1655,12,105,0,251,19,258,0,0,0,635,0,27,-5,-255,0,3241
2025/04/02,01:30,3279,0,552,1655,11,105,0,257,19,258,0,0,0,615,0,21,-5,-209,0,3279
2025/04/02,02:00,3317,0,558,1660,12,105,0,262,18,258,0,0,0,575,0,23,-3,-151,0,3317
2025/04/02,02:30,3365,0,478,1660,12,105,0,267,18,258,0,0,0,575,0,22,-4,-26,0,3365
2025/04/02,03:00,3404,0,420,1652,12,105,0,272,19,258,0,0,0,574,0,24,-5,73,0,3404
2025/04/02,03:30,3440,0,429,1659,12,104,0,276,19,258,0,0,0,585,0,22,-5,81,0,3440
