単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/01/01,00:00,4022,0,545,1837,152,234,304,19,239,0,0,296,0,9,-5,392,0,4022
2025/01/01,00:30,3952,0,549,1866,175,233,250,19,239,0,0,300,0,0,-5,326,0,3952
2025/01/01,01:00,4012,0,540,1888,157,235,232,19,240,0,0,298,0,0,-3,406,0,4012
2025/01/01,01:30,4026,0,521,1893,157,233,242,19,239,0,0,296,0,0,-1,427,0,4026
2025/01/01,02:00,4072,0,529,1893,158,234,234,19,239,0,0,295,0,55,-1,417,0,4072
2025/01/01,02:30,4110,0,515,1893,172,233,225,19,239,0,0,290,0,119,-4,409,0,4110
2025/01/01,03:00,4202,0,522,1894,246,234,226,19,239,0,0,251,0,165,-27,433,0,4202
2025/01/01,03:30,4240,0,496,1895,276,233,267,19,239,0,0,254,0,127,-7,441,0,4240
2025/01/01,04:00,4245,0,490,1897,269,233,322,19,239,0,0,252,0,94,-7,437,0,4245
2025/01/01,04:30,4217,0,475,1897,241,233,331,19,239,0,0,263,0,94,-4,429,0,4217
2025/01/01,05:00,4183,0,519,1892,217,233,331,19,239,0,0,286,0,68,-4,383,0,4183
2025/01/01,05:30,4067,0,451,1888,155,234,343,19,239,0,0,320,0,60,-4,362,0,4067
2025/01/01,06:00,4024,0,489,1861,120,233,378,19,239,0,0,295,0,0,-4,394,0,4024
2025/01/01,06:30,3886,0,537,1815,122,233,367,19,239,0,0,255,0,0,-5,304,0,3886
2025/01/01,07:00,3732,0,529,1774,155,234,292,19,239,2,0,250,0,0,-5,243,0,3732
2025/01/01,07:30,3760,0,496,1776,259,233,285,19,239,49,0,281,0,19,-4,108,0,3760
2025/01/01,08:00,3762,0,473,1775,260,234,271,19,239,102,0,291,0,16,24,58,0,3762
2025/01/01,08:30,3760,0,486,1760,264,234,238,19,238,165,0,323,0,18,-34,49,0,3760
2025/01/01,09:00,3721,0,441,1737,191,232,229,19,239,235,0,323,0,1,-4,78,0,3721
2025/01/01,09:30,3643,0,319,1671,124,232,228,19,239,305,0,351,0,0,-4,159,0,3643
2025/01/01,10:00,3587,0,322,1533,122,219,223,19,238,364,0,319,0,-75,-4,307,0,3587
2025/01/01,10:30,3575,0,310,1604,122,194,221,19,239,533,0,264,0,-207,-4,280,0,3575
2025/01/01,11:00,3475,0,298,1604,78,183,201,19,239,502,0,264,0,-202,-3,292,0,3475
2025/01/01,11:30,3465,0,295,1563,69,186,193,19,238,612,0,246,0,-232,-2,278,0,3465
2025/01/01,12:00,3369,0,251,1414,69,187,195,19,238,630,0,247,0,-234,-4,357,0,3369
2025/01/01,12:30,3259,0,254,1316,70,187,193,19,239,580,0,251,0,-234,-4,388,0,3259
2025/01/01,13:00,3176,0,243,1295,68,188,207,19,229,518,0,270,0,-233,-2,374,0,3176
