単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/02/01,00:00,3978,0,570,1775,479,241,0,284,11,294,0,0,0,316,0,0,-5,13,0,3978
2026/02/01,00:30,3918,0,540,1771,449,240,0,295,11,295,0,0,0,304,0,0,-5,18,0,3918
2026/02/01,01:00,3981,0,507,1777,395,241,0,312,11,294,0,0,0,292,0,0,-3,155,0,3981
2026/02/01,01:30,4065,0,550,1771,425,240,0,333,11,296,0,0,0,261,0,0,-5,183,0,4065
2026/02/01,02:00,4125,0,548,1777,420,240,0,328,11,294,0,0,0,258,0,0,-4,253,0,4125
2026/02/01,02:30,4177,0,530,1769,396,240,0,381,11,296,0,0,0,256,0,0,-4,302,0,4177
2026/02/01,03:00,4226,0,516,1777,394,240,0,426,11,295,0,0,0,205,0,0,-6,368,0,4226
2026/02/01,03:30,4264,0,509,1769,394,240,0,456,11,296,0,0,0,206,0,0,-6,389,0,4264
2026/02/01,04:00,4274,0,483,1784,394,240,0,489,11,296,0,0,0,203,0,0,-6,380,0,4274
2026/02/01,04:30,4250,0,504,1775,394,241,0,442,11,295,0,0,0,191,0,12,-8,393,0,4250
2026/02/01,05:00,4254,0,505,1783,428,240,0,412,11,295,0,0,0,175,0,55,-31,381,0,4254
2026/02/01,05:30,4164,0,508,1776,442,241,0,395,11,295,0,0,0,145,0,0,-6,357,0,4164
2026/02/01,06:00,4113,0,492,1780,443,239,0,389,11,294,0,0,0,131,0,0,-4,338,0,4113
2026/02/01,06:30,4007,0,481,1775,442,240,0,393,11,294,0,4,0,107,0,0,18,242,0,4007
2026/02/01,07:00,3987,0,519,1785,415,240,0,381,11,294,0,143,0,91,0,0,20,88,0,3987
2026/02/01,07:30,4003,0,595,1773,407,239,0,376,11,295,0,259,0,102,0,0,18,-72,0,4003
2026/02/01,08:00,4059,0,590,1784,335,240,0,358,11,295,0,414,0,93,0,0,-5,-56,0,4059
2026/02/01,08:30,4069,0,585,1770,307,240,0,320,11,295,0,537,0,95,0,0,-5,-86,0,4069
2026/02/01,09:00,4019,0,549,1762,216,240,0,273,11,296,0,638,0,108,0,0,-6,-68,0,4019
2026/02/01,09:30,3927,0,424,1709,196,240,0,250,11,295,0,734,0,145,0,0,-7,-70,0,3927
2026/02/01,10:00,3894,0,354,1630,154,240,0,223,11,296,0,868,0,147,0,0,-3,-26,0,3894
2026/02/01,10:30,3842,0,329,1523,128,240,0,207,11,294,0,997,0,145,0,0,-6,-26,0,3842
2026/02/01,11:00,3849,0,334,1455,100,240,0,186,11,295,0,1019,0,134,0,-5,-2,82,0,3849
2026/02/01,11:30,3845,0,362,1551,101,240,0,186,11,295,0,1018,0,163,0,-209,1,126,0,3845
2026/02/01,12:00,3896,0,436,1632,101,240,0,186,11,295,0,920,0,173,0,-223,-10,135,0,3896
2026/02/01,12:30,3884,0,495,1619,101,240,0,186,11,296,0,859,0,201,0,-224,-23,123,0,3884
2026/02/01,13:00,3849,0,380,1625,101,240,0,205,11,284,0,786,0,202,0,-219,-24,258,0,3849
2026/02/01,13:30,3763,0,358,1616,146,240,0,209,11,274,0,699,0,233,0,-230,-26,233,0,3763
2026/02/01,14:00,3702,0,358,1597,166,240,0,242,11,287,0,492,0,254,0,-227,-6,288,0,3702
2026/02/01,14:30,3700,0,376,1494,256,240,0,245,11,295,0,366,0,289,0,-78,-4,210,0,3700
2026/02/01,15:00,3780,0,330,1504,254,240,0,292,11,295,0,268,0,292,0,0,-3,297,0,3780
2026/02/01,15:30,3852,0,399,1542,341,241,0,317,11,295,0,127,0,348,0,0,-3,234,0,3852
2026/02/01,16:00,3803,0,395,1594,393,240,0,413,11,294,0,23,0,353,0,0,-4,91,0,3803
2026/02/01,16:30,3979,0,400,1682,395,241,0,437,11,295,0,1,0,379,0,0,35,103,0,3979
2026/02/01,17:00,4172,0,524,1733,406,241,0,437,11,295,0,0,0,377,0,0,33,115,0,4172
2026/02/01,17:30,4192,0,520,1749,455,243,0,405,11,296,0,0,0,397,0,0,31,85,0,4192
2026/02/01,18:00,4230,0,520,1777,447,243,0,437,11,295,0,0,0,380,0,0,33,87,0,4230
2026/02/01,18:30,4218,0,561,1775,454,243,0,437,11,296,0,0,0,380,0,0,27,34,0,4218
2026/02/01,19:00,4175,0,612,1781,493,243,0,414,11,296,0,0,0,326,0,0,-8,7,0,4175
2026/02/01,19:30,4133,0,577,1776,520,241,0,401,11,296,0,0,0,291,0,0,-5,25,0,4133
2026/02/01,20:00,4146,0,579,1783,564,241,0,374,11,295,0,0,0,257,0,0,-3,45,0,4146
2026/02/01,20:30,4068,0,592,1765,560,242,0,354,11,295,0,0,0,239,0,0,-6,16,0,4068
2026/02/01,21:00,4089,0,522,1786,566,241,0,319,11,295,0,0,0,221,0,0,-6,134,0,4089
2026/02/01,21:30,4061,0,597,1776,432,240,0,312,11,295,0,0,0,198,0,0,-5,205,0,4061
2026/02/01,22:00,4035,0,594,1783,407,240,0,311,11,295,0,0,0,174,0,0,-5,225,0,4035
2026/02/01,22:30,3963,0,516,1765,446,240,0,302,11,295,0,0,0,192,0,0,-7,203,0,3963
2026/02/01,23:00,4134,0,520,1782,524,239,0,295,11,294,0,0,0,195,0,0,-6,280,0,4134
2026/02/01,23:30,4070,0,555,1775,489,240,0,292,11,294,0,0,0,198,0,0,-5,221,0,4070
2026/02/02,00:00,4075,0,528,1775,459,240,0,273,11,294,0,0,0,194,0,6,-6,301,0,4075
2026/02/02,00:30,4083,0,570,1739,464,240,0,272,11,294,0,0,0,180,0,16,-5,302,0,4083
2026/02/02,01:00,4150,0,555,1720,501,239,0,300,11,295,0,0,0,154,0,0,-4,379,0,4150
2026/02/02,01:30,4160,0,590,1691,518,240,0,301,11,296,0,0,0,153,0,0,-4,364,0,4160
2026/02/02,02:00,4227,0,594,1697,574,240,0,282,11,295,0,0,0,155,0,0,-4,383,0,4227
2026/02/02,02:30,4297,0,602,1712,596,240,0,302,11,295,0,0,0,153,0,0,-5,391,0,4297
2026/02/02,03:00,4322,0,601,1732,583,240,0,320,11,295,0,0,0,153,0,0,-6,393,0,4322
2026/02/02,03:30,4340,0,585,1756,603,239,0,319,11,295,0,0,0,153,0,0,-22,401,0,4340
2026/02/02,04:00,4398,0,585,1780,629,240,0,324,11,294,0,0,0,139,0,0,-5,401,0,4398
2026/02/02,04:30,4398,0,582,1812,606,239,0,313,11,294,0,0,0,147,0,0,-5,399,0,4398
2026/02/02,05:00,4472,0,590,1852,614,240,0,329,11,294,0,0,0,146,0,0,-5,401,0,4472
2026/02/02,05:30,4466,0,573,1871,544,239,0,338,11,295,0,0,0,138,0,56,-6,407,0,4466
2026/02/02,06:00,4524,0,542,1898,496,239,0,392,11,294,0,0,0,133,0,119,-5,405,0,4524
2026/02/02,06:30,4486,0,427,1856,447,240,0,464,11,295,0,3,0,118,0,188,39,398,0,4486
2026/02/02,07:00,4535,0,484,1894,448,239,0,497,11,293,0,117,0,109,0,172,40,231,0,4535
2026/02/02,07:30,4617,0,577,1895,590,240,0,483,11,293,0,206,0,115,0,173,28,6,0,4617
2026/02/02,08:00,4709,0,547,1896,525,238,0,495,11,295,0,332,0,120,0,140,-7,117,0,4709
2026/02/02,08:30,4797,0,557,1888,449,238,0,436,11,294,0,472,0,141,0,88,-6,229,0,4797
2026/02/02,09:00,4747,0,504,1901,453,240,0,365,11,294,0,564,0,145,0,14,-5,261,0,4747
2026/02/02,09:30,4599,0,396,1884,424,239,0,332,11,292,0,653,0,194,0,0,-5,179,0,4599
2026/02/02,10:00,4530,0,426,1899,398,237,0,246,11,293,0,800,0,190,0,0,-5,35,0,4530
2026/02/02,10:30,4492,0,451,1880,399,235,0,226,11,294,0,854,0,183,0,0,-3,-38,0,4492
2026/02/02,11:00,4514,0,495,1858,395,230,0,218,11,293,0,896,0,171,0,0,-2,-51,0,4514
2026/02/02,11:30,4428,0,447,1824,357,203,0,217,11,294,0,907,0,181,0,0,-5,-8,0,4428
2026/02/02,12:00,4398,0,459,1829,300,183,0,206,11,295,0,819,0,181,0,0,-22,137,0,4398
2026/02/02,12:30,4386,0,467,1824,350,180,0,202,11,292,0,805,0,192,0,0,-29,92,0,4386
2026/02/02,13:00,4434,0,577,1838,492,179,0,221,11,279,0,611,0,195,0,0,-28,59,0,4434
2026/02/02,13:30,4428,0,525,1839,486,197,0,260,11,270,0,500,0,239,0,0,-28,129,0,4428
