単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/08/01,00:00,2915,0,20,1242,203,218,0,609,1,225,0,0,0,362,0,24,14,-3,0,2915
2025/08/01,00:30,2813,0,9,1234,181,218,0,599,1,225,0,0,0,343,0,22,-5,-14,0,2813
2025/08/01,01:00,2775,0,9,1262,189,218,0,607,1,225,0,0,0,317,0,24,-5,-72,0,2775
2025/08/01,01:30,2753,0,9,1262,196,218,0,612,1,226,0,0,0,302,0,31,-5,-99,0,2753
2025/08/01,02:00,2797,0,9,1231,221,218,0,619,1,225,0,0,0,291,0,26,-14,-30,0,2797
2025/08/01,02:30,2833,0,9,1255,227,218,0,620,1,226,0,0,0,281,0,24,-49,21,0,2833
2025/08/01,03:00,2929,0,9,1298,212,218,0,613,1,225,0,0,0,299,0,28,-4,30,0,2929
2025/08/01,03:30,2981,0,9,1315,217,218,0,612,1,225,0,0,0,318,0,23,-3,46,0,2981
2025/08/01,04:00,2985,0,9,1312,222,218,0,630,1,223,0,1,0,308,0,25,-2,38,0,2985
2025/08/01,04:30,2967,0,9,1281,201,218,0,672,1,225,0,17,0,298,0,24,-3,24,0,2967
2025/08/01,05:00,2993,0,9,1252,193,218,0,680,1,225,0,101,0,295,0,22,-5,2,0,2993
2025/08/01,05:30,2985,0,9,1297,188,218,0,645,1,225,0,204,0,289,0,24,-3,-112,0,2985
2025/08/01,06:00,3047,0,9,1266,183,218,0,643,1,225,0,338,0,272,0,20,-5,-123,0,3047
2025/08/01,06:30,3123,0,9,1243,192,218,0,594,1,225,0,503,0,262,0,17,-5,-136,0,3123
2025/08/01,07:00,3249,0,9,1208,194,218,0,575,1,225,0,658,0,282,0,6,-3,-124,0,3249
2025/08/01,07:30,3457,0,9,1186,196,217,0,576,1,225,0,830,0,331,0,0,5,-119,0,3457
2025/08/01,08:00,3703,0,9,1140,200,217,0,577,1,225,0,1030,0,343,0,0,6,-45,0,3703
2025/08/01,08:30,3957,0,9,1213,147,217,0,574,1,225,0,1196,0,360,0,119,6,-110,0,3957
2025/08/01,09:00,4110,0,9,1228,139,216,0,596,1,224,0,1349,0,366,0,185,-6,-197,0,4110
2025/08/01,09:30,4178,0,9,1290,135,215,0,592,1,224,0,1446,0,366,0,185,3,-288,0,4178
2025/08/01,10:00,4202,0,9,1339,148,216,0,574,1,224,0,1545,0,308,0,128,11,-301,0,4202
2025/08/01,10:30,4300,0,9,1384,176,217,0,573,1,225,0,1662,0,288,0,93,9,-337,0,4300
2025/08/01,11:00,4413,0,9,1400,182,216,0,575,1,224,0,1740,0,298,0,91,8,-331,0,4413
2025/08/01,11:30,4423,0,9,1406,185,213,0,562,1,224,0,1769,0,288,0,91,5,-330,0,4423
2025/08/01,12:00,4251,0,9,1349,162,184,0,554,1,225,0,1717,0,292,0,14,-3,-253,0,4251
2025/08/01,12:30,4215,0,9,1237,322,168,0,567,1,225,0,1645,0,295,0,0,-3,-251,0,4215
2025/08/01,13:00,4290,0,9,1351,407,168,0,583,1,214,0,1553,0,278,0,20,-2,-292,0,4290
2025/08/01,13:30,4304,0,9,1328,443,168,0,589,1,204,0,1445,0,265,0,40,0,-188,0,4304
2025/08/01,14:00,4244,0,74,1246,443,168,0,594,1,218,0,1313,0,277,0,89,-7,-172,0,4244
2025/08/01,14:30,4174,0,90,1199,431,168,0,594,1,224,0,1155,0,258,0,152,0,-98,0,4174
2025/08/01,15:00,4132,0,90,1236,420,177,0,634,1,224,0,984,0,226,0,187,-34,-13,0,4132
2025/08/01,15:30,4174,0,90,1296,445,207,0,698,1,225,0,810,0,225,0,186,-4,-5,0,4174
2025/08/01,16:00,4186,0,90,1365,508,214,0,769,1,224,0,611,0,222,0,189,-7,0,0,4186
2025/08/01,16:30,4142,0,90,1368,651,186,0,800,1,225,0,410,0,230,0,193,-6,-6,0,4142
2025/08/01,17:00,4035,0,90,1391,687,179,0,816,1,225,0,218,0,247,0,209,-6,-22,0,4035
2025/08/01,17:30,3931,0,90,1406,661,210,0,823,1,225,0,62,0,259,0,213,-6,-13,0,3931
2025/08/01,18:00,3862,0,90,1407,594,220,0,828,1,224,0,9,0,275,0,197,-15,32,0,3862
2025/08/01,18:30,3838,0,90,1406,533,221,0,832,1,225,0,0,0,289,0,192,-5,54,0,3838
2025/08/01,19:00,3825,0,91,1408,581,216,0,777,1,224,0,0,0,276,0,192,-7,66,0,3825
2025/08/01,19:30,3745,0,91,1405,573,188,0,778,1,226,0,1,0,276,0,191,-6,21,0,3745
2025/08/01,20:00,3597,0,92,1407,484,171,0,730,1,226,0,0,0,270,0,190,-6,32,0,3597
