単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/05/01,11:30,3212,0,216,293,12,54,0,568,19,240,0,2115,0,85,0,-473,-3,86,0,3212
2025/05/01,12:00,3079,0,144,292,11,54,0,569,19,235,0,2082,0,102,0,-496,-6,73,0,3079
2025/05/01,12:30,2979,0,105,291,12,54,0,570,19,225,0,2016,0,117,0,-511,-6,87,0,2979
2025/05/01,13:00,3013,0,125,276,11,54,0,590,19,210,0,1927,0,137,0,-514,-5,183,0,3013
2025/05/01,13:30,2925,0,144,235,12,54,0,608,19,195,0,1798,0,172,0,-528,-4,220,0,2925
2025/05/01,14:00,2879,0,144,339,18,58,0,647,19,202,0,1641,0,228,0,-526,-4,113,0,2879
2025/05/01,14:30,2803,0,282,437,12,58,0,664,19,215,0,1420,0,239,0,-453,-4,-86,0,2803
2025/05/01,15:00,2789,0,331,464,12,59,0,715,19,215,0,1167,0,227,0,-158,-5,-257,0,2789
2025/05/01,15:30,2845,0,439,534,12,59,0,739,19,215,0,930,0,247,0,90,-5,-434,0,2845
2025/05/01,16:00,2910,0,381,776,12,60,0,762,19,216,0,692,0,281,0,109,-2,-396,0,2910
2025/05/01,16:30,2996,0,277,1063,12,75,0,774,19,217,0,470,0,314,0,109,-3,-331,0,2996
2025/05/01,17:00,3004,0,315,1094,11,100,0,830,19,217,0,238,0,330,0,108,-4,-254,0,3004
2025/05/01,17:30,2992,0,211,1110,11,107,0,861,19,225,0,85,0,352,0,105,-5,-89,0,2992
2025/05/01,18:00,3066,0,281,1124,12,110,0,887,19,235,0,10,0,382,0,100,-6,-88,0,3066
2025/05/01,18:30,3148,0,361,1124,12,110,0,908,19,238,0,9,0,412,0,101,-5,-141,0,3148
2025/05/01,19:00,3206,0,444,1126,12,110,0,913,19,237,0,9,0,438,0,97,-6,-193,0,3206
2025/05/01,19:30,3138,0,455,1126,12,109,0,908,19,237,0,9,0,453,0,97,-6,-281,0,3138
2025/05/01,20:00,3055,0,476,1132,12,109,0,861,19,237,0,1,0,465,0,101,-5,-353,0,3055
2025/05/01,20:30,2993,0,505,1131,11,109,0,859,19,237,0,0,0,461,0,47,-6,-380,0,2993
2025/05/01,21:00,2913,0,467,1131,11,108,0,814,19,237,0,0,0,458,0,22,-5,-349,0,2913
2025/05/01,21:30,2819,0,438,1127,11,105,0,815,19,236,0,0,0,489,0,21,-6,-436,0,2819
2025/05/01,22:00,2797,0,448,1133,11,105,0,811,19,236,0,0,0,505,0,22,-6,-487,0,2797
2025/05/01,22:30,2693,0,376,1128,11,105,0,808,19,236,0,0,0,519,0,21,-5,-525,0,2693
2025/05/01,23:00,2730,0,512,921,11,105,0,792,19,235,0,0,0,519,0,119,-5,-498,0,2730
2025/05/01,23:30,2662,0,567,787,11,105,0,791,19,236,0,0,0,515,0,145,-6,-508,0,2662
2025/05/02,00:00,2606,0,541,781,12,106,0,793,19,237,0,0,0,503,0,87,-4,-469,0,2606
2025/05/02,00:30,2552,0,322,782,11,105,0,793,19,236,0,0,0,498,0,41,-5,-250,0,2552
2025/05/02,01:00,2595,0,280,751,11,106,0,804,19,236,0,0,0,499,0,40,-5,-146,0,2595
2025/05/02,01:30,2617,0,348,689,11,106,0,822,19,236,0,0,0,487,0,21,-4,-118,0,2617
2025/05/02,02:00,2694,0,497,672,12,106,0,823,19,236,0,0,0,488,0,119,-4,-274,0,2694
2025/05/02,02:30,2758,0,495,745,11,105,0,830,19,237,0,0,0,493,0,207,-4,-380,0,2758
2025/05/02,03:00,2842,0,507,780,12,106,0,836,19,237,0,0,0,500,0,196,-4,-347,0,2842
2025/05/02,03:30,2862,0,416,789,11,105,0,847,19,237,0,0,0,517,0,193,-5,-267,0,2862
2025/05/02,04:00,2877,0,438,790,11,106,0,847,19,237,0,1,0,514,0,193,-4,-275,0,2877
2025/05/02,04:30,2873,0,452,790,11,106,0,843,19,236,0,43,0,505,0,191,-4,-319,0,2873
2025/05/02,05:00,2966,0,524,784,11,106,0,826,19,236,0,166,0,496,0,210,-5,-407,0,2966
2025/05/02,05:30,2948,0,530,749,11,106,0,811,19,236,0,254,0,509,0,232,-5,-504,0,2948
2025/05/02,06:00,2976,0,378,716,12,106,0,776,19,236,0,348,0,559,0,193,-4,-363,0,2976
2025/05/02,06:30,2922,0,353,626,18,105,0,756,19,235,0,475,0,538,0,155,-5,-353,0,2922
2025/05/02,07:00,2905,0,428,562,18,92,0,760,19,235,0,578,0,515,0,20,-6,-316,0,2905
2025/05/02,07:30,2967,0,382,592,32,67,0,760,19,235,0,730,0,509,0,19,-6,-372,0,2967
2025/05/02,08:00,3108,0,432,654,56,59,0,756,19,236,0,838,0,526,0,69,-5,-532,0,3108
2025/05/02,08:30,3218,0,392,678,68,60,0,736,19,239,0,1026,0,560,0,21,-5,-576,0,3218
2025/05/02,09:00,3219,0,266,645,107,59,0,689,19,239,0,1139,0,599,0,1,-3,-541,0,3219
2025/05/02,09:30,3251,0,278,615,108,59,0,683,19,239,0,1185,0,606,0,-132,-3,-406,0,3251
2025/05/02,10:00,3226,0,257,602,108,58,0,672,19,239,0,1246,0,554,0,-185,-4,-340,0,3226
2025/05/02,10:30,3222,0,218,625,106,58,0,669,19,238,0,1333,0,547,0,-215,-4,-372,0,3222
2025/05/02,11:00,3254,0,334,622,69,58,0,669,19,238,0,1362,0,520,0,-207,-2,-428,0,3254
2025/05/02,11:30,3200,0,445,673,64,58,0,671,19,238,0,1325,0,496,0,-211,-5,-573,0,3200
2025/05/02,12:00,3079,0,333,638,73,59,0,677,19,239,0,1333,0,497,0,-208,-3,-578,0,3079
2025/05/02,12:30,3049,0,312,662,74,59,0,694,19,238,0,1328,0,510,0,-211,-4,-632,0,3049
2025/05/02,13:00,3123,0,356,633,73,59,0,708,19,226,0,1250,0,519,0,-98,-1,-621,0,3123
2025/05/02,13:30,3107,0,325,644,70,58,0,712,19,217,0,1138,0,559,0,0,-4,-631,0,3107
2025/05/02,14:00,3113,0,307,659,68,59,0,754,19,229,0,975,0,586,0,48,-4,-587,0,3113
2025/05/02,14:30,3095,0,330,621,72,72,0,756,19,238,0,772,0,600,0,113,-4,-494,0,3095
2025/05/02,15:00,3027,0,336,626,111,97,0,759,19,238,0,599,0,573,0,118,-5,-444,0,3027
2025/05/02,15:30,3043,0,371,662,111,103,0,795,19,238,0,460,0,515,0,121,-4,-348,0,3043
2025/05/02,16:00,3086,0,336,844,111,105,0,802,19,238,0,316,0,494,0,180,-4,-355,0,3086
2025/05/02,16:30,3116,0,267,1065,113,106,0,817,19,238,0,215,0,487,0,181,-4,-388,0,3116
2025/05/02,17:00,3080,0,190,1108,108,107,0,839,19,239,0,114,0,460,0,177,-6,-275,0,3080
2025/05/02,17:30,3094,0,353,1118,53,107,0,860,19,239,0,51,0,440,0,179,-5,-320,0,3094
2025/05/02,18:00,3127,0,416,1128,11,109,0,888,19,239,0,6,0,457,0,193,-5,-334,0,3127
2025/05/02,18:30,3169,0,405,1130,11,108,0,910,19,239,0,5,0,488,0,166,-4,-308,0,3169
2025/05/02,19:00,3160,0,405,1129,11,108,0,931,19,239,0,5,0,504,0,101,-5,-287,0,3160
2025/05/02,19:30,3104,0,351,1127,12,107,0,936,19,239,0,5,0,508,0,175,-5,-370,0,3104
2025/05/02,20:00,3043,0,400,1129,12,107,0,936,19,239,0,5,0,498,0,176,-5,-473,0,3043
2025/05/02,20:30,2971,0,429,1129,11,107,0,888,19,239,0,5,0,480,0,180,-5,-511,0,2971
2025/05/02,21:00,2884,0,335,1123,12,107,0,879,19,238,0,5,0,511,0,175,-5,-515,0,2884
2025/05/02,21:30,2778,0,234,1093,11,105,0,871,19,238,0,5,0,540,0,179,-5,-512,0,2778
2025/05/02,22:00,2696,0,145,1026,11,106,0,862,19,240,0,5,0,517,0,117,-5,-347,0,2696
2025/05/02,22:30,2632,0,165,1037,11,106,0,860,19,239,0,5,0,505,0,117,-5,-427,0,2632
2025/05/02,23:00,2685,0,151,1031,11,105,0,858,19,239,0,1,0,552,0,116,-4,-394,0,2685
2025/05/02,23:30,2615,0,142,1029,11,105,0,858,19,240,0,0,0,580,0,117,-5,-481,0,2615
2025/05/03,00:00,2606,0,144,1015,11,107,0,821,19,239,0,0,0,626,0,191,-3,-564,0,2606
2025/05/03,00:30,2536,0,142,928,11,106,0,793,19,239,0,0,0,649,0,218,-4,-565,0,2536
2025/05/03,01:00,2549,0,143,899,11,107,0,798,19,239,0,0,0,620,0,221,-4,-504,0,2549
2025/05/03,01:30,2583,0,145,892,11,107,0,809,19,240,0,0,0,613,0,221,-4,-470,0,2583
2025/05/03,02:00,2649,0,144,1034,11,107,0,822,19,240,0,0,0,618,0,220,-4,-562,0,2649
2025/05/03,02:30,2717,0,154,1051,11,107,0,836,19,239,0,0,0,645,0,219,-4,-560,0,2717
2025/05/03,03:00,2792,0,184,1093,11,107,0,837,19,240,0,0,0,663,0,217,-5,-574,0,2792
2025/05/03,03:30,2826,0,170,1126,12,106,0,838,19,239,0,0,0,679,0,218,-4,-577,0,2826
2025/05/03,04:00,2833,0,274,968,11,106,0,838,19,240,0,1,0,712,0,217,-4,-549,0,2833
2025/05/03,04:30,2797,0,374,684,11,106,0,834,19,240,0,32,0,693,0,221,-4,-413,0,2797
2025/05/03,05:00,2796,0,325,592,11,106,0,815,19,239,0,108,0,686,0,247,-5,-347,0,2796
2025/05/03,05:30,2782,0,335,525,11,106,0,813,19,239,0,164,0,683,0,223,-5,-331,0,2782
2025/05/03,06:00,2723,0,344,409,11,93,0,811,19,240,0,209,0,690,0,58,-5,-156,0,2723
2025/05/03,06:30,2653,0,333,389,11,68,0,798,19,239,0,279,0,636,0,-100,-5,-14,0,2653
2025/05/03,07:00,2621,0,353,434,11,59,0,799,19,233,0,311,0,615,0,-207,-6,0,0,2621
2025/05/03,07:30,2641,0,357,398,11,61,0,803,19,227,0,439,0,587,0,-215,-5,-41,0,2641
2025/05/03,08:00,2624,0,419,375,11,60,0,805,19,208,0,512,60,547,15,-216,-6,-110,0,2624
2025/05/03,08:30,2674,0,423,381,11,56,0,825,19,198,44,638,64,514,15,-194,-25,-172,0,2674
2025/05/03,09:00,2662,0,324,331,11,55,0,815,19,197,44,760,79,506,12,-216,-5,-135,0,2662
2025/05/03,09:30,2612,0,208,228,11,55,0,826,19,196,44,907,98,549,12,-458,-4,75,0,2612
2025/05/03,10:00,2652,0,71,188,11,55,0,837,19,196,44,1034,133,601,11,-578,-4,222,0,2652
2025/05/03,10:30,2704,0,116,187,11,55,0,854,19,195,44,1157,114,627,11,-602,-17,102,0,2704
2025/05/03,11:00,2709,0,89,193,11,55,0,849,19,196,44,1220,118,551,13,-529,-3,58,0,2709
2025/05/03,11:30,2735,0,89,194,11,55,0,845,19,196,44,1217,122,564,5,-458,-3,6,0,2735
2025/05/03,12:00,2730,0,89,243,12,57,0,828,19,196,44,1236,125,558,5,-448,-3,-57,0,2730
2025/05/03,12:30,2686,0,89,260,11,57,0,826,19,195,44,1210,122,559,6,-448,-3,-89,0,2686
2025/05/03,13:00,2617,0,130,280,11,57,0,828,19,194,33,1171,118,528,6,-454,-4,-143,0,2617
2025/05/03,13:30,2523,0,147,295,11,57,0,826,19,187,21,1047,107,543,5,-495,-3,-111,0,2523
2025/05/03,14:00,2500,0,245,363,11,57,0,830,19,178,21,917,97,561,6,-495,-3,-183,0,2500
2025/05/03,14:30,2496,0,371,365,12,57,0,839,18,173,33,781,79,577,5,-386,-2,-309,0,2496
2025/05/03,15:00,2507,0,400,383,11,60,0,854,18,182,0,647,63,593,5,-308,-3,-330,0,2507
2025/05/03,15:30,2549,0,399,515,13,61,0,843,18,199,0,508,48,542,4,-147,-3,-399,0,2549
2025/05/03,16:00,2575,0,163,527,11,63,0,848,18,206,0,382,0,517,0,100,-4,-256,0,2575
2025/05/03,16:30,2611,0,144,644,12,77,0,850,18,212,0,270,0,496,0,209,-3,-318,0,2611
2025/05/03,17:00,2636,0,145,755,11,102,0,882,18,215,0,157,0,478,0,257,-5,-379,0,2636
2025/05/03,17:30,2720,0,182,901,12,108,0,891,18,215,0,74,0,473,0,286,-7,-433,0,2720
2025/05/03,18:00,2797,0,174,968,12,111,0,929,18,215,0,12,0,449,0,359,-6,-444,0,2797
2025/05/03,18:30,2891,0,234,1006,12,111,0,931,18,215,0,0,0,447,0,351,-6,-428,0,2891
2025/05/03,19:00,2959,0,293,1014,11,111,0,913,19,216,0,0,0,490,0,354,-6,-456,0,2959
2025/05/03,19:30,2923,0,246,1011,11,110,0,908,19,216,0,1,0,521,0,354,-5,-469,0,2923
2025/05/03,20:00,2836,0,146,938,11,110,0,908,18,216,0,0,0,528,0,370,-5,-404,0,2836
2025/05/03,20:30,2806,0,202,978,11,110,0,908,18,217,0,0,0,500,0,358,-4,-492,0,2806
2025/05/03,21:00,2738,0,269,986,11,110,0,898,18,216,0,0,0,485,0,295,-5,-545,0,2738
2025/05/03,21:30,2636,0,160,920,11,108,0,853,18,216,0,0,0,496,0,295,-6,-435,0,2636
2025/05/03,22:00,2565,0,177,874,12,108,0,853,18,216,0,0,0,486,0,277,-5,-451,0,2565
2025/05/03,22:30,2507,0,176,878,11,108,0,854,19,216,0,0,0,472,0,259,-5,-481,0,2507
2025/05/03,23:00,2567,0,214,911,11,108,0,854,19,215,0,0,0,493,0,244,-4,-498,0,2567
2025/05/03,23:30,2501,0,159,910,11,108,0,858,19,216,0,0,0,530,0,198,-4,-504,0,2501
2025/05/04,00:00,2499,0,179,926,11,109,0,856,19,216,0,0,0,540,0,172,-3,-526,0,2499
2025/05/04,00:30,2457,0,176,927,11,109,0,851,19,216,0,0,0,522,0,184,-3,-555,0,2457
2025/05/04,01:00,2452,0,144,772,11,108,0,851,19,215,0,0,0,478,0,249,-4,-391,0,2452
2025/05/04,01:30,2494,0,144,869,11,108,0,841,19,216,0,0,0,463,0,264,-3,-438,0,2494
2025/05/04,02:00,2567,0,219,925,11,108,0,840,19,216,0,0,0,466,0,260,-5,-492,0,2567
2025/05/04,02:30,2619,0,223,934,11,108,0,841,19,216,0,0,0,442,0,261,-5,-431,0,2619
2025/05/04,03:00,2668,0,227,955,12,108,0,847,19,215,0,0,0,438,0,257,-5,-405,0,2668
2025/05/04,03:30,2700,0,276,956,11,108,0,847,19,216,0,0,0,441,0,258,-5,-427,0,2700
2025/05/04,04:00,2701,0,451,731,11,109,0,848,19,216,0,2,0,444,0,291,-5,-416,0,2701
2025/05/04,04:30,2697,0,445,600,12,109,0,847,19,216,0,50,0,420,0,297,-4,-314,0,2697
2025/05/04,05:00,2741,0,373,583,11,108,0,846,19,216,0,158,0,420,0,291,-5,-279,0,2741
2025/05/04,05:30,2703,0,471,527,11,108,0,846,19,216,0,239,0,416,0,99,-5,-244,0,2703
2025/05/04,06:00,2678,0,394,475,11,95,0,837,19,216,0,318,0,416,0,79,-5,-177,0,2678
2025/05/04,06:30,2616,0,448,454,11,70,0,840,19,214,0,431,0,371,0,57,-5,-294,0,2616
2025/05/04,07:00,2524,0,379,403,12,61,0,843,19,210,0,514,0,375,0,-37,-6,-249,0,2524
2025/05/04,07:30,2542,0,361,404,12,63,0,856,19,204,0,638,0,383,0,-183,-5,-210,0,2542
2025/05/04,08:00,2571,0,410,397,14,62,0,865,19,186,0,683,52,374,20,-189,-6,-244,0,2571
2025/05/04,08:30,2635,0,400,384,12,58,0,872,19,174,44,807,63,375,20,-218,-13,-235,0,2635
2025/05/04,09:00,2649,0,297,310,12,57,0,868,19,170,44,902,63,375,21,-225,-5,-131,0,2649
2025/05/04,09:30,2681,0,345,345,12,57,0,872,19,160,44,930,75,382,21,-366,-3,-72,0,2681
2025/05/04,10:00,2725,0,336,331,12,57,0,866,19,152,44,925,136,398,20,-368,-4,1,0,2725
2025/05/04,10:30,2683,0,335,252,11,57,0,866,19,150,44,924,221,368,49,-363,-4,68,0,2683
2025/05/04,11:00,2648,0,284,294,12,57,0,865,19,151,44,933,223,329,50,-360,-3,67,0,2648
2025/05/04,11:30,2670,0,318,306,11,57,0,875,19,151,44,946,188,328,22,-361,-4,24,0,2670
2025/05/04,12:00,2561,0,281,257,11,58,0,865,19,150,44,965,150,331,17,-371,-6,1,0,2561
2025/05/04,12:30,2485,0,178,218,11,57,0,865,19,150,44,1059,99,351,9,-456,-4,37,0,2485
2025/05/04,13:00,2502,0,139,334,11,57,0,867,19,151,33,1024,90,355,9,-491,-4,40,0,2502
2025/05/04,13:30,2508,0,166,322,12,57,0,867,19,151,21,1043,63,342,9,-488,-3,20,0,2508
2025/05/04,14:00,2433,0,155,319,12,58,0,871,19,151,21,938,56,338,2,-493,-4,69,0,2433
2025/05/04,14:30,2383,0,269,357,11,57,0,869,19,152,33,851,46,301,2,-492,-4,-7,0,2383
2025/05/04,15:00,2391,0,350,386,12,62,0,863,19,163,0,705,36,341,2,-370,-5,-135,0,2391
2025/05/04,15:30,2437,0,393,450,11,62,0,855,19,179,0,598,28,311,1,-166,-5,-270,0,2437
2025/05/04,16:00,2498,0,343,509,11,77,0,863,19,187,0,454,0,270,0,90,-4,-321,0,2498
2025/05/04,16:30,2596,0,305,711,11,103,0,866,19,192,0,308,0,257,0,188,-5,-359,0,2596
2025/05/04,17:00,2661,0,380,973,11,109,0,884,19,194,0,168,0,259,0,117,-4,-449,0,2661
2025/05/04,17:30,2723,0,401,991,11,110,0,915,19,195,0,67,0,264,0,94,-5,-339,0,2723
2025/05/04,18:00,2803,0,299,1001,11,112,0,956,19,195,0,14,0,277,0,236,-5,-312,0,2803
2025/05/04,18:30,2899,0,321,1005,11,111,0,959,19,195,0,10,0,280,0,298,-4,-306,0,2899
2025/05/04,19:00,2948,0,370,1003,11,111,0,959,19,195,0,10,0,307,0,315,-5,-347,0,2948
2025/05/04,19:30,2918,0,441,1001,11,110,0,959,19,195,0,11,0,293,0,295,-5,-412,0,2918
2025/05/04,20:00,2853,0,383,999,11,110,0,953,19,195,0,10,0,285,0,310,-6,-416,0,2853
2025/05/04,20:30,2781,0,326,999,11,111,0,953,19,195,0,3,0,289,0,299,-4,-420,0,2781
2025/05/04,21:00,2705,0,287,1000,11,111,0,922,19,195,0,0,0,299,0,235,-5,-369,0,2705
2025/05/04,21:30,2623,0,193,949,11,109,0,928,19,194,0,0,0,302,0,233,-6,-309,0,2623
2025/05/04,22:00,2553,0,225,887,11,109,0,896,19,195,0,0,0,256,0,201,-5,-241,0,2553
2025/05/04,22:30,2469,0,186,865,11,108,0,884,19,195,0,0,0,242,0,199,-4,-236,0,2469
2025/05/04,23:00,2528,0,189,832,11,108,0,885,19,195,0,0,0,230,0,239,-2,-178,0,2528
2025/05/04,23:30,2460,0,241,866,11,108,0,885,19,195,0,0,0,231,0,175,-2,-269,0,2460
2025/05/05,00:00,2437,0,213,907,11,108,0,882,19,195,0,0,0,233,0,150,-2,-279,0,2437
2025/05/05,00:30,2373,0,143,857,11,108,0,869,19,195,0,0,0,261,0,151,-4,-237,0,2373
2025/05/05,01:00,2401,0,123,687,12,109,0,858,19,195,0,0,0,299,0,220,-5,-116,0,2401
2025/05/05,01:30,2429,0,85,656,12,108,0,845,19,195,0,0,0,275,0,252,-5,-13,0,2429
2025/05/05,02:00,2481,0,90,592,11,109,0,855,19,196,0,0,0,270,0,269,-6,76,0,2481
2025/05/05,02:30,2541,0,197,596,11,109,0,860,19,195,0,0,0,244,0,286,-4,28,0,2541
2025/05/05,03:00,2613,0,340,576,11,109,0,860,19,195,0,0,0,242,0,280,-4,-15,0,2613
2025/05/05,03:30,2635,0,365,512,11,108,0,878,19,195,0,0,0,254,0,284,-4,13,0,2635
2025/05/05,04:00,2660,0,387,491,11,108,0,878,19,196,0,2,0,232,0,283,-4,57,0,2660
2025/05/05,04:30,2650,0,431,496,11,108,0,885,19,195,0,56,0,218,0,280,-5,-44,0,2650
2025/05/05,05:00,2738,0,459,492,11,109,0,891,19,195,0,196,0,200,0,262,-5,-91,0,2738
2025/05/05,05:30,2696,0,459,481,11,108,0,889,19,196,0,329,0,192,0,145,-5,-128,0,2696
2025/05/05,06:00,2635,0,344,458,11,96,0,837,19,196,0,483,0,169,0,31,-5,-4,0,2635
2025/05/05,06:30,2537,0,332,345,11,70,0,837,19,193,0,618,0,180,0,-101,-6,39,0,2537
2025/05/05,07:00,2420,0,274,320,11,61,0,837,19,188,0,757,0,188,0,-223,-6,-6,0,2420
2025/05/05,07:30,2448,0,276,391,12,63,0,834,19,182,0,1058,0,187,0,-441,-15,-118,0,2448
2025/05/05,08:00,2513,0,263,383,16,62,0,834,19,166,0,1286,69,183,21,-440,-6,-253,0,2513
2025/05/05,08:30,2615,0,245,409,14,58,0,834,19,152,44,1488,78,177,24,-435,-5,-341,0,2615
2025/05/05,09:00,2754,0,269,427,11,57,0,840,19,152,44,1602,87,173,25,-417,-4,-375,0,2754
2025/05/05,09:30,2790,0,227,357,12,57,0,841,19,151,44,1642,91,178,25,-408,-4,-282,0,2790
2025/05/05,10:00,2802,0,274,377,11,57,0,835,19,151,44,1739,124,161,26,-491,-6,-325,0,2802
2025/05/05,10:30,2822,0,307,363,12,57,0,834,18,151,44,1772,95,190,9,-489,-5,-388,0,2822
2025/05/05,11:00,2825,0,303,402,12,57,0,834,18,151,44,1720,98,217,9,-501,-5,-383,0,2825
2025/05/05,11:30,2841,0,493,423,11,57,0,834,18,151,44,1572,95,234,9,-490,-4,-458,0,2841
2025/05/05,12:00,2745,0,371,404,11,57,0,820,18,151,44,1521,93,253,9,-365,-4,-492,0,2745
2025/05/05,12:30,2607,0,212,348,11,57,0,820,18,151,44,1497,87,287,1,-317,-4,-473,0,2607
2025/05/05,13:00,2555,0,246,380,11,57,0,823,19,151,33,1438,80,327,1,-411,-4,-482,0,2555
2025/05/05,13:30,2489,0,207,421,11,62,0,822,18,162,0,1366,71,371,1,-497,-3,-451,0,2489
2025/05/05,14:00,2469,0,135,399,11,62,0,834,19,179,0,1266,62,445,1,-485,-5,-391,0,2469
2025/05/05,14:30,2365,0,92,331,11,62,0,841,19,184,0,1150,52,435,1,-446,-4,-310,0,2365
2025/05/05,15:00,2325,0,88,469,11,62,0,838,19,189,0,968,43,463,0,-499,-9,-274,0,2325
2025/05/05,15:30,2373,0,203,573,11,62,0,850,19,193,0,791,34,417,0,-396,-6,-344,0,2373
2025/05/05,16:00,2464,0,373,619,11,77,0,856,19,193,0,639,0,414,0,-266,-4,-467,0,2464
2025/05/05,16:30,2598,0,442,644,11,102,0,860,19,194,0,456,0,419,0,35,-3,-581,0,2598
2025/05/05,17:00,2650,0,404,669,11,109,0,879,19,193,0,247,0,411,0,259,-4,-547,0,2650
2025/05/05,17:30,2654,0,176,791,11,109,0,908,19,194,0,91,0,422,0,259,-5,-321,0,2654
2025/05/05,18:00,2723,0,161,996,11,112,0,929,19,195,0,9,0,458,0,259,-3,-423,0,2723
2025/05/05,18:30,2823,0,156,1055,11,111,0,930,19,195,0,0,0,498,0,256,-5,-403,0,2823
2025/05/05,19:00,2883,0,145,1033,11,111,0,930,19,194,0,0,0,539,0,254,-6,-347,0,2883
2025/05/05,19:30,2853,0,154,1114,11,110,0,909,19,195,0,0,0,524,0,252,-7,-428,0,2853
2025/05/05,20:00,2817,0,163,1229,11,110,0,911,19,195,0,0,0,510,0,254,-4,-581,0,2817
2025/05/05,20:30,2757,0,148,1239,11,110,0,923,19,195,0,0,0,471,0,256,-4,-611,0,2757
2025/05/05,21:00,2693,0,145,1232,11,110,0,892,19,195,0,0,0,424,0,257,-4,-588,0,2693
2025/05/05,21:30,2621,0,145,1186,11,108,0,898,19,195,0,0,0,398,0,263,-4,-598,0,2621
2025/05/05,22:00,2554,0,145,1145,11,108,0,899,19,196,0,0,0,374,0,225,10,-578,0,2554
2025/05/05,22:30,2486,0,144,1127,12,108,0,886,19,195,0,0,0,349,0,215,10,-579,0,2486
2025/05/05,23:00,2505,0,144,1133,11,109,0,884,19,196,0,0,0,335,0,211,10,-547,0,2505
2025/05/05,23:30,2439,0,144,992,11,109,0,884,19,196,0,0,0,374,0,233,6,-529,0,2439
2025/05/06,00:00,2445,0,146,994,11,108,0,878,19,195,0,0,0,388,0,281,-5,-570,0,2445
2025/05/06,00:30,2391,0,145,937,12,108,0,875,19,195,0,0,0,395,0,278,-4,-569,0,2391
2025/05/06,01:00,2431,0,148,964,11,108,0,896,19,196,0,0,0,398,0,276,-4,-581,0,2431
2025/05/06,01:30,2469,0,148,985,11,108,0,902,19,196,0,0,0,406,0,276,-5,-577,0,2469
2025/05/06,02:00,2532,0,147,1048,11,108,0,939,19,195,0,0,0,385,0,275,-5,-590,0,2532
