単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/07/01,00:00,2616,0,9,1331,125,148,0,647,17,154,0,0,0,430,0,20,-12,-253,0,2616
2025/07/01,00:30,2556,0,9,1295,111,146,0,644,17,154,0,0,0,447,0,24,-9,-282,0,2556
2025/07/01,01:00,2504,0,9,1258,111,147,0,633,17,154,0,0,0,453,0,20,-34,-264,0,2504
2025/07/01,01:30,2530,0,9,1216,111,148,0,644,17,154,0,0,0,447,0,21,-8,-229,0,2530
2025/07/01,02:00,2558,0,9,1229,111,148,0,667,17,154,0,0,0,448,0,23,-5,-243,0,2558
2025/07/01,02:30,2636,0,9,1303,111,148,0,690,17,154,0,0,0,448,0,23,-6,-261,0,2636
2025/07/01,03:00,2734,0,9,1373,130,148,0,694,17,154,0,0,0,452,0,23,-5,-261,0,2734
2025/07/01,03:30,2764,0,9,1429,121,148,0,697,17,154,0,1,0,445,0,19,-4,-272,0,2764
2025/07/01,04:00,2779,0,9,1413,115,148,0,694,17,154,0,27,0,440,0,22,-4,-256,0,2779
2025/07/01,04:30,2811,0,9,1434,127,148,0,691,17,155,0,91,0,442,0,21,-5,-319,0,2811
2025/07/01,05:00,2838,0,9,1369,112,148,0,691,17,154,0,218,0,439,0,19,-5,-333,0,2838
2025/07/01,05:30,2822,0,9,1326,113,148,0,566,17,155,0,344,0,441,0,26,-6,-317,0,2822
2025/07/01,06:00,2855,0,9,1325,86,147,0,527,17,155,0,462,0,421,0,24,-4,-314,0,2855
2025/07/01,06:30,2939,0,9,1371,58,148,0,521,17,155,0,620,0,351,0,20,-5,-326,0,2939
2025/07/01,07:00,3002,0,9,1283,58,148,0,536,16,154,0,800,0,323,0,21,-5,-341,0,3002
2025/07/01,07:30,3214,0,9,1250,58,147,0,547,17,154,0,1016,0,325,0,22,-5,-326,0,3214
2025/07/01,08:00,3449,0,9,1308,64,146,0,531,17,154,0,1228,0,311,0,22,-4,-337,0,3449
2025/07/01,08:30,3657,0,9,1333,65,147,0,534,16,152,0,1405,0,307,0,22,-5,-328,0,3657
2025/07/01,09:00,3830,0,9,1364,65,146,0,539,17,151,0,1594,0,284,0,20,-25,-334,0,3830
2025/07/01,09:30,3948,0,9,1350,64,146,0,543,16,153,0,1713,0,275,0,19,-6,-334,0,3948
2025/07/01,10:00,4025,0,10,1402,64,146,0,523,17,153,0,1800,0,218,0,23,-5,-326,0,4025
2025/07/01,10:30,4137,0,9,1465,95,146,0,512,16,155,0,1836,0,176,0,44,-4,-313,0,4137
