単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/05/01,00:00,2547,0,548,842,58,102,751,22,291,0,0,429,0,48,-3,-541,0,2547
2024/05/01,00:30,2503,0,461,840,59,102,762,22,288,0,0,471,0,76,-4,-574,0,2503
2024/05/01,01:00,2541,0,448,761,58,102,746,22,286,0,0,494,0,189,-3,-562,0,2541
2024/05/01,01:30,2567,0,494,702,58,101,746,22,282,0,0,515,0,210,-2,-561,0,2567
2024/05/01,02:00,2640,0,536,662,58,101,748,22,279,0,0,548,0,264,-3,-575,0,2640
2024/05/01,02:30,2696,0,578,655,58,101,748,22,276,0,0,512,0,323,-2,-575,0,2696
2024/05/01,03:00,2758,0,588,669,58,102,755,22,272,0,0,485,0,385,-4,-574,0,2758
2024/05/01,03:30,2828,0,591,673,58,102,757,22,269,0,0,497,0,445,-3,-583,0,2828
2024/05/01,04:00,2826,0,592,690,58,102,758,22,267,1,0,504,0,416,-2,-582,0,2826
2024/05/01,04:30,2820,0,594,677,59,101,758,22,264,45,0,488,0,387,-4,-571,0,2820
2024/05/01,05:00,2895,0,597,653,58,101,773,22,261,184,0,444,0,393,-4,-587,0,2895
2024/05/01,05:30,2847,0,567,615,59,101,770,22,258,312,0,381,0,343,-5,-576,0,2847
2024/05/01,06:00,2922,0,564,611,59,89,750,22,254,526,0,339,0,315,-5,-602,0,2922
2024/05/01,06:30,2864,0,563,612,58,63,711,22,250,712,0,290,0,173,-4,-586,0,2864
2024/05/01,07:00,2910,0,563,632,59,54,690,22,249,857,0,257,0,117,-5,-585,0,2910
2024/05/01,07:30,2930,0,532,618,58,57,689,22,248,1041,0,240,0,26,-5,-596,0,2930
2024/05/01,08:00,3031,0,543,621,59,56,684,22,248,1184,0,225,0,21,-4,-628,0,3031
2024/05/01,08:30,3099,0,440,633,58,56,685,22,248,1332,0,234,0,22,-2,-629,0,3099
2024/05/01,09:00,3156,0,407,604,58,55,686,22,247,1492,0,245,0,-8,-3,-649,0,3156
2024/05/01,09:30,3148,0,361,570,58,55,687,22,247,1592,0,263,0,-67,-3,-637,0,3148
2024/05/01,10:00,3144,0,323,557,58,54,688,22,247,1679,0,249,0,-79,-4,-650,0,3144
2024/05/01,10:30,3140,0,279,558,58,54,688,22,247,1755,0,226,0,-76,-4,-667,0,3140
2024/05/01,11:00,3144,0,411,576,59,54,669,22,247,1820,0,205,0,-274,-3,-642,0,3144
2024/05/01,11:30,3076,0,395,582,99,54,668,22,247,1849,0,195,0,-400,-2,-633,0,3076
