単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/09/01,00:00,2425,0,13,1251,112,220,0,450,1,247,0,0,0,378,0,32,-9,-270,0,2425
2025/09/01,00:30,2359,0,10,1213,111,220,0,446,1,246,0,0,0,425,0,22,-9,-326,0,2359
2025/09/01,01:00,2351,0,10,1179,111,220,0,444,1,247,0,0,0,405,0,21,-8,-279,0,2351
2025/09/01,01:30,2349,0,10,1205,111,220,0,443,1,248,0,0,0,405,0,22,-8,-308,0,2349
2025/09/01,02:00,2377,0,10,1252,111,220,0,448,1,247,0,0,0,391,0,21,-7,-317,0,2377
2025/09/01,02:30,2427,0,10,1276,111,220,0,449,1,247,0,0,0,410,0,22,-7,-312,0,2427
2025/09/01,03:00,2517,0,10,1238,111,220,0,443,1,247,0,0,0,412,0,27,-6,-186,0,2517
2025/09/01,03:30,2583,0,10,1235,113,220,0,468,1,248,0,0,0,392,0,22,-6,-120,0,2583
2025/09/01,04:00,2619,0,10,1269,147,220,0,479,1,247,0,0,0,364,0,21,-6,-133,0,2619
2025/09/01,04:30,2631,0,10,1300,163,220,0,484,1,247,0,0,0,338,0,22,-6,-148,0,2631
2025/09/01,05:00,2618,0,10,1287,161,220,0,484,1,247,0,12,0,330,0,22,-6,-150,0,2618
2025/09/01,05:30,2598,0,10,1287,193,220,0,438,1,247,0,104,0,281,0,10,-6,-187,0,2598
2025/09/01,06:00,2684,0,9,1305,257,220,0,437,1,247,0,228,0,229,0,0,-5,-244,0,2684
2025/09/01,06:30,2784,0,10,1294,336,220,0,433,1,247,0,339,0,192,0,0,-6,-282,0,2784
2025/09/01,07:00,2916,0,10,1303,343,220,0,437,1,247,0,414,0,177,0,0,-6,-230,0,2916
2025/09/01,07:30,3058,0,10,1288,268,220,0,440,1,246,0,535,0,198,0,0,-5,-143,0,3058
2025/09/01,08:00,3264,0,30,1312,276,220,0,417,1,246,0,591,0,237,0,14,-6,-74,0,3264
2025/09/01,08:30,3472,0,33,1207,285,220,0,391,1,247,0,646,0,296,0,96,-4,54,0,3472
2025/09/01,09:00,3655,0,41,1176,230,219,0,365,1,247,0,705,0,318,0,95,-6,264,0,3655
2025/09/01,09:30,3735,0,44,1211,225,218,0,351,1,246,0,732,0,312,0,58,-6,343,0,3735
2025/09/01,10:00,3760,0,43,1279,209,218,0,312,1,246,0,758,0,261,0,65,-1,369,0,3760
2025/09/01,10:30,3754,0,43,1253,221,218,0,307,1,246,0,744,0,273,0,83,-1,366,0,3754
2025/09/01,11:00,3770,0,43,1143,238,218,0,306,1,246,0,766,0,278,0,127,-2,406,0,3770
2025/09/01,11:30,3770,0,43,1178,254,218,0,317,1,246,0,737,0,291,0,95,0,390,0,3770
2025/09/01,12:00,3714,0,43,1300,306,218,0,347,1,247,0,588,0,324,0,18,7,315,0,3714
2025/09/01,12:30,3702,0,43,1328,335,218,0,365,1,247,0,509,0,362,0,22,-1,273,0,3702
2025/09/01,13:00,3772,0,44,1349,303,218,0,411,1,234,0,421,0,376,0,95,-7,327,0,3772
2025/09/01,13:30,3772,0,44,1286,291,218,0,419,1,226,0,380,0,483,0,95,-8,337,0,3772
2025/09/01,14:00,3786,0,44,1285,290,219,0,431,1,239,0,329,0,565,0,95,-7,295,0,3786
2025/09/01,14:30,3818,0,45,1304,448,219,0,465,1,248,0,251,0,610,0,95,-6,138,0,3818
2025/09/01,15:00,3749,0,45,1318,596,220,0,542,1,248,0,189,0,528,0,100,-5,-33,0,3749
2025/09/01,15:30,3769,0,45,1318,715,219,0,591,1,248,0,137,0,452,0,144,-6,-95,0,3769
2025/09/01,16:00,3773,0,46,1336,624,219,0,644,1,248,0,82,0,487,0,254,-5,-163,0,3773
2025/09/01,16:30,3735,0,47,1323,614,221,0,653,1,248,0,43,0,514,0,296,-6,-219,0,3735
2025/09/01,17:00,3680,0,47,1328,647,221,0,670,1,248,0,8,0,505,0,293,-6,-282,0,3680
2025/09/01,17:30,3672,0,47,1317,626,221,0,693,1,248,0,2,0,550,0,268,-6,-295,0,3672
2025/09/01,18:00,3671,0,46,1329,594,222,0,696,1,248,0,0,0,549,0,208,-5,-217,0,3671
2025/09/01,18:30,3669,0,46,1320,705,222,0,724,1,247,0,0,0,549,0,141,-6,-280,0,3669
2025/09/01,19:00,3613,0,46,1330,666,222,0,665,1,247,0,0,0,535,0,112,-6,-205,0,3613
2025/09/01,19:30,3503,0,45,1320,759,221,0,660,1,247,0,0,0,436,0,102,-2,-286,0,3503
2025/09/01,20:00,3389,0,45,1337,816,221,0,615,1,247,0,0,0,350,0,94,-1,-336,0,3389
2025/09/01,20:30,3313,0,46,1332,785,221,0,611,1,247,0,0,0,307,0,94,-2,-329,0,3313
2025/09/01,21:00,3202,0,46,1323,492,219,0,613,1,248,0,0,0,279,0,93,-2,-110,0,3202
2025/09/01,21:30,3092,0,46,1293,361,219,0,603,1,248,0,0,0,285,0,93,-3,-54,0,3092
2025/09/01,22:00,3017,0,46,1295,289,219,0,594,1,248,0,0,0,280,0,93,-2,-46,0,3017
2025/09/01,22:30,2911,0,47,1303,238,219,0,580,1,250,0,0,0,283,0,14,-4,-20,0,2911
2025/09/01,23:00,2886,0,33,1318,262,219,0,577,1,251,0,0,0,316,0,0,-3,-88,0,2886
