date,pref,solar_kw,wind_kw
2017-09-30,静岡県,1625605.6,152936.2
2017-09-30,香川県,620403.311,0.0
2017-09-30,高知県,351464.862,35939.6
2017-09-30,鳥取県,238905.114,59119.6
2017-09-30,鹿児島県,1500153.966,260124.5
2017-12-31,三重県,1444876.2,202039.3
2017-12-31,京都府,459402.19999999995,2252.5
2017-12-31,佐賀県,539524.118,42708.6
2017-12-31,兵庫県,1918189.266,55100.0
2017-12-31,北海道,1256491.9340000001,354158.19999999995
2017-12-31,千葉県,2089539.0,67031.0
2017-12-31,和歌山県,491668.7,94679.0
2017-12-31,埼玉県,1327245.5999999999,0.0
2017-12-31,大分県,917668.5959999999,11739.6
2017-12-31,大阪府,845149.9,0.0
2017-12-31,奈良県,427112.2,0.0
2017-12-31,宮城県,852352.6000000001,7551.4
2017-12-31,宮崎県,906337.5210000001,16000.0
2017-12-31,富山県,255764.04700000002,3300.0
2017-12-31,山口県,804099.872,113469.5
2017-12-31,山形県,204004.2,61186.1
2017-12-31,山梨県,530479.4,0.0
2017-12-31,岐阜県,1006639.2100000001,9203.0
2017-12-31,岡山県,1141467.874,0.0
2017-12-31,岩手県,521597.8,67183.3
2017-12-31,島根県,297232.309,176904.9
2017-12-31,広島県,1082430.1099999999,0.0
2017-12-31,徳島県,533998.72,19520.1
2017-12-31,愛媛県,671196.735,96226.6
2017-12-31,愛知県,2111577.6,66068.0
2017-12-31,新潟県,264778.69999999995,27688.4
2017-12-31,東京都,488888.02,3650.0
2017-12-31,栃木県,1755297.5,0.0
2017-12-31,沖縄県,357035.335,17656.0
2017-12-31,滋賀県,654840.3,1500.0
2017-12-31,熊本県,1143903.147,30210.4
2017-12-31,石川県,338293.767,124526.0
2017-12-31,神奈川県,662605.2999999999,6270.0
2017-12-31,福井県,177503.244,28000.0
2017-12-31,福岡県,1866054.1139999998,24870.7
2017-12-31,福島県,1158333.8,159882.6
2017-12-31,秋田県,210271.4,367282.2
2017-12-31,群馬県,1547419.7,343.0
2017-12-31,茨城県,2556571.3099999996,104990.0
2017-12-31,長崎県,748783.3720000001,109732.6
2017-12-31,長野県,1150510.4,0.0
2017-12-31,青森県,606934.6,387759.1
2017-12-31,静岡県,1695543.0,152936.2
2017-12-31,香川県,631618.5449999999,0.0
2017-12-31,高知県,362520.637,35979.2
2017-12-31,鳥取県,242785.664,59119.6
2017-12-31,鹿児島県,1539441.0659999999,260124.5
2018-03-31,三重県,1503344.3,202039.3
2018-03-31,京都府,467947.69999999995,2252.5
2018-03-31,佐賀県,547466.538,46688.6
2018-03-31,兵庫県,1952167.266,55100.0
2018-03-31,北海道,1308074.5059999998,360144.8
2018-03-31,千葉県,2138343.5,67118.5
2018-03-31,和歌山県,505830.39999999997,94679.0
2018-03-31,埼玉県,1353391.5000000002,0.0
2018-03-31,大分県,928116.4859999999,11815.6
2018-03-31,大阪府,872731.8999999999,0.0
2018-03-31,奈良県,437507.9,0.0
2018-03-31,宮城県,884591.3999999999,7570.9
2018-03-31,宮崎県,984892.1909999998,16097.5
2018-03-31,富山県,260803.48299999998,3300.0
2018-03-31,山口県,813072.5789999999,113488.5
2018-03-31,山形県,208517.7,61265.3
2018-03-31,山梨県,537489.2999999998,0.0
2018-03-31,岐阜県,1032078.5299999998,9203.0
2018-03-31,岡山県,1186957.435,0.0
2018-03-31,岩手県,530268.1,92502.8
2018-03-31,島根県,303164.505,178294.9
2018-03-31,広島県,1102574.9490000003,0.0
2018-03-31,徳島県,545652.91,19520.1
2018-03-31,愛媛県,683110.7660000001,96226.6
2018-03-31,愛知県,2153901.5,66086.0
2018-03-31,新潟県,266905.80000000005,27688.4
2018-03-31,東京都,499815.82000000007,3650.0
2018-03-31,栃木県,1783100.2999999998,0.0
2018-03-31,沖縄県,362214.27100000007,17656.0
2018-03-31,滋賀県,663370.6000000001,1500.0
2018-03-31,熊本県,1165235.7270000002,30210.4
2018-03-31,石川県,343449.24899999995,124526.0
2018-03-31,神奈川県,673198.7,6270.0
2018-03-31,福井県,181873.032,28000.0
2018-03-31,福岡県,1896042.494,31470.7
2018-03-31,福島県,1279594.9000000001,169302.1
2018-03-31,秋田県,211278.8,367493.8
2018-03-31,群馬県,1582004.5999999992,343.0
2018-03-31,茨城県,2632458.55,104990.0
2018-03-31,長崎県,758310.1619999997,109770.8
2018-03-31,長野県,1196554.0999999999,0.0
2018-03-31,青森県,610671.7999999999,420369.9
2018-03-31,静岡県,1727427.400000001,152975.2
2018-03-31,香川県,643879.1109999999,0.0
2018-03-31,高知県,367695.562,68979.2
2018-03-31,鳥取県,245439.814,59119.6
2018-03-31,鹿児島県,1578101.6659999997,260221.1
2018-06-30,三重県,1582152.3,202039.3
2018-06-30,京都府,473932.0000000001,2252.5
2018-06-30,佐賀県,571440.7279999999,46708.1
2018-06-30,兵庫県,2009207.9660000002,55100.0
2018-06-30,北海道,1338714.296,390680.19999999995
2018-06-30,千葉県,2233428.5,67147.5
2018-06-30,和歌山県,533199.7999999999,120679.0
2018-06-30,埼玉県,1382356.0999999999,0.0
2018-06-30,大分県,943728.4859999999,11815.6
2018-06-30,大阪府,885632.4000000001,0.0
2018-06-30,奈良県,447287.0,0.0
2018-06-30,宮城県,927944.9999999998,7590.4
2018-06-30,宮崎県,1004314.7609999998,16097.5
2018-06-30,富山県,266536.08799999993,3300.0
2018-06-30,山口県,877662.1410000002,113488.5
2018-06-30,山形県,210692.6,61294.6
2018-06-30,山梨県,548714.5999999999,12.8
2018-06-30,岐阜県,1068813.33,9203.0
2018-06-30,岡山県,1217012.6550000003,0.0
2018-06-30,岩手県,562899.7,92502.8
2018-06-30,島根県,309760.06600000005,178307.7
2018-06-30,広島県,1130840.5850000004,0.0
2018-06-30,徳島県,562217.6460000001,19520.1
2018-06-30,愛媛県,693613.0610000002,96286.0
2018-06-30,愛知県,2212151.7,66086.0
2018-06-30,新潟県,269827.7999999999,27688.4
2018-06-30,東京都,506211.21999999986,3650.0
2018-06-30,栃木県,1886787.7000000002,0.0
2018-06-30,沖縄県,367596.40100000007,17656.0
2018-06-30,滋賀県,677352.1,1500.0
2018-06-30,熊本県,1200290.3470000005,30210.4
2018-06-30,石川県,365435.349,124526.0
2018-06-30,神奈川県,683057.2,6270.0
2018-06-30,福井県,186997.693,28000.0
2018-06-30,福岡県,1919055.7580000004,31470.7
2018-06-30,福島県,1359921.3999999997,169302.1
2018-06-30,秋田県,215400.8,411231.5
2018-06-30,群馬県,1646390.4000000001,346.2
2018-06-30,茨城県,2761573.75,106970.0
2018-06-30,長崎県,771450.5819999998,109849.2
2018-06-30,長野県,1227084.1,0.0
2018-06-30,青森県,613750.5000000001,420603.9
2018-06-30,静岡県,1772632.7,153168.2
2018-06-30,香川県,656733.288,19.8
2018-06-30,高知県,382076.71700000006,69117.8
2018-06-30,鳥取県,275752.41400000005,59119.6
2018-06-30,鹿児島県,1611356.1529999997,260318.5
2018-09-30,三重県,1633447.0999999996,202058.8
2018-09-30,京都府,482264.4000000003,2252.5
2018-09-30,佐賀県,577305.008,46708.1
2018-09-30,兵庫県,2050322.1660000007,55100.0
2018-09-30,北海道,1399357.31,391159.0
2018-09-30,千葉県,2280587.4,67177.0
2018-09-30,和歌山県,542909.5,120679.0
2018-09-30,埼玉県,1409312.7,0.0
2018-09-30,大分県,959191.2060000002,11831.6
2018-09-30,大阪府,897826.3000000004,0.0
2018-09-30,奈良県,456707.10000000003,0.0
2018-09-30,宮城県,1045260.5000000001,7629.2
2018-09-30,宮崎県,1017980.6780000001,16097.5
2018-09-30,富山県,269870.256,3300.0
2018-09-30,山口県,898395.0889999999,113488.5
2018-09-30,山形県,216509.7,63284.6
2018-09-30,山梨県,557473.7999999998,12.8
2018-09-30,岐阜県,1094261.3300000003,9203.0
2018-09-30,岡山県,1249460.0089999998,0.0
2018-09-30,岩手県,588706.1000000001,92918.6
2018-09-30,島根県,313119.65099999995,178424.7
2018-09-30,広島県,1168953.1080000002,0.0
2018-09-30,徳島県,574974.7509999999,19520.1
2018-09-30,愛媛県,704854.6600000004,96325.6
2018-09-30,愛知県,2247834.8000000003,66086.0
2018-09-30,新潟県,319298.99999999994,27688.4
2018-09-30,東京都,513157.3199999998,3650.0
2018-09-30,栃木県,1908182.6000000003,0.0
2018-09-30,沖縄県,370888.1980000001,17656.0
2018-09-30,滋賀県,690932.4999999999,1500.0
2018-09-30,熊本県,1227122.751000001,30210.4
2018-09-30,石川県,379950.93700000003,124526.0
2018-09-30,神奈川県,690358.6999999998,4770.0
2018-09-30,福井県,191304.08,28000.0
2018-09-30,福岡県,1946157.0280000009,31470.7
2018-09-30,福島県,1395186.6000000006,169302.1
2018-09-30,秋田県,227047.5,411992.7
2018-09-30,群馬県,1682358.5999999996,346.2
2018-09-30,茨城県,2839709.85,106970.1
2018-09-30,長崎県,781464.1019999997,109985.6
2018-09-30,長野県,1256324.5,0.0
2018-09-30,青森県,621278.1,421093.4
2018-09-30,静岡県,1808348.9000000008,153186.2
2018-09-30,香川県,671382.454,58.8
2018-09-30,高知県,387321.66000000003,69197.0
2018-09-30,鳥取県,278713.96099999995,59119.6
2018-09-30,鹿児島県,1639108.7950000006,260337.9
2018-12-31,三重県,1683691.3999999997,202058.8
2018-12-31,京都府,492270.00000000035,2252.5
2018-12-31,佐賀県,587930.069,44740.9
2018-12-31,兵庫県,2127507.466000001,55100.0
2018-12-31,北海道,1424305.42,412293.69999999995
2018-12-31,千葉県,2363832.6,67177.0
2018-12-31,和歌山県,566223.8,120679.0
2018-12-31,埼玉県,1439504.2999999998,0.0
2018-12-31,大分県,996466.2660000003,11361.1
2018-12-31,大阪府,915906.5000000005,0.0
2018-12-31,奈良県,466295.0,0.0
2018-12-31,宮城県,1174908.4000000004,7629.2
2018-12-31,宮崎県,1053189.827,16097.5
2018-12-31,富山県,276145.912,3300.0
2018-12-31,山口県,911437.5909999999,114988.5
2018-12-31,山形県,224254.80000000002,63294.0
2018-12-31,山梨県,576313.5999999999,0.0
2018-12-31,岐阜県,1114892.8300000003,9203.0
2018-12-31,岡山県,1473379.4020000002,0.0
2018-12-31,岩手県,606359.7,93155.9
2018-12-31,島根県,316611.1,178424.7
2018-12-31,広島県,1193278.418,0.0
2018-12-31,徳島県,587642.0099999999,19520.1
2018-12-31,愛媛県,714419.9720000004,96563.2
2018-12-31,愛知県,2301295.1000000006,66145.4
2018-12-31,新潟県,322285.69999999995,27688.4
2018-12-31,東京都,522441.4199999998,3650.0
2018-12-31,栃木県,1941363.8,0.0
2018-12-31,沖縄県,377603.764,17656.0
2018-12-31,滋賀県,711777.3999999999,1500.0
2018-12-31,熊本県,1268122.491000001,30210.4
2018-12-31,石川県,455397.855,124526.0
2018-12-31,神奈川県,699997.8000000004,4770.0
2018-12-31,福井県,201442.72499999995,28000.0
2018-12-31,福岡県,1968720.285000001,31470.7
2018-12-31,福島県,1498900.3000000005,169302.1
2018-12-31,秋田県,263650.60000000003,419905.7
2018-12-31,群馬県,1727871.9999999998,346.2
2018-12-31,茨城県,2898003.25,106970.0
2018-12-31,長崎県,788356.0559999997,117033.12
2018-12-31,長野県,1281978.9200000002,0.0
2018-12-31,青森県,630296.7,421879.18
2018-12-31,静岡県,1856104.1000000008,151236.2
2018-12-31,香川県,687163.3660000002,58.8
2018-12-31,高知県,391092.3730000001,69197.0
2018-12-31,鳥取県,283252.69399999996,59119.6
2018-12-31,鹿児島県,1664793.9790000005,260533.7
2019-03-31,三重県,1840598.6,202060.0
2019-03-31,京都府,504305.6000000001,2253.0
2019-03-31,佐賀県,596857.869,44741.0
2019-03-31,兵庫県,2183698.2660000003,55100.0
2019-03-31,北海道,1481589.856,412953.1
2019-03-31,千葉県,2426984.9,69578.0
2019-03-31,和歌山県,597650.7,120719.0
2019-03-31,埼玉県,1484136.3199999998,0.0
2019-03-31,大分県,1048063.036,11360.0
2019-03-31,大阪府,939392.0000000002,0.0
2019-03-31,奈良県,486273.3,0.0
2019-03-31,宮城県,1259756.0,7630.0
2019-03-31,宮崎県,1090159.397,16098.0
2019-03-31,富山県,283716.922,3300.0
2019-03-31,山口県,934961.783,114989.0
2019-03-31,山形県,244832.6,63315.0
2019-03-31,山梨県,585347.3,13.0
2019-03-31,岐阜県,1137266.41,9203.0
2019-03-31,岡山県,1521894.1430000002,0.0
2019-03-31,岩手県,637974.0,93215.0
2019-03-31,島根県,322453.58900000004,178445.0
2019-03-31,広島県,1233980.926,0.0
2019-03-31,徳島県,603522.01,19521.0
2019-03-31,愛媛県,745125.0230000002,96622.0
2019-03-31,愛知県,2359648.5,66232.0
2019-03-31,新潟県,325593.5,27690.0
2019-03-31,東京都,535138.9199999999,3650.0
2019-03-31,栃木県,2019811.7000000002,0.0
2019-03-31,沖縄県,382168.27999999997,17656.0
2019-03-31,滋賀県,727475.9,1500.0
2019-03-31,熊本県,1287207.5510000002,30230.0
2019-03-31,石川県,475134.845,124526.0
2019-03-31,神奈川県,723989.2999999997,4770.0
2019-03-31,福井県,204154.22499999998,28000.0
2019-03-31,福岡県,1991854.2550000004,31471.2
2019-03-31,福島県,1529309.1,169284.0
2019-03-31,秋田県,265677.4,440324.0
2019-03-31,群馬県,1776946.3,346.0
2019-03-31,茨城県,2974285.61,106970.0
2019-03-31,長崎県,807971.5559999999,117092.0
2019-03-31,長野県,1319194.0,0.0
2019-03-31,青森県,637595.4,422353.0
2019-03-31,静岡県,1931540.9000000001,151353.8
2019-03-31,香川県,700130.481,59.0
2019-03-31,高知県,395851.20000000007,69256.0
2019-03-31,鳥取県,286809.49,58520.0
2019-03-31,鹿児島県,1700670.659,260573.0
2019-09-30,三重県,1940734.5999999994,202058.8
2019-09-30,京都府,521572.1000000004,2252.5
2019-09-30,佐賀県,613482.319,44740.9
2019-09-30,兵庫県,2275375.4660000005,55100.0
2019-09-30,北海道,1610752.509,454412.19999999995
2019-09-30,千葉県,2580771.6,69596.8
2019-09-30,和歌山県,622999.2000000001,120721.3
2019-09-30,埼玉県,1543037.42,0.0
2019-09-30,大分県,1069047.6560000002,11396.9
2019-09-30,大阪府,967540.7000000004,0.0
2019-09-30,奈良県,502111.89999999997,0.0
2019-09-30,宮城県,1303683.5000000002,7649.0
2019-09-30,宮崎県,1126229.3690000002,16097.5
2019-09-30,富山県,292853.6269999999,3300.0
2019-09-30,山口県,988549.0919999998,118988.5
2019-09-30,山形県,253247.7,65313.0
2019-09-30,山梨県,603473.1999999998,12.8
2019-09-30,岐阜県,1240043.2100000004,9203.0
2019-09-30,岡山県,1577336.4160000004,0.0
2019-09-30,岩手県,722975.6,111215.0
2019-09-30,島根県,332430.01399999997,178444.2
2019-09-30,広島県,1293785.806,0.0
2019-09-30,徳島県,632952.6619999999,19520.1
2019-09-30,愛媛県,771138.7720000003,112721.6
2019-09-30,愛知県,2478968.8999999994,64771.0
2019-09-30,新潟県,334080.0,27688.4
2019-09-30,東京都,549819.0199999998,3650.0
2019-09-30,栃木県,2088208.0999999999,0.0
2019-09-30,沖縄県,390039.55000000005,17675.0
2019-09-30,滋賀県,754225.4999999999,1500.0
2019-09-30,熊本県,1369145.6110000007,30249.7
2019-09-30,石川県,493409.937,124526.0
2019-09-30,神奈川県,747106.2000000005,4770.0
2019-09-30,福井県,210288.61099999992,28000.0
2019-09-30,福岡県,2047253.310006105,31470.7
2019-09-30,福島県,1576554.9000000006,169302.1
2019-09-30,秋田県,270458.39999999997,460474.5
2019-09-30,群馬県,1873658.8000000003,56.0
2019-09-30,茨城県,3106677.11,108960.0
2019-09-30,長崎県,850363.6609999996,121346.52
2019-09-30,長野県,1374969.0,0.0
2019-09-30,青森県,681931.0999999999,457720.1
2019-09-30,静岡県,2006131.4000000013,151392.9
2019-09-30,香川県,723637.2870000002,58.5
2019-09-30,高知県,425355.03500000003,87626.4
2019-09-30,鳥取県,307808.16000000003,58519.6
2019-09-30,鹿児島県,1772336.9770000004,260670.7
2019-12-31,三重県,2011462.3999999992,199058.8
2019-12-31,京都府,537282.8000000003,2252.5
2019-12-31,佐賀県,619505.919,44740.9
2019-12-31,兵庫県,2303932.766000001,55100.0
2019-12-31,北海道,1670184.035,456599.69999999995
2019-12-31,千葉県,2640856.4,69596.8
2019-12-31,和歌山県,633163.2000000001,120740.8
2019-12-31,埼玉県,1570767.97,0.0
2019-12-31,大分県,1099974.2460000003,11396.9
2019-12-31,大阪府,983762.7000000004,0.0
2019-12-31,奈良県,513731.9,0.0
2019-12-31,宮城県,1363084.5000000002,28049.0
2019-12-31,宮崎県,1160930.7790000003,16097.5
2019-12-31,富山県,298858.19299999997,3300.0
2019-12-31,山口県,1009371.4559999999,118988.5
2019-12-31,山形県,258277.1,65313.0
2019-12-31,山梨県,615151.3999999997,12.8
2019-12-31,岐阜県,1268135.3100000003,9203.0
2019-12-31,岡山県,1750639.958,0.0
2019-12-31,岩手県,797184.8999999999,111215.0
2019-12-31,島根県,334058.571,178444.2
2019-12-31,広島県,1339137.4310000003,0.0
2019-12-31,徳島県,648732.4469999999,19520.1
2019-12-31,愛媛県,783007.0520000004,112721.6
2019-12-31,愛知県,2524143.6999999997,64791.6
2019-12-31,新潟県,337318.9,27482.6
2019-12-31,東京都,558686.8199999996,3650.0
2019-12-31,栃木県,2135690.1,0.0
2019-12-31,沖縄県,393202.86000000004,17675.0
2019-12-31,滋賀県,780622.2000000002,1500.0
2019-12-31,熊本県,1385812.2210000008,28449.7
2019-12-31,石川県,502637.903,124526.0
2019-12-31,神奈川県,758943.3000000019,4770.0
2019-12-31,福井県,211757.96899999995,28000.0
2019-12-31,福岡県,2095190.860000001,31470.7
2019-12-31,福島県,1651274.1000000006,169302.1
2019-12-31,秋田県,275941.4,476121.6
2019-12-31,群馬県,1909959.9999999993,56.0
2019-12-31,茨城県,3180815.91,108999.6
2019-12-31,長崎県,861498.3759999997,120336.3
2019-12-31,長野県,1416227.4000000001,0.0
2019-12-31,青森県,711742.9999999999,488255.4
2019-12-31,静岡県,2051166.4000000015,151392.9
2019-12-31,香川県,738479.3390000004,58.5
2019-12-31,高知県,429099.54800000007,87626.4
2019-12-31,鳥取県,312076.77099999995,58519.6
2019-12-31,鹿児島県,1835566.2670000002,260670.5
2020-03-31,三重県,2086478.2999999996,199058.8
2020-03-31,京都府,547374.6000000002,2252.5
2020-03-31,佐賀県,626519.979,44740.9
2020-03-31,兵庫県,2341794.1660000007,55100.0
2020-03-31,北海道,1848136.8820000002,541441.3
2020-03-31,千葉県,2720308.4000000004,69596.8
2020-03-31,和歌山県,644852.2,120740.8
2020-03-31,埼玉県,1601920.87,0.0
2020-03-31,大分県,1140633.8660000004,11396.9
2020-03-31,大阪府,995728.4000000003,0.0
2020-03-31,奈良県,521004.9,0.0
2020-03-31,宮城県,1470565.9000000004,28049.0
2020-03-31,宮崎県,1219237.9690000003,16097.5
2020-03-31,富山県,309579.30899999995,3300.0
2020-03-31,山口県,1026845.998,118988.5
2020-03-31,山形県,259950.4,65313.0
2020-03-31,山梨県,625565.3999999998,12.8
2020-03-31,岐阜県,1317817.7100000002,9203.0
2020-03-31,岡山県,1802300.217,0.0
2020-03-31,岩手県,814300.1,111294.2
2020-03-31,島根県,336143.82,178444.2
2020-03-31,広島県,1359320.3690000002,0.0
2020-03-31,徳島県,674005.4339999999,19520.1
2020-03-31,愛媛県,796347.7380000002,112721.6
2020-03-31,愛知県,2603163.9999999995,64790.8
2020-03-31,新潟県,340122.30000000005,27502.4
2020-03-31,東京都,566948.5199999998,3650.0
2020-03-31,栃木県,2186042.9000000004,0.0
2020-03-31,沖縄県,398797.00000000006,17675.0
2020-03-31,滋賀県,812443.5,1500.0
2020-03-31,熊本県,1403892.0210000009,28449.7
2020-03-31,石川県,511035.33499999996,132006.0
2020-03-31,神奈川県,770443.5000000009,4770.0
2020-03-31,福井県,218003.37099999996,28000.0
2020-03-31,福岡県,2125172.6000000006,31470.7
2020-03-31,福島県,1835819.9000000006,169302.1
2020-03-31,秋田県,277574.9,581722.2
2020-03-31,群馬県,2072320.8999999997,56.0
2020-03-31,茨城県,3312379.8100000005,109019.4
2020-03-31,長崎県,890128.4559999998,120395.72
2020-03-31,長野県,1445951.6,0.0
2020-03-31,青森県,737466.2,511442.9
2020-03-31,静岡県,2107488.9000000013,165192.9
2020-03-31,香川県,753781.2270000003,58.5
2020-03-31,高知県,435118.757,87626.4
2020-03-31,鳥取県,319250.3549999999,58500.0
2020-03-31,鹿児島県,1981962.3270000007,260690.0
2020-06-30,三重県,2158480.6999999993,199058.8
2020-06-30,京都府,559219.6,2252.5
2020-06-30,佐賀県,648747.595,44740.9
2020-06-30,兵庫県,2401609.8660000004,55100.0
2020-06-30,北海道,1886305.3420000002,543095.8
2020-06-30,千葉県,2772545.8000000003,69596.8
2020-06-30,和歌山県,661128.9000000003,120740.8
2020-06-30,埼玉県,1628737.9700000007,0.0
2020-06-30,大分県,1212566.1060000004,11396.9
2020-06-30,大阪府,1006084.8,0.0
2020-06-30,奈良県,558729.0,0.0
2020-06-30,宮城県,1499728.2000000002,28088.6
2020-06-30,宮崎県,1290790.4690000003,16097.5
2020-06-30,富山県,316206.5619999999,3300.0
2020-06-30,山口県,1053519.2929999998,118988.5
2020-06-30,山形県,262286.2,65313.0
2020-06-30,山梨県,658619.0999999999,12.8
2020-06-30,岐阜県,1349584.6100000006,9203.0
2020-06-30,岡山県,1836673.4130000006,0.0
2020-06-30,岩手県,873402.7,111294.2
2020-06-30,島根県,338526.40900000004,178444.2
2020-06-30,広島県,1387886.4490000003,0.0
2020-06-30,徳島県,690776.8349999998,19520.1
2020-06-30,愛媛県,810984.5240000003,112721.6
2020-06-30,愛知県,2651649.1999999997,64790.8
2020-06-30,新潟県,342839.10000000003,27502.4
2020-06-30,東京都,573243.0199999996,3650.0
2020-06-30,栃木県,2233673.5999999996,0.0
2020-06-30,沖縄県,402784.58500000014,16456.0
2020-06-30,滋賀県,825834.7000000001,1500.0
2020-06-30,熊本県,1507167.8410000007,28449.7
2020-06-30,石川県,514142.531,132006.0
2020-06-30,神奈川県,779409.0000000001,5370.0
2020-06-30,福井県,222313.09999999998,28000.0
2020-06-30,福岡県,2179011.553000001,36469.7
2020-06-30,福島県,2036238.3000000003,169302.1
2020-06-30,秋田県,279104.0,654228.2
2020-06-30,群馬県,2139519.7,56.0
2020-06-30,茨城県,3442230.0,109019.4
2020-06-30,長崎県,909000.0859999999,120395.72
2020-06-30,長野県,1473104.5000000002,0.0
2020-06-30,青森県,745248.5,633483.1
2020-06-30,静岡県,2164370.600000002,187192.9
2020-06-30,香川県,772604.8520000003,58.5
2020-06-30,高知県,438724.09200000006,86426.4
2020-06-30,鳥取県,323120.82999999996,58500.0
2020-06-30,鹿児島県,2088902.3030000003,273590.0
2020-09-30,三重県,2196427.300000003,199058.8
2020-09-30,京都府,571008.4000000003,2252.5
2020-09-30,佐賀県,656175.1229999998,44740.9
2020-09-30,兵庫県,2434753.366000002,55100.0
2020-09-30,北海道,1977887.19,543507.1
2020-09-30,千葉県,2848998.9000000004,69596.8
2020-09-30,和歌山県,669540.4000000001,120740.8
2020-09-30,埼玉県,1669304.2700000005,0.0
2020-09-30,大分県,1247158.586,11396.9
2020-09-30,大阪府,1019274.4000000004,0.0
2020-09-30,奈良県,567806.2999999998,0.0
2020-09-30,宮城県,1565261.2000000004,28148.0
2020-09-30,宮崎県,1301878.3940000017,16097.5
2020-09-30,富山県,330303.516,3300.0
2020-09-30,山口県,1074308.9579999992,118988.5
2020-09-30,山形県,265815.3,65313.0
2020-09-30,山梨県,671118.2999999996,12.8
2020-09-30,岐阜県,1378787.4099999997,9203.0
2020-09-30,岡山県,1912715.3760000002,0.0
2020-09-30,岩手県,913653.9999999997,111294.2
2020-09-30,島根県,341017.72999999986,178444.2
2020-09-30,広島県,1410206.122000001,0.0
2020-09-30,徳島県,707039.8449999995,19520.1
2020-09-30,愛媛県,826082.0440000007,112744.4
2020-09-30,愛知県,2694100.2000000007,64810.3
2020-09-30,新潟県,345211.69999999995,27512.3
2020-09-30,東京都,581340.1199999996,3650.0
2020-09-30,栃木県,2258023.1999999983,0.0
2020-09-30,沖縄県,406294.7160000001,16456.0
2020-09-30,滋賀県,849991.7999999997,0.0
2020-09-30,熊本県,1519135.2590000012,28449.7
2020-09-30,石川県,523434.1129999999,132006.0
2020-09-30,神奈川県,797249.2999999983,5370.0
2020-09-30,福井県,225301.95100000003,28000.0
2020-09-30,福岡県,2214750.462000001,36469.7
2020-09-30,福島県,2187875.5000000014,175801.7
2020-09-30,秋田県,283591.0,654345.2
2020-09-30,群馬県,2180874.2000000025,56.0
2020-09-30,茨城県,3541487.1999999997,109019.4
2020-09-30,長崎県,925587.8159999999,120395.72
2020-09-30,長野県,1494687.6999999997,0.0
2020-09-30,青森県,752105.4999999999,635610.9
2020-09-30,静岡県,2194921.1000000024,187192.9
2020-09-30,香川県,811728.1720000001,58.5
2020-09-30,高知県,443430.8340000001,86426.4
2020-09-30,鳥取県,326438.21099999984,58500.0
2020-09-30,鹿児島県,2170453.738,273590.0
2020-12-31,三重県,2263994.900000004,199058.8
2020-12-31,京都府,578485.3000000003,2252.5
2020-12-31,佐賀県,664516.1129999998,44740.9
2020-12-31,兵庫県,2520578.166000002,55100.0
2020-12-31,北海道,2089274.09,543819.1
2020-12-31,千葉県,2907466.0,69596.8
2020-12-31,和歌山県,707928.5000000001,120740.8
2020-12-31,埼玉県,1698240.1700000006,0.0
2020-12-31,大分県,1257222.1959999998,11396.9
2020-12-31,大阪府,1031730.3000000003,0.0
2020-12-31,奈良県,572831.7999999998,0.0
2020-12-31,宮城県,1780892.7000000002,28148.0
2020-12-31,宮崎県,1315328.2140000018,80897.5
2020-12-31,富山県,332801.985,3300.0
2020-12-31,山口県,1128272.0619999992,118988.5
2020-12-31,山形県,287276.7,65313.0
2020-12-31,山梨県,688893.0999999994,12.8
2020-12-31,岐阜県,1400595.0099999998,9203.0
2020-12-31,岡山県,1997731.5540000002,0.0
2020-12-31,岩手県,918957.5999999996,154694.2
2020-12-31,島根県,347850.82799999986,178483.2
2020-12-31,広島県,1482333.3370000005,0.0
2020-12-31,徳島県,721542.1609999996,19520.1
2020-12-31,愛媛県,829172.1900000006,128744.4
2020-12-31,愛知県,2727264.100000001,64810.3
2020-12-31,新潟県,349745.19999999995,27512.3
2020-12-31,東京都,588380.9199999996,3650.0
2020-12-31,栃木県,2300898.0999999987,0.0
2020-12-31,沖縄県,410240.8070000001,16456.0
2020-12-31,滋賀県,862193.6999999997,0.0
2020-12-31,熊本県,1530748.8590000013,28449.7
2020-12-31,石川県,527215.0559999999,132025.8
2020-12-31,神奈川県,806901.9999999984,5370.0
2020-12-31,福井県,230671.271,28000.0
2020-12-31,福岡県,2272749.322000001,36469.7
2020-12-31,福島県,2258356.200000001,175801.7
2020-12-31,秋田県,297737.80000000005,654537.0
2020-12-31,群馬県,2234351.000000003,56.0
2020-12-31,茨城県,3643526.9000000004,109019.4
2020-12-31,長崎県,943403.9519999998,119634.12
2020-12-31,長野県,1517240.8999999994,0.0
2020-12-31,青森県,759118.2999999999,634166.4
2020-12-31,静岡県,2231912.9000000022,187192.9
2020-12-31,香川県,812359.1560000001,58.8
2020-12-31,高知県,450998.11000000004,86426.4
2020-12-31,鳥取県,362339.39999999985,58500.0
2020-12-31,鹿児島県,2198782.8380000005,273590.0
2021-06-30,三重県,2357886.500000004,202058.8
2021-06-30,京都府,594047.7000000003,2252.5
2021-06-30,佐賀県,684005.1129999999,44740.9
2021-06-30,兵庫県,2639390.3660000023,55100.0
2021-06-30,北海道,2139310.565,544114.5
2021-06-30,千葉県,2978421.3000000003,65327.3
2021-06-30,和歌山県,727399.8000000003,169040.8
2021-06-30,埼玉県,1751650.2700000007,0.0
2021-06-30,大分県,1281351.336,11396.9
2021-06-30,大阪府,1063706.8000000003,0.0
