file,category,area,duration,month,coef_pct
2025_chouseikeisu,純揚水・蓄電池,東北,13h,12月,93.9
2025_chouseikeisu,純揚水・蓄電池,東北,13h,1月,96.1
2025_chouseikeisu,純揚水・蓄電池,東北,13h,2月,95.2
2025_chouseikeisu,純揚水・蓄電池,東北,13h,3月,92.3
2025_chouseikeisu,純揚水・蓄電池,東北,12h,4月,89.8
2025_chouseikeisu,純揚水・蓄電池,東北,12h,5月,85.5
2025_chouseikeisu,純揚水・蓄電池,東北,12h,6月,94.7
2025_chouseikeisu,純揚水・蓄電池,東北,12h,7月,99.2
2025_chouseikeisu,純揚水・蓄電池,東北,12h,8月,98.4
2025_chouseikeisu,純揚水・蓄電池,東北,12h,9月,98.3
2025_chouseikeisu,純揚水・蓄電池,東北,12h,10月,95.1
2025_chouseikeisu,純揚水・蓄電池,東北,12h,11月,91.8
2025_chouseikeisu,純揚水・蓄電池,東北,12h,12月,93.9
2025_chouseikeisu,純揚水・蓄電池,東北,12h,1月,95.6
2025_chouseikeisu,純揚水・蓄電池,東北,12h,2月,94.8
2025_chouseikeisu,純揚水・蓄電池,東北,12h,3月,92.3
2025_chouseikeisu,純揚水・蓄電池,東北,11h,4月,89.2
2025_chouseikeisu,純揚水・蓄電池,東北,11h,5月,85.5
2025_chouseikeisu,純揚水・蓄電池,東北,11h,6月,94.7
2025_chouseikeisu,純揚水・蓄電池,東北,11h,7月,99.2
2025_chouseikeisu,純揚水・蓄電池,東北,11h,8月,98.4
2025_chouseikeisu,純揚水・蓄電池,東北,11h,9月,98.3
2025_chouseikeisu,純揚水・蓄電池,東北,11h,10月,95.1
2025_chouseikeisu,純揚水・蓄電池,東北,11h,11月,91.8
2025_chouseikeisu,純揚水・蓄電池,東北,11h,12月,93.6
2025_chouseikeisu,純揚水・蓄電池,東北,11h,1月,94.8
2025_chouseikeisu,純揚水・蓄電池,東北,11h,2月,94.0
2025_chouseikeisu,純揚水・蓄電池,東北,11h,3月,92.0
2025_chouseikeisu,純揚水・蓄電池,東北,10h,4月,88.5
2025_chouseikeisu,純揚水・蓄電池,東北,10h,5月,85.3
2025_chouseikeisu,純揚水・蓄電池,東北,10h,6月,94.3
2025_chouseikeisu,純揚水・蓄電池,東北,10h,7月,99.2
2025_chouseikeisu,純揚水・蓄電池,東北,10h,8月,98.4
2025_chouseikeisu,純揚水・蓄電池,東北,10h,9月,98.3
2025_chouseikeisu,純揚水・蓄電池,東北,10h,10月,95.1
2025_chouseikeisu,純揚水・蓄電池,東北,10h,11月,91.4
2025_chouseikeisu,純揚水・蓄電池,東北,10h,12月,93.0
2025_chouseikeisu,純揚水・蓄電池,東北,10h,1月,93.6
2025_chouseikeisu,純揚水・蓄電池,東北,10h,2月,92.7
2025_chouseikeisu,純揚水・蓄電池,東北,10h,3月,91.4
2025_chouseikeisu,純揚水・蓄電池,東北,9h,4月,87.5
2025_chouseikeisu,純揚水・蓄電池,東北,9h,5月,84.8
2025_chouseikeisu,純揚水・蓄電池,東北,9h,6月,93.3
2025_chouseikeisu,純揚水・蓄電池,東北,9h,7月,99.2
2025_chouseikeisu,純揚水・蓄電池,東北,9h,8月,98.4
2025_chouseikeisu,純揚水・蓄電池,東北,9h,9月,98.1
2025_chouseikeisu,純揚水・蓄電池,東北,9h,10月,94.8
2025_chouseikeisu,純揚水・蓄電池,東北,9h,11月,90.4
2025_chouseikeisu,純揚水・蓄電池,東北,9h,12月,91.9
2025_chouseikeisu,純揚水・蓄電池,東北,9h,1月,92.2
2025_chouseikeisu,純揚水・蓄電池,東北,9h,2月,91.0
2025_chouseikeisu,純揚水・蓄電池,東北,9h,3月,90.5
2025_chouseikeisu,純揚水・蓄電池,東北,8h,4月,86.4
2025_chouseikeisu,純揚水・蓄電池,東北,8h,5月,84.1
2025_chouseikeisu,純揚水・蓄電池,東北,8h,6月,91.7
2025_chouseikeisu,純揚水・蓄電池,東北,8h,7月,98.5
2025_chouseikeisu,純揚水・蓄電池,東北,8h,8月,97.7
2025_chouseikeisu,純揚水・蓄電池,東北,8h,9月,97.0
2025_chouseikeisu,純揚水・蓄電池,東北,8h,10月,93.9
2025_chouseikeisu,純揚水・蓄電池,東北,8h,11月,88.8
2025_chouseikeisu,純揚水・蓄電池,東北,8h,12月,90.5
2025_chouseikeisu,純揚水・蓄電池,東北,8h,1月,90.4
2025_chouseikeisu,純揚水・蓄電池,東北,8h,2月,88.7
2025_chouseikeisu,純揚水・蓄電池,東北,8h,3月,89.2
2025_chouseikeisu,純揚水・蓄電池,東北,7h,4月,85.1
2025_chouseikeisu,純揚水・蓄電池,東北,7h,5月,83.1
2025_chouseikeisu,純揚水・蓄電池,東北,7h,6月,89.6
2025_chouseikeisu,純揚水・蓄電池,東北,7h,7月,96.9
2025_chouseikeisu,純揚水・蓄電池,東北,7h,8月,96.2
2025_chouseikeisu,純揚水・蓄電池,東北,7h,9月,95.0
2025_chouseikeisu,純揚水・蓄電池,東北,7h,10月,92.6
2025_chouseikeisu,純揚水・蓄電池,東北,7h,11月,86.7
2025_chouseikeisu,純揚水・蓄電池,東北,7h,12月,88.6
2025_chouseikeisu,純揚水・蓄電池,東北,7h,1月,88.3
2025_chouseikeisu,純揚水・蓄電池,東北,7h,2月,86.0
2025_chouseikeisu,純揚水・蓄電池,東北,7h,3月,87.6
2025_chouseikeisu,純揚水・蓄電池,東北,6h,4月,83.7
2025_chouseikeisu,純揚水・蓄電池,東北,6h,5月,81.8
2025_chouseikeisu,純揚水・蓄電池,東北,6h,6月,86.9
2025_chouseikeisu,純揚水・蓄電池,東北,6h,7月,94.3
2025_chouseikeisu,純揚水・蓄電池,東北,6h,8月,93.9
2025_chouseikeisu,純揚水・蓄電池,東北,6h,9月,92.1
2025_chouseikeisu,純揚水・蓄電池,東北,6h,10月,90.8
2025_chouseikeisu,純揚水・蓄電池,東北,6h,11月,84.0
2025_chouseikeisu,純揚水・蓄電池,東北,6h,12月,86.4
2025_chouseikeisu,純揚水・蓄電池,東北,6h,1月,85.9
2025_chouseikeisu,純揚水・蓄電池,東北,6h,2月,82.8
2025_chouseikeisu,純揚水・蓄電池,東北,6h,3月,85.6
2025_chouseikeisu,純揚水・蓄電池,東北,5h,4月,82.0
2025_chouseikeisu,純揚水・蓄電池,東北,5h,5月,80.4
2025_chouseikeisu,純揚水・蓄電池,東北,5h,6月,83.6
2025_chouseikeisu,純揚水・蓄電池,東北,5h,7月,90.7
2025_chouseikeisu,純揚水・蓄電池,東北,5h,8月,90.9
2025_chouseikeisu,純揚水・蓄電池,東北,5h,9月,88.4
2025_chouseikeisu,純揚水・蓄電池,東北,5h,10月,88.5
2025_chouseikeisu,純揚水・蓄電池,東北,5h,11月,80.6
2025_chouseikeisu,純揚水・蓄電池,東北,5h,12月,83.8
2025_chouseikeisu,純揚水・蓄電池,東北,5h,1月,83.3
2025_chouseikeisu,純揚水・蓄電池,東北,5h,2月,79.2
2025_chouseikeisu,純揚水・蓄電池,東北,5h,3月,83.2
2025_chouseikeisu,純揚水・蓄電池,東北,4h,4月,80.2
2025_chouseikeisu,純揚水・蓄電池,東北,4h,5月,78.6
2025_chouseikeisu,純揚水・蓄電池,東北,4h,6月,79.8
2025_chouseikeisu,純揚水・蓄電池,東北,4h,7月,86.3
2025_chouseikeisu,純揚水・蓄電池,東北,4h,8月,87.2
2025_chouseikeisu,純揚水・蓄電池,東北,4h,9月,83.7
2025_chouseikeisu,純揚水・蓄電池,東北,4h,10月,85.7
2025_chouseikeisu,純揚水・蓄電池,東北,4h,11月,76.7
2025_chouseikeisu,純揚水・蓄電池,東北,4h,12月,80.9
2025_chouseikeisu,純揚水・蓄電池,東北,4h,1月,80.2
2025_chouseikeisu,純揚水・蓄電池,東北,4h,2月,75.0
2025_chouseikeisu,純揚水・蓄電池,東北,4h,3月,80.5
2025_chouseikeisu,純揚水・蓄電池,東北,3h,4月,78.2
2025_chouseikeisu,純揚水・蓄電池,東北,3h,5月,76.6
2025_chouseikeisu,純揚水・蓄電池,東北,3h,6月,75.3
2025_chouseikeisu,純揚水・蓄電池,東北,3h,7月,80.9
2025_chouseikeisu,純揚水・蓄電池,東北,3h,8月,82.7
2025_chouseikeisu,純揚水・蓄電池,東北,3h,9月,78.2
2025_chouseikeisu,純揚水・蓄電池,東北,3h,10月,82.5
2025_chouseikeisu,純揚水・蓄電池,東北,3h,11月,72.2
2025_chouseikeisu,純揚水・蓄電池,東北,3h,12月,77.5
2025_chouseikeisu,純揚水・蓄電池,東北,3h,1月,76.9
2025_chouseikeisu,純揚水・蓄電池,東北,3h,2月,70.4
2025_chouseikeisu,純揚水・蓄電池,東北,3h,3月,77.5
2025_chouseikeisu,純揚水・蓄電池,東京,20h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,20h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,20h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,20h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,20h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,20h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,20h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,20h,11月,94.1
2025_chouseikeisu,純揚水・蓄電池,東京,20h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,20h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,20h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,20h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,19h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,19h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,19h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,19h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,19h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,19h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,19h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,19h,11月,94.1
2025_chouseikeisu,純揚水・蓄電池,東京,19h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,19h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,19h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,19h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,18h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,18h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,18h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,18h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,18h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,18h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,18h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,18h,11月,94.1
2025_chouseikeisu,純揚水・蓄電池,東京,18h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,18h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,18h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,18h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,17h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,17h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,17h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,17h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,17h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,17h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,17h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,17h,11月,94.1
2025_chouseikeisu,純揚水・蓄電池,東京,17h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,17h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,17h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,17h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,16h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,16h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,16h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,16h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,16h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,16h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,16h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,16h,11月,94.1
2025_chouseikeisu,純揚水・蓄電池,東京,16h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,16h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,16h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,16h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,15h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,15h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,15h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,15h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,15h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,15h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,15h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,15h,11月,94.1
2025_chouseikeisu,純揚水・蓄電池,東京,15h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,15h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,15h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,15h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,14h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,14h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,14h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,14h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,14h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,14h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,14h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,14h,11月,94.1
2025_chouseikeisu,純揚水・蓄電池,東京,14h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,14h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,14h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,14h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,13h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,13h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,13h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,13h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,13h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,13h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,13h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,13h,11月,93.3
2025_chouseikeisu,純揚水・蓄電池,東京,13h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,13h,1月,97.9
2025_chouseikeisu,純揚水・蓄電池,東京,13h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,13h,3月,93.6
2025_chouseikeisu,純揚水・蓄電池,東京,12h,4月,90.5
2025_chouseikeisu,純揚水・蓄電池,東京,12h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,12h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,12h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,12h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,12h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,12h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,12h,11月,91.6
2025_chouseikeisu,純揚水・蓄電池,東京,12h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,12h,1月,97.1
2025_chouseikeisu,純揚水・蓄電池,東京,12h,2月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,12h,3月,93.1
2025_chouseikeisu,純揚水・蓄電池,東京,11h,4月,90.0
2025_chouseikeisu,純揚水・蓄電池,東京,11h,5月,85.1
2025_chouseikeisu,純揚水・蓄電池,東京,11h,6月,96.4
2025_chouseikeisu,純揚水・蓄電池,東京,11h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,11h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,11h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,11h,10月,96.0
2025_chouseikeisu,純揚水・蓄電池,東京,11h,11月,89.1
2025_chouseikeisu,純揚水・蓄電池,東京,11h,12月,95.1
2025_chouseikeisu,純揚水・蓄電池,東京,11h,1月,95.3
2025_chouseikeisu,純揚水・蓄電池,東京,11h,2月,95.3
2025_chouseikeisu,純揚水・蓄電池,東京,11h,3月,91.6
2025_chouseikeisu,純揚水・蓄電池,東京,10h,4月,88.6
2025_chouseikeisu,純揚水・蓄電池,東京,10h,5月,84.4
2025_chouseikeisu,純揚水・蓄電池,東京,10h,6月,95.6
2025_chouseikeisu,純揚水・蓄電池,東京,10h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,10h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,10h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,10h,10月,95.6
2025_chouseikeisu,純揚水・蓄電池,東京,10h,11月,85.8
2025_chouseikeisu,純揚水・蓄電池,東京,10h,12月,94.3
2025_chouseikeisu,純揚水・蓄電池,東京,10h,1月,92.6
2025_chouseikeisu,純揚水・蓄電池,東京,10h,2月,93.1
2025_chouseikeisu,純揚水・蓄電池,東京,10h,3月,89.2
2025_chouseikeisu,純揚水・蓄電池,東京,9h,4月,86.3
2025_chouseikeisu,純揚水・蓄電池,東京,9h,5月,82.6
2025_chouseikeisu,純揚水・蓄電池,東京,9h,6月,93.2
2025_chouseikeisu,純揚水・蓄電池,東京,9h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,9h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,9h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,9h,10月,93.9
2025_chouseikeisu,純揚水・蓄電池,東京,9h,11月,81.7
2025_chouseikeisu,純揚水・蓄電池,東京,9h,12月,92.4
2025_chouseikeisu,純揚水・蓄電池,東京,9h,1月,88.9
2025_chouseikeisu,純揚水・蓄電池,東京,9h,2月,89.9
2025_chouseikeisu,純揚水・蓄電池,東京,9h,3月,85.9
2025_chouseikeisu,純揚水・蓄電池,東京,8h,4月,83.1
2025_chouseikeisu,純揚水・蓄電池,東京,8h,5月,79.7
2025_chouseikeisu,純揚水・蓄電池,東京,8h,6月,89.4
2025_chouseikeisu,純揚水・蓄電池,東京,8h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,東京,8h,8月,99.4
2025_chouseikeisu,純揚水・蓄電池,東京,8h,9月,97.6
2025_chouseikeisu,純揚水・蓄電池,東京,8h,10月,90.8
2025_chouseikeisu,純揚水・蓄電池,東京,8h,11月,76.7
2025_chouseikeisu,純揚水・蓄電池,東京,8h,12月,89.5
2025_chouseikeisu,純揚水・蓄電池,東京,8h,1月,84.3
2025_chouseikeisu,純揚水・蓄電池,東京,8h,2月,85.6
2025_chouseikeisu,純揚水・蓄電池,東京,8h,3月,81.6
2025_chouseikeisu,純揚水・蓄電池,東京,7h,4月,79.1
2025_chouseikeisu,純揚水・蓄電池,東京,7h,5月,75.7
2025_chouseikeisu,純揚水・蓄電池,東京,7h,6月,84.1
2025_chouseikeisu,純揚水・蓄電池,東京,7h,7月,96.3
2025_chouseikeisu,純揚水・蓄電池,東京,7h,8月,95.0
2025_chouseikeisu,純揚水・蓄電池,東京,7h,9月,92.9
2025_chouseikeisu,純揚水・蓄電池,東京,7h,10月,86.3
2025_chouseikeisu,純揚水・蓄電池,東京,7h,11月,70.8
2025_chouseikeisu,純揚水・蓄電池,東京,7h,12月,85.5
2025_chouseikeisu,純揚水・蓄電池,東京,7h,1月,78.7
2025_chouseikeisu,純揚水・蓄電池,東京,7h,2月,80.2
2025_chouseikeisu,純揚水・蓄電池,東京,7h,3月,76.4
2025_chouseikeisu,純揚水・蓄電池,東京,6h,4月,74.1
2025_chouseikeisu,純揚水・蓄電池,東京,6h,5月,70.6
2025_chouseikeisu,純揚水・蓄電池,東京,6h,6月,77.3
2025_chouseikeisu,純揚水・蓄電池,東京,6h,7月,90.0
2025_chouseikeisu,純揚水・蓄電池,東京,6h,8月,88.7
2025_chouseikeisu,純揚水・蓄電池,東京,6h,9月,86.2
2025_chouseikeisu,純揚水・蓄電池,東京,6h,10月,80.4
2025_chouseikeisu,純揚水・蓄電池,東京,6h,11月,64.2
2025_chouseikeisu,純揚水・蓄電池,東京,6h,12月,80.5
2025_chouseikeisu,純揚水・蓄電池,東京,6h,1月,72.2
2025_chouseikeisu,純揚水・蓄電池,東京,6h,2月,73.8
2025_chouseikeisu,純揚水・蓄電池,東京,6h,3月,70.2
2025_chouseikeisu,純揚水・蓄電池,東京,5h,4月,68.2
2025_chouseikeisu,純揚水・蓄電池,東京,5h,5月,64.3
2025_chouseikeisu,純揚水・蓄電池,東京,5h,6月,69.0
2025_chouseikeisu,純揚水・蓄電池,東京,5h,7月,81.5
2025_chouseikeisu,純揚水・蓄電池,東京,5h,8月,80.4
2025_chouseikeisu,純揚水・蓄電池,東京,5h,9月,77.6
2025_chouseikeisu,純揚水・蓄電池,東京,5h,10月,73.0
2025_chouseikeisu,純揚水・蓄電池,東京,5h,11月,56.7
2025_chouseikeisu,純揚水・蓄電池,東京,5h,12月,74.4
2025_chouseikeisu,純揚水・蓄電池,東京,5h,1月,64.7
2025_chouseikeisu,純揚水・蓄電池,東京,5h,2月,66.2
2025_chouseikeisu,純揚水・蓄電池,東京,5h,3月,63.0
2025_chouseikeisu,純揚水・蓄電池,東京,4h,4月,61.4
2025_chouseikeisu,純揚水・蓄電池,東京,4h,5月,57.0
2025_chouseikeisu,純揚水・蓄電池,東京,4h,6月,59.2
2025_chouseikeisu,純揚水・蓄電池,東京,4h,7月,70.9
2025_chouseikeisu,純揚水・蓄電池,東京,4h,8月,70.1
2025_chouseikeisu,純揚水・蓄電池,東京,4h,9月,67.1
2025_chouseikeisu,純揚水・蓄電池,東京,4h,10月,64.3
2025_chouseikeisu,純揚水・蓄電池,東京,4h,11月,48.3
2025_chouseikeisu,純揚水・蓄電池,東京,4h,12月,67.3
2025_chouseikeisu,純揚水・蓄電池,東京,4h,1月,56.2
2025_chouseikeisu,純揚水・蓄電池,東京,4h,2月,57.7
2025_chouseikeisu,純揚水・蓄電池,東京,4h,3月,55.0
2025_chouseikeisu,純揚水・蓄電池,東京,3h,4月,53.7
2025_chouseikeisu,純揚水・蓄電池,東京,3h,5月,48.5
2025_chouseikeisu,純揚水・蓄電池,東京,3h,6月,47.9
2025_chouseikeisu,純揚水・蓄電池,東京,3h,7月,58.1
2025_chouseikeisu,純揚水・蓄電池,東京,3h,8月,57.7
2025_chouseikeisu,純揚水・蓄電池,東京,3h,9月,54.6
2025_chouseikeisu,純揚水・蓄電池,東京,3h,10月,54.1
2025_chouseikeisu,純揚水・蓄電池,東京,3h,11月,39.2
2025_chouseikeisu,純揚水・蓄電池,東京,3h,12月,59.1
2025_chouseikeisu,純揚水・蓄電池,東京,3h,1月,46.9
2025_chouseikeisu,純揚水・蓄電池,東京,3h,2月,48.0
2025_chouseikeisu,純揚水・蓄電池,東京,3h,3月,45.9
2025_chouseikeisu,純揚水・蓄電池,中部,20h,4月,91.0
2025_chouseikeisu,純揚水・蓄電池,中部,20h,5月,87.1
2025_chouseikeisu,純揚水・蓄電池,中部,20h,6月,96.5
2025_chouseikeisu,純揚水・蓄電池,中部,20h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,20h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,20h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,20h,10月,97.0
2025_chouseikeisu,純揚水・蓄電池,中部,20h,11月,93.1
2025_chouseikeisu,純揚水・蓄電池,中部,20h,12月,95.0
2025_chouseikeisu,純揚水・蓄電池,中部,20h,1月,96.6
2025_chouseikeisu,純揚水・蓄電池,中部,20h,2月,96.2
2025_chouseikeisu,純揚水・蓄電池,中部,20h,3月,93.5
2025_chouseikeisu,純揚水・蓄電池,中部,19h,4月,91.0
2025_chouseikeisu,純揚水・蓄電池,中部,19h,5月,87.1
2025_chouseikeisu,純揚水・蓄電池,中部,19h,6月,96.5
2025_chouseikeisu,純揚水・蓄電池,中部,19h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,19h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,19h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,19h,10月,97.0
2025_chouseikeisu,純揚水・蓄電池,中部,19h,11月,93.1
2025_chouseikeisu,純揚水・蓄電池,中部,19h,12月,95.0
2025_chouseikeisu,純揚水・蓄電池,中部,19h,1月,96.6
2025_chouseikeisu,純揚水・蓄電池,中部,19h,2月,96.2
2025_chouseikeisu,純揚水・蓄電池,中部,19h,3月,93.5
2025_chouseikeisu,純揚水・蓄電池,中部,18h,4月,91.0
2025_chouseikeisu,純揚水・蓄電池,中部,18h,5月,87.1
2025_chouseikeisu,純揚水・蓄電池,中部,18h,6月,96.5
2025_chouseikeisu,純揚水・蓄電池,中部,18h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,18h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,18h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,18h,10月,97.0
2025_chouseikeisu,純揚水・蓄電池,中部,18h,11月,93.1
2025_chouseikeisu,純揚水・蓄電池,中部,18h,12月,95.0
2025_chouseikeisu,純揚水・蓄電池,中部,18h,1月,96.6
2025_chouseikeisu,純揚水・蓄電池,中部,18h,2月,96.2
2025_chouseikeisu,純揚水・蓄電池,中部,18h,3月,93.5
2025_chouseikeisu,純揚水・蓄電池,中部,17h,4月,91.0
2025_chouseikeisu,純揚水・蓄電池,中部,17h,5月,87.1
2025_chouseikeisu,純揚水・蓄電池,中部,17h,6月,96.5
2025_chouseikeisu,純揚水・蓄電池,中部,17h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,17h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,17h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,17h,10月,97.0
2025_chouseikeisu,純揚水・蓄電池,中部,17h,11月,93.1
2025_chouseikeisu,純揚水・蓄電池,中部,17h,12月,95.0
2025_chouseikeisu,純揚水・蓄電池,中部,17h,1月,96.6
2025_chouseikeisu,純揚水・蓄電池,中部,17h,2月,96.2
2025_chouseikeisu,純揚水・蓄電池,中部,17h,3月,93.5
2025_chouseikeisu,純揚水・蓄電池,中部,16h,4月,91.0
2025_chouseikeisu,純揚水・蓄電池,中部,16h,5月,87.1
2025_chouseikeisu,純揚水・蓄電池,中部,16h,6月,96.5
2025_chouseikeisu,純揚水・蓄電池,中部,16h,7月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,16h,8月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,16h,9月,100.0
2025_chouseikeisu,純揚水・蓄電池,中部,16h,10月,97.0
2025_chouseikeisu,純揚水・蓄電池,中部,16h,11月,93.1
2025_chouseikeisu,純揚水・蓄電池,中部,16h,12月,95.0
2025_chouseikeisu,純揚水・蓄電池,中部,16h,1月,96.6
2025_chouseikeisu,純揚水・蓄電池,中部,16h,2月,96.2
